Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a8,1,0.000472,12.223713,[10 99] ; [3 2],[12.42982456 96.57017544] ; [0.57017544 4.42982456],1
b2,1,0.01383,6.059688,[17 39] ; [6 2],[20.125 35.875] ; [2.875 5.125],0
b3,1,0.01383,6.059688,[17 39] ; [6 2],[20.125 35.875] ; [2.875 5.125],0
a1,1,0.022039,5.24271,[  6 116] ; [2 6],[  7.50769231 114.49230769] ; [0.49230769 7.50769231],0
p5,1,0.05242,3.762306,[  9 112] ; [2 5],[ 10.3984375 110.6015625] ; [0.6015625 6.3984375],0
v3,1,0.063496,3.443628,[44 77] ; [5 2],[46.3203125 74.6796875] ; [2.6796875 4.3203125],0
a2,1,0.085336,2.960229,[28 94] ; [4 4],[30.03076923 91.96923077] ; [1.96923077 6.03076923],0
s8,1,0.110422,2.548177,[56 66] ; [6 2],[58.18461538 63.81538462] ; [3.81538462 4.18461538],0
p4,1,0.150542,2.066752,[59 62] ; [6 2],[60.96899225 60.03100775] ; [4.03100775 3.96899225],0
u1,1,0.151945,2.052612,[ 21 101] ; [3 5],[22.52307692 99.47692308] ; [1.47692308 6.52307692],0
s7,1,0.211599,1.560451,[59 54] ; [6 2],[60.70247934 52.29752066] ; [4.29752066 3.70247934],0
d2,1,0.231916,1.429075,[65 57] ; [6 2],[66.63076923 55.36923077] ; [4.36923077 3.63076923],0
s3,1,0.249273,1.327374,[66 56] ; [6 2],[67.56923077 54.43076923] ; [4.43076923 3.56923077],0
p12,1,0.272567,1.203783,[  5 117] ; [1 7],[  5.63076923 116.36923077] ; [0.36923077 7.63076923],0
p7,1,0.280336,1.16546,[66 53] ; [6 2],[67.46456693 51.53543307] ; [4.53543307 3.46456693],0
n4,1,0.288745,1.125463,[81 41] ; [6 1],[82.27906977 39.72093023] ; [4.72093023 2.27906977],0
v2,1,0.289616,1.121407,[60 58] ; [5 2],[61.36 56.64] ; [3.64 3.36],0
d3,1,0.29042,1.117672,[84 36] ; [7 1],[85.3125 34.6875] ; [5.6875 2.3125],0
d1,1,0.327147,0.960159,[70 52] ; [6 2],[71.32307692 50.67692308] ; [4.67692308 3.32307692],0
a4,1,0.33839,0.91652,[55 67] ; [5 3],[56.30769231 65.69230769] ; [3.69230769 4.30769231],0
a6,1,0.419162,0.652664,[74 48] ; [6 2],[75.07692308 46.92307692] ; [4.92307692 3.07692308],0
p2,1,0.430608,0.621184,[91 30] ; [7 1],[91.92248062 29.07751938] ; [6.07751938 1.92248062],0
p8,1,0.458385,0.549835,[45 77] ; [4 4],[45.98461538 76.01538462] ; [3.01538462 4.98461538],0
b5,1,0.470699,0.520334,[76 46] ; [6 2],[76.95384615 45.04615385] ; [5.04615385 2.95384615],0
p3,1,0.531906,0.390748,[47 74] ; [4 4],[47.8372093 73.1627907] ; [3.1627907 4.8372093],0
d5,1,0.611236,0.258379,[97 24] ; [7 1],[97.5503876 23.4496124] ; [6.4496124 1.5503876],0
r1,1,0.624369,0.239774,[95 27] ; [6 1],[95.51937984 26.48062016] ; [5.48062016 1.51937984],0
d4,1,0.653705,0.201261,[99 23] ; [7 1],[99.47692308 22.52307692] ; [6.52307692 1.47692308],0
b4,1,0.742288,0.108126,[69 53] ; [5 3],[69.44615385 52.55384615] ; [4.55384615 3.44615385],0
s2,1,0.776317,0.080725,[70 52] ; [5 3],[70.38461538 51.61538462] ; [4.61538462 3.38461538],0
s5,1,0.798507,0.065168,[48 66] ; [3 5],[47.6557377 66.3442623] ; [3.3442623 4.6557377],0
a7,1,0.888646,0.019605,[88 33] ; [6 2],[88.17054264 32.82945736] ; [5.82945736 2.17054264],0
p6,1,0.990756,0.000134,[46 76] ; [3 5],[45.98461538 76.01538462] ; [3.01538462 4.98461538],0
