Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.112498,2.518776,[3 1] ; [271 469],[1.47311828 2.52688172] ; [272.52688172 467.47311828],0
p9,1,0.117938,2.444493,[3 1] ; [693  45],[3.75202156 0.24797844] ; [692.24797844  45.75202156],0
p6,1,0.124189,2.363683,[3 1] ; [275 456],[1.51292517 2.48707483] ; [276.48707483 454.51292517],0
b4,1,0.177076,1.821994,[1 3] ; [432 308],[2.32795699 1.67204301] ; [430.67204301 309.32795699],0
s8,1,0.249269,1.327397,[3 1] ; [340 396],[1.85405405 2.14594595] ; [341.14594595 394.85405405],0
d2,1,0.264688,1.244072,[3 1] ; [347 390],[1.88933873 2.11066127] ; [348.11066127 388.88933873],0
p1,1,0.271703,1.208127,[1 3] ; [ 67 670],[0.36707152 3.63292848] ; [ 67.63292848 669.36707152],0
a8,1,0.295151,1.095975,[1 2] ; [ 88 592],[0.3909224 2.6090776] ; [ 88.6090776 591.3909224],0
d3,1,0.407262,0.686781,[2 2] ; [510 227],[2.76383266 1.23616734] ; [509.23616734 227.76383266],0
v1,1,0.425334,0.635529,[3 1] ; [398 324],[2.20936639 1.79063361] ; [398.79063361 323.20936639],0
p8,1,0.431567,0.618602,[3 1] ; [405 326],[2.22040816 1.77959184] ; [405.77959184 325.22040816],0
a6,1,0.437298,0.603361,[2 2] ; [503 235],[2.72237197 1.27762803] ; [502.27762803 235.72237197],0
p7,1,0.481018,0.496554,[2 2] ; [480 240],[2.66298343 1.33701657] ; [479.33701657 240.66298343],0
d1,1,0.517617,0.418638,[3 1] ; [437 303],[2.3655914 1.6344086] ; [437.6344086 302.3655914],0
p2,1,0.554484,0.349345,[3 1] ; [629 107],[3.41621622 0.58378378] ; [628.58378378 107.41621622],0
b3,1,0.59953,0.275705,[2 2] ; [162 273],[1.49430524 2.50569476] ; [162.50569476 272.49430524],0
b2,1,0.59953,0.275705,[2 2] ; [162 273],[1.49430524 2.50569476] ; [162.50569476 272.49430524],0
s5,1,0.642361,0.215668,[1 3] ; [258 455],[1.44490934 2.55509066] ; [257.55509066 455.44490934],0
u1,1,0.678711,0.17158,[1 3] ; [127 613],[0.68817204 3.31182796] ; [127.31182796 612.68817204],0
d4,1,0.699262,0.149241,[3 1] ; [608 130],[3.29380054 0.70619946] ; [607.70619946 130.29380054],0
b5,1,0.717702,0.130705,[2 2] ; [436 304],[2.35483871 1.64516129] ; [435.64516129 304.35483871],0
v2,1,0.763345,0.090655,[2 2] ; [408 302],[2.29691877 1.70308123] ; [407.70308123 302.29691877],0
a4,1,0.804538,0.061245,[2 2] ; [324 415],[1.75504711 2.24495289] ; [324.24495289 414.75504711],0
a3,1,0.887712,0.019937,[3 1] ; [530 208],[2.87331536 1.12668464] ; [530.12668464 207.87331536],0
a2,1,0.907621,0.013465,[1 3] ; [167 573],[0.90322581 3.09677419] ; [167.09677419 572.90322581],0
a7,1,0.929623,0.0078,[3 1] ; [539 199],[2.92183288 1.07816712] ; [539.07816712 198.92183288],0
p3,1,0.950343,0.003878,[2 2] ; [380 357],[2.06207827 1.93792173] ; [379.93792173 357.06207827],0
