Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.001673,9.877768,[11  1] ; [336 394],[5.61185984 6.38814016] ; [341.38814016 388.61185984],0
s2,1,0.003291,8.638586,[11  1] ; [354 370],[5.95108696 6.04891304] ; [359.04891304 364.95108696],0
s8,1,0.00599,7.553373,[10  2] ; [317 410],[5.30987821 6.69012179] ; [321.69012179 405.30987821],0
b2,1,0.007638,7.116502,[9 3] ; [170 288],[4.57021277 7.42978723] ; [174.42978723 283.57021277],0
b3,1,0.007638,7.116502,[9 3] ; [170 288],[4.57021277 7.42978723] ; [174.42978723 283.57021277],0
p10,1,0.008439,6.937946,[7 5] ; [618 104],[10.21798365  1.78201635] ; [614.78201635 107.21798365],0
p2,1,0.008766,6.869898,[7 5] ; [620 105],[10.20895522  1.79104478] ; [616.79104478 108.20895522],0
s3,1,0.011292,6.418729,[11  1] ; [394 322],[6.67582418 5.32417582] ; [398.32417582 317.67582418],0
s7,1,0.013975,6.041289,[10  2] ; [334 368],[5.78151261 6.21848739] ; [338.21848739 363.78151261],0
a2,1,0.016589,5.739328,[6 6] ; [156 578],[2.60589812 9.39410188] ; [159.39410188 574.60589812],0
u1,1,0.019841,5.425873,[5 7] ; [120 614],[2.01072386 9.98927614] ; [122.98927614 611.01072386],0
a4,1,0.02634,4.933556,[9 3] ; [314 417],[5.2166891 6.7833109] ; [317.7833109 413.2166891],0
p12,1,0.046868,3.950112,[3 9] ; [ 62 661],[ 1.06122449 10.93877551] ; [ 63.93877551 659.06122449],0
n1,1,0.1062,2.609884,[3 1] ; [53 96],[1.46405229 2.53594771] ; [54.53594771 94.46405229],0
p6,1,0.123459,2.372883,[7 5] ; [263 454],[4.44444444 7.55555556] ; [265.55555556 451.44444444],0
p7,1,0.150966,2.062468,[5 6] ; [469 240],[7.24166667 3.75833333] ; [466.75833333 242.24166667],0
p5,1,0.172519,1.860916,[3 9] ; [ 87 638],[ 1.46540027 10.53459973] ; [ 88.53459973 636.46540027],0
s6,1,0.196617,1.667323,[10  2] ; [469 247],[7.8956044 4.1043956] ; [471.1043956 244.8956044],0
n5,1,0.212912,1.551516,[11  1] ; [554 172],[9.18699187 2.81300813] ; [555.81300813 170.18699187],0
b4,1,0.215165,1.536332,[5 7] ; [436 298],[7.09383378 4.90616622] ; [433.90616622 300.09383378],0
n2,1,0.217949,1.517826,[2 2] ; [115  35],[3.03896104 0.96103896] ; [113.96103896  36.03896104],0
s1,1,0.252227,1.310926,[ 1 11] ; [ 20 701],[ 0.34379263 11.65620737] ; [ 20.65620737 700.34379263],0
p3,1,0.255999,1.290264,[8 4] ; [365 363],[6.04864865 5.95135135] ; [366.95135135 361.04864865],0
n4,1,0.266675,1.233768,[11  1] ; [574 158],[9.43548387 2.56451613] ; [575.56451613 156.43548387],0
n3,1,0.266844,1.232901,[2 2] ; [112  38],[2.96103896 1.03896104] ; [111.03896104  38.96103896],0
r1,1,0.289714,1.120952,[11  1] ; [579 152],[9.52893674 2.47106326] ; [580.47106326 150.52893674],0
d5,1,0.298938,1.078926,[11  1] ; [582 150],[9.56451613 2.43548387] ; [583.43548387 148.56451613],0
p4,1,0.309264,1.033815,[9 3] ; [439 286],[7.29443691 4.70556309] ; [440.70556309 284.29443691],0
v1,1,0.317273,1.000155,[7 3] ; [386 327],[5.43568465 4.56431535] ; [387.56431535 325.43568465],0
a3,1,0.327846,0.957386,[10  2] ; [515 217],[8.46774194 3.53225806] ; [516.53225806 215.46774194],0
p1,1,0.332778,0.938056,[ 2 10] ; [ 63 663],[ 1.05691057 10.94308943] ; [ 63.94308943 662.05691057],0
s5,1,0.372261,0.796104,[2 8] ; [236 471],[3.31938633 6.68061367] ; [234.68061367 472.31938633],0
v2,1,0.420041,0.650201,[7 3] ; [404 301],[5.74825175 4.25174825] ; [405.25174825 299.74825175],0
a5,1,0.422458,0.643469,[10  2] ; [535 198],[8.77852349 3.22147651] ; [536.22147651 196.77852349],0
p8,1,0.457212,0.552711,[8 4] ; [401 316],[6.73251029 5.26748971] ; [402.26748971 314.73251029],0
s4,1,0.475454,0.509272,[ 1 11] ; [115 608],[ 1.89387755 10.10612245] ; [114.10612245 608.89387755],0
a1,1,0.48582,0.48577,[ 1 11] ; [ 31 703],[ 0.51474531 11.48525469] ; [ 31.48525469 702.51474531],0
v3,1,0.532235,0.390123,[4 4] ; [278 432],[3.14206128 4.85793872] ; [278.85793872 431.14206128],0
n6,1,0.564296,0.332321,[11  1] ; [624 103],[10.31123139  1.68876861] ; [624.68876861 102.31123139],0
v4,1,0.574347,0.315462,[11  1] ; [692  35],[11.41542625  0.58457375] ; [691.58457375  35.41542625],0
p9,1,0.657673,0.196362,[11  1] ; [631  91],[10.49591281  1.50408719] ; [631.50408719  90.49591281],0
a8,1,0.65785,0.196146,[ 1 10] ; [ 92 579],[1.5 9.5] ; [ 91.5 579.5],0
a7,1,0.751238,0.100494,[8 4] ; [518 213],[8.49528937 3.50471063] ; [517.50471063 213.49528937],0
u2,1,0.797091,0.066108,[1 1] ; [128  89],[1.17808219 0.82191781] ; [127.82191781  89.17808219],0
u3,1,0.813702,0.055532,[1 1] ; [127  91],[1.16363636 0.83636364] ; [126.83636364  91.16363636],0
a6,1,0.914334,0.011572,[8 4] ; [498 233],[8.17227456 3.82772544] ; [497.82772544 233.17227456],0
d3,1,0.960086,0.002505,[8 4] ; [493 239],[8.08064516 3.91935484] ; [492.91935484 239.08064516],0
b5,1,0.986099,0.000304,[7 5] ; [430 304],[7.02949062 4.97050938] ; [429.97050938 304.02949062],0
