Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,240.445861,[609  31] ; [57 72],[554.27828349  85.72171651] ; [111.72171651  17.27828349],1
p11,1,0.0,58.503841,[550  91] ; [76 57],[518.43152455 122.56847545] ; [107.56847545  25.43152455],1
p8,1,1.1e-05,19.288252,[381 252] ; [51 79],[358.39580603 274.60419397] ; [73.60419397 56.39580603],1
p4,1,5.1e-05,16.418718,[425 215] ; [63 69],[404.55958549 235.44041451] ; [83.44041451 48.55958549],1
p7,1,9.7e-05,15.19933,[447 181] ; [71 61],[428.03157895 199.96842105] ; [89.96842105 42.03157895],1
p3,1,0.000376,12.648912,[349 291] ; [50 83],[330.34928849 309.65071151] ; [68.65071151 64.34928849],1
p5,1,0.003394,8.582768,[ 87 553] ; [  6 127],[ 76.99870634 563.00129366] ; [ 16.00129366 116.99870634],0
p12,1,0.010652,6.522526,[ 56 583] ; [  3 129],[ 48.89883268 590.10116732] ; [ 10.10116732 121.89883268],0
p6,1,0.017562,5.639289,[258 377] ; [38 91],[246.02094241 388.97905759] ; [49.97905759 79.02094241],0
b1,1,0.065795,3.384918,[230 411] ; [59 74],[239.33979328 401.66020672] ; [49.66020672 83.33979328],0
p1,1,0.637547,0.221965,[ 57 583] ; [ 10 121],[ 55.61608301 584.38391699] ; [ 11.38391699 119.61608301],0
