Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,263.415938,[463  27] ; [40 86],[400.11363636  89.88636364] ; [102.88636364  23.11363636],1
p2,1,0.0,137.733046,[447  41] ; [61 68],[401.78930308  86.21069692] ; [106.21069692  22.78930308],1
p8,1,0.0,126.593783,[340 148] ; [ 19 110],[283.94165316 204.05834684] ; [75.05834684 53.94165316],1
p11,1,0.0,115.841506,[424  66] ; [54 75],[378.38449111 111.61550889] ; [99.61550889 29.38449111],1
p4,1,0.0,77.459023,[353 136] ; [39 90],[310.17475728 178.82524272] ; [81.82524272 47.17475728],1
p3,1,0.0,65.147935,[306 183] ; [29 99],[265.50243112 223.49756888] ; [69.49756888 58.50243112],1
p6,1,0.0,53.761624,[242 245] ; [ 17 109],[205.7634584 281.2365416] ; [53.2365416 72.7634584],1
p5,1,6.2e-05,16.039778,[ 76 412] ; [  3 126],[ 62.48298217 425.51701783] ; [ 16.51701783 112.48298217],1
p12,1,0.003723,8.414199,[ 45 444] ; [  2 126],[ 37.24959481 451.75040519] ; [  9.75040519 118.24959481],0
b1,1,0.068164,3.3267,[192 298] ; [62 67],[201.06623586 288.93376414] ; [52.93376414 76.06623586],0
p1,1,0.772358,0.083689,[ 46 442] ; [ 11 117],[ 45.15584416 442.84415584] ; [ 11.84415584 116.15584416],0
