Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,58.503841,[550  76] ; [91 57],[518.43152455 107.56847545] ; [122.56847545  25.43152455],1
p9,1,0.0,35.014575,[563  62] ; [106  42],[540.91203105  84.08796895] ; [128.08796895  19.91203105],1
p8,1,0.0,25.378962,[379 242] ; [57 92],[351.63116883 269.36883117] ; [84.36883117 64.63116883],1
b1,1,6.4e-05,15.972392,[214 418] ; [78 74],[235.3877551 396.6122449] ; [56.6122449 95.3877551],1
p7,1,0.00059,11.806134,[438 179] ; [84 65],[420.46214099 196.53785901] ; [101.53785901  47.46214099],1
p12,1,0.027175,4.879649,[ 54 573] ; [  5 146],[ 47.54884319 579.45115681] ; [ 11.45115681 139.54884319],0
p4,1,0.052666,3.75447,[408 222] ; [85 66],[397.68245839 232.31754161] ; [95.31754161 55.68245839],0
p3,1,0.064332,3.422016,[335 296] ; [68 84],[324.76756066 306.23243934] ; [78.23243934 73.76756066],0
p5,1,0.151306,2.059032,[ 81 550] ; [ 13 138],[ 75.84910486 555.15089514] ; [ 18.15089514 132.84910486],0
p6,1,0.31125,1.025364,[247 376] ; [52 96],[241.60440986 381.39559014] ; [57.39559014 90.60440986],0
p1,1,0.71235,0.135941,[ 56 574] ; [ 12 139],[ 54.85275288 575.14724712] ; [ 13.14724712 137.85275288],0
