Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,99.889766,[457  17] ; [271 104],[406.44522968  67.55477032] ; [321.55477032  53.44522968],1
p11,1,0.0,51.492496,[413  62] ; [256 129],[369.50581395 105.49418605] ; [299.49418605  85.50581395],1
n6,1,0.0,33.891043,[420  51] ; [283 100],[387.72014052  83.27985948] ; [315.27985948  67.72014052],1
r3,1,0.0,26.20579,[458  15] ; [335  47],[438.7005848  34.2994152] ; [354.2994152  27.7005848],1
r4,1,0.0,25.328572,[436  39] ; [308  77],[410.93023256  64.06976744] ; [333.06976744  51.93023256],1
v4,1,8e-06,20.00216,[457  14] ; [342  40],[441.18288394  29.81711606] ; [357.81711606  24.18288394],1
r2,1,1e-05,19.473888,[451  18] ; [336  45],[434.23882353  34.76117647] ; [352.76117647  28.23882353],1
p2,1,1.1e-05,19.347886,[411  63] ; [284  95],[386.20164127  87.79835873] ; [308.79835873  70.20164127],1
a7,1,2.3e-05,17.919531,[362 113] ; [241 142],[333.82867133 141.17132867] ; [269.17132867 113.82867133],1
d3,1,0.000184,13.984313,[345 129] ; [232 150],[319.50700935 154.49299065] ; [257.49299065 124.50700935],1
v2,1,0.000379,12.633548,[277 179] ; [179 191],[251.73849879 204.26150121] ; [204.26150121 165.73849879],1
a1,1,0.001343,10.28179,[ 14 461] ; [ 30 355],[ 24.30232558 450.69767442] ; [ 19.69767442 365.30232558],0
a6,1,0.0014,10.206398,[334 140] ; [230 153],[311.94399067 162.05600933] ; [252.05600933 130.94399067],0
n1,1,0.003741,8.405425,[30 72] ; [48 49],[39.9798995 62.0201005] ; [38.0201005 58.9798995],0
s6,1,0.00793,7.049324,[327 140] ; [228 144],[308.92133492 158.07866508] ; [246.07866508 125.92133492],0
d5,1,0.008724,6.878428,[393  81] ; [289  93],[377.64953271  96.35046729] ; [304.35046729  77.64953271],0
d1,1,0.01313,6.151553,[288 187] ; [201 184],[270.0872093 204.9127907] ; [218.9127907 166.0872093],0
p8,1,0.016902,5.706485,[259 209] ; [177 199],[241.76303318 226.23696682] ; [194.23696682 181.76303318],0
p12,1,0.025398,4.996548,[ 46 428] ; [ 21 357],[ 37.27464789 436.72535211] ; [ 29.72535211 348.27464789],0
r1,1,0.026786,4.904571,[381  92] ; [285  99],[367.58226371 105.41773629] ; [298.41773629  85.58226371],0
d4,1,0.048643,3.887631,[395  79] ; [298  84],[383.74065421  90.25934579] ; [309.25934579  72.74065421],0
v3,1,0.069894,3.285496,[191 266] ; [134 242],[178.30132053 278.69867947] ; [146.69867947 229.30132053],0
v1,1,0.072888,3.216764,[259 204] ; [188 190],[246.08917955 216.91082045] ; [200.91082045 177.08917955],0
n2,1,0.08819,2.907103,[79 23] ; [66 33],[73.58208955 28.41791045] ; [71.41791045 27.58208955],0
d2,1,0.088231,2.906365,[209 263] ; [192 191],[221.37076023 250.62923977] ; [179.62923977 203.37076023],0
a4,1,0.100468,2.698099,[195 279] ; [179 204],[206.85647608 267.14352392] ; [167.14352392 215.85647608],0
b2,1,0.102227,2.670446,[111 165] ; [ 77 155],[102.14173228 173.85826772] ; [ 85.85826772 146.14173228],0
b3,1,0.102227,2.670446,[111 165] ; [ 77 155],[102.14173228 173.85826772] ; [ 85.85826772 146.14173228],0
b5,1,0.123614,2.370927,[296 179] ; [220 165],[285. 190.] ; [231. 154.],0
s1,1,0.181711,1.783573,[ 13 456] ; [ 17 363],[ 16.57243816 452.42756184] ; [ 13.42756184 366.57243816],0
u3,1,0.18386,1.766141,[82 66] ; [70 40],[87.19379845 60.80620155] ; [64.80620155 45.19379845],0
s5,1,0.238975,1.386629,[164 293] ; [118 251],[156.02179177 300.97820823] ; [125.97820823 243.02179177],0
s2,1,0.273431,1.199451,[244 227] ; [183 198],[236.0528169 234.9471831] ; [190.9471831 190.0528169],0
p3,1,0.277229,1.180624,[228 246] ; [197 183],[235.88992974 238.11007026] ; [189.11007026 190.88992974],0
u1,1,0.29186,1.111023,[ 83 392] ; [ 57 328],[ 77.3255814 397.6744186] ; [ 62.6744186 322.3255814],0
p4,1,0.324432,0.970995,[284 187] ; [217 164],[276.96126761 194.03873239] ; [224.03873239 156.96126761],0
s4,1,0.359947,0.838079,[ 88 382] ; [ 62 318],[ 82.94117647 387.05882353] ; [ 67.05882353 312.94117647],0
