Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,2e-05,18.144116,[394 304] ; [341 156],[429.31380753 268.68619247] ; [305.68619247 191.31380753],1
p6,1,0.000237,13.511886,[275 425] ; [247 247],[306.03015075 393.96984925] ; [215.96984925 278.03015075],1
p4,1,0.001952,9.594065,[446 258] ; [358 140],[470.89517471 233.10482529] ; [333.10482529 164.89517471],0
p3,1,0.002081,9.476919,[378 327] ; [312 187],[404.0282392 300.9717608] ; [285.9717608 213.0282392],0
p2,1,0.005479,7.714032,[609  94] ; [457  41],[623.97835137  79.02164863] ; [442.02164863  55.97835137],0
p5,1,0.301257,1.06862,[ 96 605] ; [ 79 420],[102.22916667 598.77083333] ; [ 72.77083333 426.22916667],0
b1,1,0.36167,0.832085,[250 457] ; [190 311],[257.51655629 449.48344371] ; [182.48344371 318.51655629],0
p11,1,0.786409,0.073429,[600 107] ; [428  73],[601.65231788 105.34768212] ; [426.34768212  74.65231788],0
p12,1,0.797102,0.0661,[ 68 636] ; [ 46 453],[ 66.71321696 637.28678304] ; [ 47.28678304 451.71321696],0
p1,1,0.886684,0.020306,[ 66 638] ; [ 48 451],[ 66.71321696 637.28678304] ; [ 47.28678304 451.71321696],0
