Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.067146,3.351452,[600  31] ; [3 1],[599.2015748  31.7984252] ; [3.7984252 0.2015748],0
b1,1,0.091493,2.847915,[219 413] ; [3 1],[220.60377358 411.39622642] ; [1.39622642 2.60377358],0
p6,1,0.129555,2.297823,[237 386] ; [3 1],[238.46889952 384.53110048] ; [1.53110048 2.46889952],0
b4,1,0.174934,1.840145,[370 262] ; [1 3],[368.66666667 263.33333333] ; [2.33333333 1.66666667],0
d2,1,0.258926,1.27449,[294 335] ; [3 1],[295.12322275 333.87677725] ; [1.87677725 2.12322275],0
s8,1,0.265825,1.238164,[296 332] ; [3 1],[297.10759494 330.89240506] ; [1.89240506 2.10759494],0
p1,1,0.286921,1.134013,[ 59 571] ; [1 3],[ 59.6214511 570.3785489] ; [0.3785489 3.6214511],0
a8,1,0.334892,0.929889,[ 81 500] ; [1 2],[ 81.57876712 499.42123288] ; [0.42123288 2.57876712],0
a6,1,0.389293,0.741148,[440 190] ; [2 2],[439.21135647 190.78864353] ; [2.78864353 1.21135647],0
d3,1,0.401434,0.704027,[438 193] ; [2 2],[437.22834646 193.77165354] ; [2.77165354 1.22834646],0
p7,1,0.414941,0.6646,[424 191] ; [2 2],[423.24717286 191.75282714] ; [2.75282714 1.24717286],0
p2,1,0.455414,0.557143,[550  79] ; [3 1],[549.50552923  79.49447077] ; [3.49447077 0.50552923],0
v1,1,0.469584,0.522954,[348 262] ; [3 1],[348.71335505 261.28664495] ; [2.28664495 1.71335505],0
p8,1,0.52613,0.401861,[370 253] ; [3 1],[370.62041467 252.37958533] ; [2.37958533 1.62041467],0
d1,1,0.544611,0.367059,[380 252] ; [3 1],[380.59119497 251.40880503] ; [2.40880503 1.59119497],0
d4,1,0.670764,0.18071,[523 107] ; [3 1],[522.68138801 107.31861199] ; [3.31861199 0.68138801],0
s5,1,0.673517,0.177516,[214 396] ; [1 3],[213.59934853 396.40065147] ; [1.40065147 2.59934853],0
b2,1,0.68315,0.166601,[157 236] ; [2 2],[157.39798489 235.60201511] ; [1.60201511 2.39798489],0
b3,1,0.68315,0.166601,[157 236] ; [2 2],[157.39798489 235.60201511] ; [1.60201511 2.39798489],0
u1,1,0.704215,0.144124,[112 520] ; [1 3],[112.28930818 519.71069182] ; [0.71069182 3.28930818],0
v2,1,0.711089,0.137191,[356 246] ; [2 2],[355.6369637 246.3630363] ; [2.3630363 1.6369637],0
b5,1,0.734512,0.115009,[369 263] ; [2 2],[368.66666667 263.33333333] ; [2.33333333 1.66666667],0
a4,1,0.8214,0.050961,[280 351] ; [2 2],[280.22362205 350.77637795] ; [1.77637795 2.22362205],0
p3,1,0.853764,0.033973,[344 286] ; [2 2],[343.8170347 286.1829653] ; [2.1829653 1.8170347],0
a3,1,0.924948,0.008874,[460 171] ; [3 1],[460.08346457 170.91653543] ; [2.91653543 1.08346457],0
a7,1,0.93047,0.007613,[461 170] ; [3 1],[461.07716535 169.92283465] ; [2.92283465 1.07716535],0
a2,1,0.940628,0.005547,[148 484] ; [1 3],[148.06289308 483.93710692] ; [0.93710692 3.06289308],0
