Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,65.662427,[ 39 646] ; [29 65],[ 59.79460847 625.20539153] ; [ 8.20539153 85.79460847],1
p12,1,0.0,49.943996,[ 35 649] ; [24 69],[ 51.93822394 632.06177606] ; [ 7.06177606 85.93822394],1
p3,1,0.0,39.647643,[325 362] ; [77 17],[353.61587708 333.38412292] ; [48.38412292 45.61587708],1
p4,1,0.0,31.545067,[408 277] ; [84 10],[432.63157895 252.36842105] ; [59.36842105 34.63157895],1
p8,1,0.0,26.982235,[360 316] ; [76 17],[383.27178153 292.72821847] ; [52.72821847 40.27178153],1
p6,1,0.0,25.787583,[241 437] ; [58 34],[263.27532468 414.72467532] ; [35.72467532 56.27532468],1
p7,1,0.001461,10.127735,[445 228] ; [76 16],[458.34379085 214.65620915] ; [62.65620915 29.34379085],0
p9,1,0.00203,9.52222,[578 101] ; [90  3],[587.52849741  91.47150259] ; [80.47150259 12.52849741],0
p10,1,0.003394,8.582768,[553 127] ; [87  6],[563.00129366 116.99870634] ; [76.99870634 16.00129366],0
p11,1,0.151306,2.059032,[550 138] ; [81 13],[555.15089514 132.84910486] ; [75.84910486 18.15089514],0
b1,1,0.265284,1.240974,[252 436] ; [40 54],[256.90025575 431.09974425] ; [35.09974425 58.90025575],0
