Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,27.875481,[363  37] ; [40 20],[350.43478261  49.56521739] ; [52.56521739  7.43478261],1
p4,1,1e-06,23.207914,[336  67] ; [34 26],[322.05183585  80.94816415] ; [47.94816415 12.05183585],1
p7,1,3e-06,21.956353,[317  82] ; [31 29],[302.50980392  96.49019608] ; [45.49019608 14.50980392],1
p8,1,1.6e-05,18.574944,[274 126] ; [24 36],[259.13043478 140.86956522] ; [38.86956522 21.13043478],1
p10,1,2.9e-05,17.462225,[349  50] ; [40 20],[338.1503268  60.8496732] ; [50.8496732  9.1503268],1
p11,1,0.000886,11.051113,[335  68] ; [39 21],[325.53347732  77.46652268] ; [48.46652268 11.53347732],1
p6,1,0.01602,5.800632,[198 198] ; [20 40],[189.31578947 206.68421053] ; [28.68421053 31.31578947],0
p5,1,0.102899,2.660022,[ 77 325] ; [ 6 52],[ 72.53478261 329.46521739] ; [10.46521739 47.53478261],0
p12,1,0.285637,1.140074,[ 45 356] ; [ 4 56],[ 42.62255965 358.37744035] ; [ 6.37744035 53.62255965],0
b1,1,0.338722,0.915262,[175 228] ; [30 30],[178.43412527 224.56587473] ; [26.56587473 33.43412527],0
p1,1,0.522095,0.409753,[ 52 350] ; [ 6 54],[ 50.46753247 351.53246753] ; [ 7.53246753 52.46753247],0
