Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,29.399659,[29 33] ; [ 16 119],[14.16243655 47.83756345] ; [ 30.83756345 104.16243655],1
p6,1,0.0,28.444211,[26 37] ; [ 12 121],[12.21428571 50.78571429] ; [ 25.78571429 107.21428571],1
p3,1,6.2e-05,16.047966,[31 31] ; [ 29 105],[18.97959184 43.02040816] ; [41.02040816 92.97959184],1
p4,1,0.00177,9.774379,[28 34] ; [ 31 103],[18.66326531 43.33673469] ; [40.33673469 93.66326531],0
p10,1,0.026297,4.936397,[41 22] ; [63 68],[33.77319588 29.22680412] ; [70.22680412 60.77319588],0
p5,1,0.074118,3.189379,[ 7 54] ; [  6 126],[ 4.10880829 56.89119171] ; [  8.89119171 123.10880829],0
p9,1,0.116585,2.462615,[41 22] ; [68 60],[35.95287958 27.04712042] ; [73.04712042 54.95287958],0
p11,1,0.160457,1.96991,[38 25] ; [67 68],[33.40909091 29.59090909] ; [71.59090909 63.40909091],0
p1,1,0.289321,1.122779,[ 4 59] ; [ 15 120],[ 6.04545455 56.95454545] ; [ 12.95454545 122.04545455],0
b1,1,0.514361,0.425186,[33 30] ; [64 71],[30.86363636 32.13636364] ; [66.13636364 68.86363636],0
p12,1,0.922865,0.009375,[ 4 59] ; [  9 125],[ 4.15736041 58.84263959] ; [  8.84263959 125.15736041],0
