Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,63.985399,[32 75] ; [271 104],[67.26348548 39.73651452] ; [235.73651452 139.26348548],1
p11,1,0.0,27.720634,[43 68] ; [256 129],[66.91330645 44.08669355] ; [232.08669355 152.91330645],1
p2,1,1.1e-05,19.395358,[59 52] ; [284  95],[77.7 33.3] ; [265.3 113.7],1
n5,1,0.000201,13.824367,[61 50] ; [282 102],[76.91515152 34.08484848] ; [266.08484848 117.91515152],1
p8,1,0.000279,13.20391,[30 79] ; [177 199],[46.52164948 62.47835052] ; [160.47835052 215.52164948],1
p7,1,0.00028,13.200189,[48 62] ; [237 139],[64.50617284 45.49382716] ; [220.49382716 155.50617284],1
s8,1,0.000784,11.279541,[26 82] ; [159 221],[40.94262295 67.05737705] ; [144.05737705 235.94262295],1
r4,1,0.000904,11.015302,[72 39] ; [308  77],[85.04032258 25.95967742] ; [294.95967742  90.04032258],1
a3,1,0.001139,10.586211,[61 50] ; [274 110],[75.12121212 35.87878788] ; [259.87878788 124.12121212],0
p4,1,0.001296,10.347674,[44 67] ; [217 164],[58.88414634 52.11585366] ; [202.11585366 178.88414634],0
n6,1,0.001826,9.71632,[65 46] ; [283 100],[78.19433198 32.80566802] ; [269.80566802 113.19433198],0
s7,1,0.002749,8.967307,[30 70] ; [167 190],[43.10722101 56.89277899] ; [153.89277899 203.10722101],0
r3,1,0.00369,8.430471,[85 26] ; [335  47],[94.56389452 16.43610548] ; [325.43610548  56.56389452],0
a5,1,0.005993,7.552514,[64 47] ; [275 110],[75.86491935 35.13508065] ; [263.13508065 121.86491935],0
s2,1,0.007487,7.152181,[37 73] ; [183 198],[49.28716904 60.71283096] ; [170.71283096 210.28716904],0
v4,1,0.007966,7.041044,[88 22] ; [342  40],[96.13821138 13.86178862] ; [333.86178862  48.13821138],0
s5,1,0.008782,6.866706,[20 86] ; [118 251],[30.79578947 75.20421053] ; [107.20421053 261.79578947],0
p3,1,0.009407,6.743889,[42 69] ; [197 183],[54.0305499 56.9694501] ; [184.9694501 195.0305499],0
v1,1,0.010967,6.470715,[40 71] ; [188 190],[51.75460123 59.24539877] ; [176.24539877 201.75460123],0
