Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.009237,6.776379,[413  64] ; [469 113],[397.27478754  79.72521246] ; [484.72521246  97.27478754],0
p9,1,0.017625,5.633025,[431  46] ; [497  84],[418.38941399  58.61058601] ; [509.61058601  71.38941399],0
p2,1,0.033292,4.530692,[418  62] ; [485 104],[405.46304958  74.53695042] ; [497.53695042  91.46304958],0
n6,1,0.035388,4.426338,[427  51] ; [497  88],[415.4957667  62.5042333] ; [508.5042333  76.4957667],0
r3,1,0.055616,3.663517,[468  14] ; [558  31],[461.74789916  20.25210084] ; [564.25210084  24.74789916],0
v4,1,0.139007,2.188916,[461  19] ; [553  35],[455.73033708  24.26966292] ; [558.26966292  29.73033708],0
r4,1,0.158292,1.990464,[440  45] ; [523  71],[432.85912882  52.14087118] ; [530.14087118  63.85912882],0
n5,1,0.182784,1.774844,[358 119] ; [417 167],[348.42130066 128.57869934] ; [426.57869934 157.42130066],0
n4,1,0.192245,1.700325,[372 111] ; [434 156],[362.81267474 120.18732526] ; [443.18732526 146.81267474],0
p4,1,0.215436,1.534516,[282 196] ; [323 262],[272.05079962 205.94920038] ; [332.94920038 252.05079962],0
p7,1,0.221655,1.493627,[294 172] ; [339 232],[284.45323047 181.54676953] ; [348.54676953 222.45323047],0
s6,1,0.288133,1.128323,[321 155] ; [375 208],[312.83852691 163.16147309] ; [383.16147309 199.83852691],0
p8,1,0.295551,1.094161,[256 218] ; [295 286],[247.55829384 226.44170616] ; [303.44170616 277.55829384],0
s1,1,0.316738,1.002367,[ 12 463] ; [ 21 562],[ 14.81568998 460.18431002] ; [ 18.18431002 564.81568998],0
p3,1,0.31836,0.995674,[223 259] ; [255 335],[214.92164179 267.07835821] ; [263.07835821 326.92164179],0
v1,1,0.319937,0.989204,[256 214] ; [297 281],[248.00572519 221.99427481] ; [304.99427481 273.00572519],0
p12,1,0.358175,0.844281,[ 46 433] ; [ 47 540],[ 41.78893058 437.21106942] ; [ 51.21106942 535.78893058],0
s8,1,0.362442,0.829415,[204 277] ; [234 356],[196.71148459 284.28851541] ; [241.28851541 348.71148459],0
s7,1,0.371772,0.797732,[223 243] ; [256 312],[215.87427466 250.12572534] ; [263.12572534 304.87427466],0
u3,1,0.393756,0.72731,[84 67] ; [100  96],[80.06916427 70.93083573] ; [103.93083573  92.06916427],0
u2,1,0.414239,0.666602,[86 65] ; [103  93],[82.24495677 68.75504323] ; [106.75504323  89.24495677],0
n3,1,0.480841,0.496956,[79 28] ; [104  45],[76.48828125 30.51171875] ; [106.51171875  42.48828125],0
v2,1,0.516855,0.420165,[277 191] ; [326 244],[271.87283237 196.12716763] ; [331.12716763 238.87283237],0
a5,1,0.519357,0.41517,[345 139] ; [412 181],[340.19312906 143.80687094] ; [416.80687094 176.19312906],0
r1,1,0.529816,0.394745,[385  98] ; [461 129],[380.81826654 102.18173346] ; [465.18173346 124.81826654],0
