Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,115.107659,[497  84] ; [44 67],[454.22109827 126.77890173] ; [86.77890173 24.22109827],1
p11,1,0.0,31.545554,[478 116] ; [64 50],[454.72881356 139.27118644] ; [87.27118644 26.72881356],1
p2,1,2.4e-05,17.816792,[485 104] ; [74 40],[468.35135135 120.64864865] ; [90.64864865 23.35135135],1
n6,1,3e-05,17.43437,[497  88] ; [76 35],[481.61637931 103.38362069] ; [91.38362069 19.61637931],1
s6,1,4.2e-05,16.779513,[375 208] ; [50 64],[355.48780488 227.51219512] ; [69.51219512 44.48780488],1
v4,1,7.3e-05,15.728149,[553  35] ; [94 19],[542.70470756  45.29529244] ; [104.29529244   8.70470756],1
p8,1,0.000152,14.350527,[295 286] ; [35 77],[276.66666667 304.33333333] ; [53.33333333 58.66666667],1
p7,1,0.000182,14.010887,[339 232] ; [45 67],[321.03074671 249.96925329] ; [62.96925329 49.03074671],1
p4,1,0.000226,13.600835,[323 262] ; [41 72],[305.07163324 279.92836676] ; [58.92836676 54.07163324],1
p3,1,0.00025,13.410538,[255 335] ; [28 85],[237.51066856 352.48933144] ; [45.48933144 67.51066856],1
s8,1,0.000326,12.916523,[234 356] ; [25 89],[217.05965909 372.94034091] ; [41.94034091 72.05965909],1
n5,1,0.000784,11.277966,[417 167] ; [62 50],[401.91954023 182.08045977] ; [77.08045977 34.91954023],1
r4,1,0.000893,11.037343,[523  71] ; [87 27],[511.77966102  82.22033898] ; [98.22033898 15.77966102],1
r3,1,0.001448,10.143811,[558  31] ; [97 15],[550.34950071  38.65049929] ; [104.65049929   7.34950071],0
s2,1,0.001503,10.074923,[279 308] ; [35 77],[263.68812589 323.31187411] ; [50.31187411 61.68812589],0
n4,1,0.003193,8.69388,[434 156] ; [67 45],[421.06837607 168.93162393] ; [79.93162393 32.06837607],0
s5,1,0.004358,8.12849,[185 384] ; [21 90],[172.37352941 396.62647059] ; [33.62647059 77.37352941],0
v1,1,0.005292,7.776969,[297 281] ; [41 70],[283.54716981 294.45283019] ; [54.45283019 56.54716981],0
d5,1,0.006514,7.402383,[474 119] ; [78 36],[462.99292786 130.00707214] ; [89.00707214 24.99292786],0
v2,1,0.006886,7.302426,[326 244] ; [48 63],[313.03964758 256.96035242] ; [60.96035242 50.03964758],0
s7,1,0.008382,6.949964,[256 312] ; [35 76],[243.42857143 324.57142857] ; [47.57142857 63.42857143],0
p6,1,0.013395,6.116229,[189 392] ; [23 88],[177.99421965 403.00578035] ; [34.00578035 76.99421965],0
p12,1,0.017336,5.662073,[ 47 540] ; [  2 111],[ 41.09 545.91] ; [  7.91 105.09],0
a5,1,0.025123,5.015412,[412 181] ; [67 47],[401.76379066 191.23620934] ; [77.23620934 36.76379066],0
p5,1,0.025416,4.995343,[ 59 528] ; [  4 110],[ 52.75463623 534.24536377] ; [ 10.24536377 103.75463623],0
v3,1,0.028661,4.787836,[219 349] ; [30 79],[208.9098966 359.0901034] ; [40.0901034 68.9098966],0
r2,1,0.03495,4.447625,[551  32] ; [99 12],[546.03746398  36.96253602] ; [103.96253602   7.03746398],0
d4,1,0.049824,3.84738,[477 114] ; [82 31],[469.27414773 121.72585227] ; [89.72585227 23.27414773],0
u3,1,0.055129,3.678169,[100  96] ; [15 28],[ 94.30962343 101.69037657] ; [20.69037657 22.30962343],0
d1,1,0.056217,3.645605,[339 255] ; [54 60],[329.72033898 264.27966102] ; [63.27966102 50.72033898],0
r1,1,0.080106,3.062751,[461 129] ; [79 33],[453.84615385 136.15384615] ; [86.15384615 25.84615385],0
