Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,2.7e-05,17.612006,[ 45 356] ; [24 59],[ 57.16735537 343.83264463] ; [11.83264463 71.16735537],1
p1,1,3.3e-05,17.239286,[ 52 350] ; [26 57],[ 64.65154639 337.34845361] ; [13.34845361 69.65154639],1
p6,1,0.006185,7.495714,[198 198] ; [54 27],[209.20754717 186.79245283] ; [42.79245283 38.20754717],0
p8,1,0.008754,6.872402,[274 126] ; [68 14],[283.81742739 116.18257261] ; [58.18257261 23.81742739],0
p4,1,0.013297,6.129115,[336  67] ; [78  5],[343.2962963  59.7037037] ; [70.7037037 12.2962963],0
p11,1,0.275463,1.189338,[335  68] ; [73 10],[338.32098765  64.67901235] ; [69.67901235 13.32098765],0
p7,1,0.330459,0.947099,[317  82] ; [69 13],[320.1954262  78.8045738] ; [65.8045738 16.1954262],0
p9,1,0.356501,0.850183,[363  37] ; [77  5],[365.14522822  34.85477178] ; [74.85477178  7.14522822],0
p10,1,0.482131,0.494039,[349  50] ; [74  8],[350.88773389  48.11226611] ; [72.11226611  9.88773389],0
b1,1,0.833444,0.04422,[175 228] ; [35 48],[174.13580247 228.86419753] ; [35.86419753 47.13580247],0
