Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,315.997426,[600  31] ; [32 75],[540.36856369  90.63143631] ; [91.63143631 15.36856369],1
p2,1,0.0,76.134503,[550  79] ; [59 52],[517.65 111.35] ; [91.35 19.65],1
r3,1,0.0,68.632203,[609  19] ; [85 26],[589.75913396  38.24086604] ; [104.24086604   6.75913396],1
n6,1,0.0,61.00128,[554  74] ; [65 46],[526.02435724 101.97564276] ; [92.97564276 18.02435724],1
r4,1,0.0,60.967221,[578  54] ; [72 39],[552.89367429  79.10632571] ; [97.10632571 13.89367429],1
v4,1,0.0,43.344974,[602  23] ; [88 22],[586.73469388  38.26530612] ; [103.26530612   6.73469388],1
p8,1,0.0,38.011322,[370 253] ; [30 79],[340.43715847 282.56284153] ; [59.56284153 49.43715847],1
n5,1,0.0,34.666975,[506 122] ; [61 50],[481.83491204 146.16508796] ; [85.16508796 25.83491204],1
p7,1,0.0,26.303601,[424 191] ; [48 62],[400.3862069 214.6137931] ; [71.6137931 38.3862069],1
p4,1,1e-06,24.906313,[407 222] ; [44 67],[383.35 245.65] ; [67.65 43.35],1
r2,1,1e-06,24.119042,[589  35] ; [89 21],[576.39237057  47.60762943] ; [101.60762943   8.39237057],1
s8,1,8e-06,19.911854,[296 332] ; [26 82],[274.75 353.25] ; [47.25 60.75],1
r1,1,1.7e-05,18.517152,[506 122] ; [69 42],[488.63328823 139.36671177] ; [86.36671177 24.63328823],1
a7,1,2.4e-05,17.837969,[461 170] ; [59 52],[442.21024259 188.78975741] ; [77.78975741 33.21024259],1
a5,1,3.5e-05,17.121708,[483 149] ; [64 47],[465.28129206 166.71870794] ; [81.71870794 29.28129206],1
v1,1,4.4e-05,16.68377,[348 262] ; [40 71],[328.26629681 281.73370319] ; [59.73370319 51.26629681],1
v2,1,4.5e-05,16.654009,[356 246] ; [41 67],[336.61126761 265.38873239] ; [60.38873239 47.61126761],1
a6,1,4.5e-05,16.64687,[440 190] ; [55 55],[421.41891892 208.58108108] ; [73.58108108 36.41891892],1
s6,1,5e-05,16.447162,[427 191] ; [53 55],[408.59504132 209.40495868] ; [71.40495868 36.59504132],1
s7,1,8.8e-05,15.388319,[311 297] ; [30 70],[292.83615819 315.16384181] ; [48.16384181 51.83615819],1
a3,1,0.000138,14.535267,[460 171] ; [61 50],[443.0606469 187.9393531] ; [77.9393531 33.0606469],1
s2,1,0.000267,13.286019,[328 297] ; [37 73],[310.37414966 314.62585034] ; [54.62585034 55.37414966],1
d3,1,0.000597,11.784618,[438 193] ; [58 52],[422.36977058 208.63022942] ; [73.63022942 36.36977058],1
d1,1,0.000901,11.020245,[380 252] ; [48 63],[364.05921938 267.94078062] ; [63.94078062 47.05921938],1
s5,1,0.00102,10.791168,[214 396] ; [20 86],[199.3575419 410.6424581] ; [34.6424581 71.3575419],0
s3,1,0.001069,10.704576,[358 262] ; [45 65],[342.2739726 277.7260274] ; [60.7260274 49.2739726],0
p3,1,0.001113,10.628957,[344 286] ; [42 69],[328.17813765 301.82186235] ; [57.82186235 53.17813765],0
n4,1,0.00122,10.460442,[508 124] ; [74 37],[495.05248991 136.94751009] ; [86.94751009 24.05248991],0
d5,1,0.001935,9.61039,[516 114] ; [76 34],[504. 126.] ; [88. 22.],0
d4,1,0.0046,8.030492,[523 107] ; [78 31],[512.35453315 117.64546685] ; [88.64546685 20.35453315],0
p12,1,0.004821,7.945254,[ 63 566] ; [  2 109],[ 55.25 573.75] ; [  9.75 101.25],0
v3,1,0.006255,7.475282,[251 355] ; [29 77],[238.31460674 367.68539326] ; [41.68539326 64.31460674],0
s1,1,0.011075,6.453178,[ 16 609] ; [  8 103],[ 20.38043478 604.61956522] ; [  3.61956522 107.38043478],0
p5,1,0.012834,6.19182,[ 88 539] ; [  6 104],[ 79.97014925 547.02985075] ; [14.02985075 95.97014925],0
p6,1,0.015607,5.846583,[237 386] ; [28 80],[225.84815321 397.15184679] ; [39.15184679 68.84815321],0
n2,1,0.032529,4.570381,[87 28] ; [27 19],[81.42857143 33.57142857] ; [32.57142857 13.42857143],0
u2,1,0.037258,4.338584,[107  64] ; [22 26],[100.7260274  70.2739726] ; [28.2739726 19.7260274],0
a1,1,0.066505,3.367254,[ 30 602] ; [ 10 101],[ 34.02422611 597.97577389] ; [  5.97577389 105.02422611],0
b5,1,0.068868,3.309796,[369 263] ; [75 36],[377.66890983 254.33109017] ; [66.33109017 44.66890983],0
u1,1,0.071724,3.24311,[112 520] ; [12 99],[105.47510094 526.52489906] ; [18.52489906 92.47510094],0
u4,1,0.122695,2.382583,[ 13 618] ; [  5 106],[ 15.30727763 615.69272237] ; [  2.69272237 108.30727763],0
n3,1,0.153641,2.035722,[84 30] ; [28 17],[80.30188679 33.69811321] ; [31.69811321 13.30188679],0
b2,1,0.181284,1.787068,[157 236] ; [21 46],[152.07391304 240.92608696] ; [25.92608696 41.07391304],0
b3,1,0.181284,1.787068,[157 236] ; [21 46],[152.07391304 240.92608696] ; [25.92608696 41.07391304],0
n1,1,0.283118,1.152063,[44 70] ; [22 24],[47.025 66.975] ; [18.975 27.025],0
a2,1,0.297029,1.087487,[148 484] ; [21 90],[143.75235532 488.24764468] ; [25.24764468 85.75235532],0
p1,1,0.480423,0.497903,[ 59 571] ; [  8 102],[ 57.04054054 572.95945946] ; [  9.95945946 100.04054054],0
a4,1,0.61825,0.248335,[280 351] ; [46 64],[277.60593792 353.39406208] ; [48.39406208 61.60593792],0
a8,1,0.693979,0.154811,[ 81 500] ; [13 91],[ 79.72846715 501.27153285] ; [14.27153285 89.72846715],0
d2,1,0.729879,0.119223,[294 335] ; [49 60],[292.3401084 336.6598916] ; [50.6598916 58.3401084],0
s4,1,0.812713,0.056135,[103 521] ; [17 92],[102.15552524 521.84447476] ; [17.84447476 91.15552524],0
u3,1,0.929523,0.007822,[102  70] ; [30 20],[102.27027027  69.72972973] ; [29.72972973 20.27027027],0
b4,1,0.997757,8e-06,[370 262] ; [65 46],[370.01345895 261.98654105] ; [64.98654105 46.01345895],0
