Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,2.3e-05,17.89666,[ 52 350] ; [29 65],[ 65.64919355 336.35080645] ; [15.35080645 78.64919355],1
p12,1,0.000257,13.362869,[ 45 356] ; [24 69],[ 56.01012146 344.98987854] ; [12.98987854 80.01012146],1
p8,1,0.011384,6.404378,[274 126] ; [76 17],[283.97565923 116.02434077] ; [66.02434077 26.97565923],0
p6,1,0.024025,5.09286,[198 198] ; [58 34],[207.73770492 188.26229508] ; [48.26229508 43.73770492],0
p9,1,0.055298,3.673072,[363  37] ; [90  3],[367.54563895  32.45436105] ; [85.45436105  7.54563895],0
p10,1,0.096417,2.76384,[349  50] ; [87  6],[353.58536585  45.41463415] ; [82.41463415 10.58536585],0
p4,1,0.148582,2.086746,[336  67] ; [84 10],[340.56338028  62.43661972] ; [79.43661972 14.56338028],0
p11,1,0.471862,0.517611,[335  68] ; [81 13],[337.31991952  65.68008048] ; [78.68008048 15.31991952],0
p7,1,0.494221,0.467324,[317  82] ; [76 16],[319.36252546  79.63747454] ; [73.63747454 18.36252546],0
b1,1,0.877997,0.023565,[175 228] ; [40 54],[174.3360161 228.6639839] ; [40.6639839 53.3360161],0
