Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.008943,6.834233,[85 32] ; [97 15],[92.98689956 24.01310044] ; [89.01310044 22.98689956],0
p2,1,0.010755,6.505412,[57 61] ; [74 40],[66.62931034 51.37068966] ; [64.37068966 49.62931034],0
r4,1,0.01212,6.293205,[72 46] ; [87 27],[80.87068966 37.12931034] ; [78.12931034 35.87068966],0
n6,1,0.039428,4.242337,[64 52] ; [76 35],[71.54185022 44.45814978] ; [68.45814978 42.54185022],0
p9,1,0.060206,3.531713,[32 83] ; [44 67],[38.67256637 76.32743363] ; [37.32743363 73.67256637],0
r1,1,0.080418,3.056441,[69 47] ; [79 33],[75.29824561 40.70175439] ; [72.70175439 39.29824561],0
p3,1,0.089481,2.883688,[41 76] ; [28 85],[35.1 81.9] ; [33.9 79.1],0
r2,1,0.112834,2.51407,[94 21] ; [99 12],[98.2079646 16.7920354] ; [94.7920354 16.2079646],0
v4,1,0.128119,2.315148,[87 29] ; [94 19],[91.68558952 24.31441048] ; [89.31441048 23.68558952],0
a6,1,0.146402,2.109346,[65 52] ; [74 40],[70.4025974 46.5974026] ; [68.5974026 45.4025974],0
n1,1,0.176219,1.829224,[24 29] ; [14 30],[20.7628866 32.2371134] ; [17.2371134 26.7628866],0
n2,1,0.190606,1.712924,[29 25] ; [30 15],[32.18181818 21.81818182] ; [26.81818182 18.18181818],0
v2,1,0.192224,1.700487,[40 75] ; [48 63],[44.77876106 70.22123894] ; [43.22123894 67.77876106],0
a1,1,0.235606,1.406692,[ 11 107] ; [  6 108],[  8.64655172 109.35344828] ; [  8.35344828 105.64655172],0
p8,1,0.293736,1.10242,[29 87] ; [35 77],[32.56140351 83.43859649] ; [31.43859649 80.56140351],0
a7,1,0.322993,0.976788,[71 46] ; [75 37],[74.59388646 42.40611354] ; [71.40611354 40.59388646],0
u4,1,0.33001,0.94886,[  3 115] ; [  1 113],[  2.03448276 115.96551724] ; [  1.96551724 112.03448276],0
s8,1,0.370171,0.80309,[20 96] ; [25 89],[22.69565217 93.30434783] ; [22.30434783 91.69565217],0
s1,1,0.386298,0.750562,[ 11 106] ; [  7 104],[  9.23684211 107.76315789] ; [  8.76315789 102.23684211],0
n3,1,0.388171,0.744664,[28 23] ; [28 16],[30.06315789 20.93684211] ; [25.93684211 18.06315789],0
