Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.0,113.66978,[609  94] ; [60 70],[564.5942377 138.4057623] ; [104.4057623  25.5942377],1
p11,1,0.0,102.225538,[600 107] ; [59 71],[556.64635603 150.35364397] ; [102.35364397  27.64635603],1
p7,1,0.0,63.676984,[463 227] ; [38 90],[422.60391198 267.39608802] ; [78.39608802 49.60391198],1
p4,1,0.0,58.617632,[446 258] ; [35 94],[406.51140456 297.48859544] ; [74.48859544 54.51140456],1
p3,1,0.0,38.194915,[378 327] ; [31 98],[345.73741007 359.26258993] ; [63.26258993 65.73741007],1
p6,1,0.0,36.135657,[275 425] ; [ 15 113],[245.16908213 454.83091787] ; [44.83091787 83.16908213],1
b1,1,6.7e-05,15.889452,[250 457] ; [70 60],[270.29868578 436.70131422] ; [49.70131422 80.29868578],1
p5,1,0.000232,13.549929,[ 96 605] ; [  3 127],[ 83.51263538 617.48736462] ; [ 15.48736462 114.51263538],1
p12,1,0.002275,9.312957,[ 68 636] ; [  2 127],[ 59.15966387 644.84033613] ; [ 10.84033613 118.15966387],0
p1,1,0.556163,0.346392,[ 66 638] ; [ 10 119],[ 64.2304922 639.7695078] ; [ 11.7695078 117.2304922],0
