Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.071819,3.24095,[50 96] ; [19 64],[ 43.99126638 102.00873362] ; [25.00873362 57.99126638],0
p11,1,0.077878,3.10864,[68 80] ; [29 56],[61.61373391 86.38626609] ; [35.38626609 49.61373391],0
p7,1,0.163122,1.945044,[52 93] ; [22 60],[47.26872247 97.73127753] ; [26.73127753 55.26872247],0
p10,1,0.164873,1.92895,[ 36 111] ; [14 70],[ 31.81818182 115.18181818] ; [18.18181818 65.81818182],0
p8,1,0.244194,1.356216,[ 34 113] ; [14 70],[ 30.54545455 116.45454545] ; [17.45454545 66.54545455],0
b1,1,0.407293,0.686689,[77 71] ; [49 36],[80.03433476 67.96566524] ; [45.96566524 39.03433476],0
p5,1,0.414478,0.665919,[  4 143] ; [ 4 80],[  5.09090909 141.90909091] ; [ 2.90909091 81.09090909],0
p1,1,0.540592,0.374443,[  9 138] ; [ 7 78],[ 10.13793103 136.86206897] ; [ 5.86206897 79.13793103],0
p3,1,0.648245,0.20812,[ 39 108] ; [20 64],[ 37.54545455 109.45454545] ; [21.45454545 62.54545455],0
p12,1,0.693653,0.155159,[  1 146] ; [ 1 84],[  1.26724138 145.73275862] ; [ 0.73275862 84.26724138],0
