Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,42.257716,[41 68] ; [457 199],[70.95686275 38.04313725] ; [427.04313725 228.95686275],1
p8,1,0.0,34.048725,[33 80] ; [388 272],[61.54333765 51.45666235] ; [359.45666235 300.54333765],1
p4,1,0.0,32.427155,[41 70] ; [436 231],[68.05526992 42.94473008] ; [408.94473008 258.05526992],1
p3,1,0.000278,13.212642,[40 72] ; [363 306],[57.79257362 54.20742638] ; [345.20742638 323.79257362],1
p11,1,0.000591,11.804108,[80 33] ; [563 106],[92.91432225 20.08567775] ; [550.08567775 118.91432225],1
p6,1,0.004917,7.909701,[30 82] ; [270 392],[43.41085271 68.58914729] ; [256.58914729 405.41085271],0
p10,1,0.006244,7.47857,[94 19] ; [609  57],[101.97560976  11.02439024] ; [601.02439024  64.97560976],0
b1,1,0.155866,2.013887,[47 66] ; [232 437],[40.31585678 72.68414322] ; [238.68414322 430.31585678],0
p5,1,0.213986,1.544252,[10 99] ; [ 90 578],[14.02831403 94.97168597] ; [ 85.97168597 582.02831403],0
p12,1,0.508189,0.437794,[ 12 101] ; [ 58 609],[ 10.14102564 102.85897436] ; [ 59.85897436 607.14102564],0
p1,1,0.577902,0.309638,[ 12 101] ; [ 60 608],[ 10.41741357 102.58258643] ; [ 61.58258643 606.41741357],0
