Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,33.343223,[74 38] ; [32 83],[52.29955947 59.70044053] ; [53.70044053 61.29955947],1
r4,1,0.005323,7.766165,[91 26] ; [72 46],[81.15319149 35.84680851] ; [81.84680851 36.15319149],0
r2,1,0.011293,6.418576,[105   8] ; [94 21],[98.62719298 14.37280702] ; [100.37280702  14.62719298],0
s8,1,0.01568,5.838431,[36 81] ; [20 96],[28.12017167 88.87982833] ; [27.87982833 88.12017167],0
r3,1,0.019033,5.498501,[98 17] ; [85 32],[90.7112069 24.2887931] ; [92.2887931 24.7112069],0
p2,1,0.021114,5.317332,[74 43] ; [57 61],[65.2212766 51.7787234] ; [65.7787234 52.2212766],0
v2,1,0.025276,5.004906,[54 55] ; [40 75],[45.74107143 63.25892857] ; [48.25892857 66.74107143],0
a7,1,0.028504,4.797339,[86 30] ; [71 46],[78.16309013 37.83690987] ; [78.83690987 38.16309013],0
d3,1,0.029225,4.754286,[83 34] ; [67 50],[75. 42.] ; [75. 42.],0
v4,1,0.030886,4.659299,[100  16] ; [87 29],[93.5 22.5] ; [93.5 22.5],0
p8,1,0.042053,4.133065,[43 72] ; [29 87],[35.84415584 79.15584416] ; [36.15584416 79.84415584],0
s5,1,0.045044,4.017003,[28 81] ; [17 97],[21.9955157 87.0044843] ; [23.0044843 90.9955157],0
r1,1,0.046865,3.950214,[82 32] ; [69 47],[74.84347826 39.15652174] ; [76.15652174 39.84347826],0
n6,1,0.048168,3.904116,[78 37] ; [64 52],[70.69264069 44.30735931] ; [71.30735931 44.69264069],0
s2,1,0.058842,3.569738,[51 66] ; [37 80],[44. 73.] ; [44. 73.],0
a1,1,0.064173,3.42611,[  4 113] ; [ 11 107],[  7.46808511 109.53191489] ; [  7.53191489 110.46808511],0
p6,1,0.080431,3.056165,[31 83] ; [20 94],[25.5 88.5] ; [25.5 88.5],0
a6,1,0.081288,3.038961,[78 39] ; [65 52],[71.5 45.5] ; [71.5 45.5],0
d1,1,0.103073,2.65734,[64 53] ; [52 66],[57.75319149 59.24680851] ; [58.24680851 59.75319149],0
n2,1,0.123636,2.370641,[31 14] ; [29 25],[27.27272727 17.72727273] ; [32.72727273 21.27272727],0
p7,1,0.153654,2.035595,[51 62] ; [42 75],[45.69130435 67.30869565] ; [47.30869565 69.69130435],0
s6,1,0.167287,1.907088,[62 53] ; [52 64],[56.75324675 58.24675325] ; [57.24675325 58.75324675],0
v1,1,0.186077,1.748406,[48 67] ; [39 78],[43.125 71.875] ; [43.875 73.125],0
d4,1,0.220413,1.501678,[90 27] ; [81 35],[85.86695279 31.13304721] ; [85.13304721 30.86695279],0
v3,1,0.256894,1.285419,[37 73] ; [29 80],[33.15068493 76.84931507] ; [32.84931507 76.15068493],0
n1,1,0.263046,1.252655,[15 29] ; [24 29],[17.69072165 26.30927835] ; [21.30927835 31.69072165],0
d5,1,0.306942,1.043787,[88 29] ; [81 36],[84.5 32.5] ; [84.5 32.5],0
u4,1,0.317288,1.000092,[  1 116] ; [  3 115],[  1.99148936 115.00851064] ; [  2.00851064 115.99148936],0
u1,1,0.355633,0.853254,[21 96] ; [ 16 102],[18.4212766 98.5787234] ; [18.5787234 99.4212766],0
s7,1,0.358845,0.841931,[39 71] ; [32 76],[35.82568807 74.17431193] ; [35.17431193 72.82568807],0
s4,1,0.406903,0.687831,[25 92] ; [20 97],[22.5 94.5] ; [22.5 94.5],0
p5,1,0.41336,0.669115,[  9 107] ; [  6 111],[  7.46781116 108.53218884] ; [  7.53218884 109.46781116],0
s3,1,0.427937,0.628415,[57 58] ; [51 64],[54. 61.] ; [54. 61.],0
p1,1,0.48484,0.487956,[  8 109] ; [ 11 107],[  9.45957447 107.54042553] ; [  9.54042553 108.45957447],0
p3,1,0.515466,0.422955,[36 80] ; [41 76],[38.33476395 77.66523605] ; [38.66523605 78.33476395],0
u3,1,0.520116,0.413664,[16 29] ; [21 29],[17.52631579 27.47368421] ; [19.47368421 30.52631579],0
a5,1,0.534283,0.38624,[75 42] ; [71 47],[72.6893617 44.3106383] ; [73.3106383 44.6893617],0
p12,1,0.551169,0.355226,[  2 114] ; [  1 117],[  1.48717949 114.51282051] ; [  1.51282051 116.48717949],0
a3,1,0.566763,0.328128,[71 42] ; [68 47],[68.89035088 44.10964912] ; [70.10964912 44.89035088],0
n3,1,0.586805,0.295362,[26 17] ; [28 23],[24.70212766 18.29787234] ; [29.29787234 21.70212766],0
p4,1,0.610819,0.258984,[47 68] ; [44 73],[45.10775862 69.89224138] ; [45.89224138 71.10775862],0
s1,1,0.669002,0.182772,[  9 106] ; [ 11 106],[  9.9137931 105.0862069] ; [ 10.0862069 106.9137931],0
a2,1,0.729529,0.119545,[28 89] ; [26 92],[26.88510638 90.11489362] ; [27.11489362 90.88510638],0
n5,1,0.732437,0.116885,[67 48] ; [65 51],[65.71428571 49.28571429] ; [66.28571429 49.71428571],0
b5,1,0.824868,0.048969,[75 42] ; [74 44],[74.18297872 42.81702128] ; [74.81702128 43.18297872],0
d2,1,0.847871,0.036801,[53 64] ; [54 62],[53.72961373 63.27038627] ; [53.27038627 62.72961373],0
b4,1,0.848147,0.036666,[62 55] ; [64 54],[62.73191489 54.26808511] ; [63.26808511 54.73191489],0
u2,1,0.858217,0.031914,[17 28] ; [19 29],[17.41935484 27.58064516] ; [18.58064516 29.41935484],0
b3,1,0.860309,0.030969,[21 37] ; [25 47],[20.52307692 37.47692308] ; [25.47692308 46.52307692],0
b2,1,0.860309,0.030969,[21 37] ; [25 47],[20.52307692 37.47692308] ; [25.47692308 46.52307692],0
a4,1,0.893788,0.017826,[47 69] ; [48 68],[47.5 68.5] ; [47.5 68.5],0
a8,1,0.905543,0.014081,[11 91] ; [11 96],[10.73684211 91.26315789] ; [11.26315789 95.73684211],0
n4,1,0.979493,0.000661,[68 46] ; [69 47],[67.90434783 46.09565217] ; [69.09565217 46.90434783],0
