Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,40.457531,[209 174] ; [ 35 112],[176.3245283 206.6754717] ; [67.6754717 79.3245283],1
p11,1,0.0,27.275099,[341  46] ; [103  46],[320.57462687  66.42537313] ; [123.42537313  25.57462687],1
p2,1,1.3e-05,19.076132,[357  29] ; [118  31],[342.71028037  43.28971963] ; [132.28971963  16.71028037],1
p10,1,3.8e-05,16.960717,[340  46] ; [108  39],[324.44277674  61.55722326] ; [123.55722326  23.44277674],1
p5,1,0.010775,6.501975,[ 72 315] ; [ 14 133],[ 62.3258427 324.6741573] ; [ 23.6741573 123.3258427],0
p9,1,0.011732,6.35086,[341  44] ; [117  29],[332.07156309  52.92843691] ; [125.92843691  20.07156309],0
p3,1,0.039239,4.250506,[261 125] ; [86 62],[250.82771536 135.17228464] ; [96.17228464 51.82771536],0
p1,1,0.645938,0.21106,[ 44 340] ; [ 15 134],[ 42.5065666 341.4934334] ; [ 16.4934334 132.5065666],0
p12,1,0.784504,0.074777,[ 42 344] ; [ 15 134],[ 41.12523364 344.87476636] ; [ 15.87476636 133.12523364],0
b1,1,0.880105,0.022751,[156 231] ; [59 90],[155.23320896 231.76679104] ; [59.76679104 89.23320896],0
