Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,24.216793,[ 31 105] ; [221 256],[55.908646 80.091354] ; [196.091354 280.908646],1
p11,1,4e-06,21.458447,[70 73] ; [346 149],[93.24137931 49.75862069] ; [322.75862069 172.24137931],1
p9,1,4e-06,21.163987,[72 64] ; [354 127],[93.89951378 42.10048622] ; [332.10048622 148.89951378],1
p10,1,1.3e-05,19.037386,[68 71] ; [336 151],[89.70607029 49.29392971] ; [314.29392971 172.70607029],1
p8,1,1.5e-05,18.712126,[ 22 120] ; [167 318],[42.80382775 99.19617225] ; [146.19617225 338.80382775],1
p4,1,0.000446,12.327101,[ 26 114] ; [167 323],[42.88888889 97.11111111] ; [150.11111111 339.88888889],1
b1,1,0.002047,9.507069,[70 73] ; [172 323],[54.24137931 88.75862069] ; [187.75862069 307.24137931],0
p6,1,0.007227,7.215734,[ 17 124] ; [109 379],[ 28.24483307 112.75516693] ; [ 97.75516693 390.24483307],0
p1,1,0.065917,3.381881,[ 12 131] ; [ 22 471],[  7.64465409 135.35534591] ; [ 26.35534591 466.64465409],0
p12,1,0.356937,0.848642,[  8 134] ; [ 19 473],[  6.04731861 135.95268139] ; [ 20.95268139 471.04731861],0
