Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.08081,3.048541,[609  19] ; [700  36],[602.67741935  25.32258065] ; [706.32258065  29.67741935],0
p8,1,0.139464,2.183863,[370 253] ; [405 326],[356.5915805 266.4084195] ; [418.4084195 312.5915805],0
n5,1,0.192105,1.701398,[506 122] ; [571 164],[496.22597212 131.77402788] ; [580.77402788 154.22597212],0
n6,1,0.246524,1.342895,[554  74] ; [632 102],[546.84875184  81.15124816] ; [639.15124816  94.84875184],0
p4,1,0.248965,1.3291,[407 222] ; [454 282],[396.75384615 232.24615385] ; [464.24615385 271.75384615],0
p3,1,0.261211,1.262328,[344 286] ; [380 357],[333.66495977 296.33504023] ; [390.33504023 346.66495977],0
n4,1,0.274603,1.193608,[508 124] ; [577 163],[499.79591837 132.20408163] ; [585.20408163 154.79591837],0
r4,1,0.27657,1.183866,[578  54] ; [664  76],[572.11661808  59.88338192] ; [669.88338192  70.11661808],0
p2,1,0.288222,1.127908,[550  79] ; [629 107],[543.29010989  85.70989011] ; [635.70989011 100.29010989],0
p9,1,0.339964,0.910566,[600  31] ; [693  45],[595.97005113  35.02994887] ; [697.02994887  40.97005113],0
p5,1,0.367816,0.811029,[ 88 539] ; [ 91 644],[ 82.4030837 544.5969163] ; [ 96.5969163 638.4030837],0
p7,1,0.375243,0.786229,[424 191] ; [480 240],[416.4494382 198.5505618] ; [487.5505618 232.4494382],0
p12,1,0.398101,0.714055,[ 63 566] ; [ 64 673],[ 58.4795022 570.5204978] ; [ 68.5204978 668.4795022],0
a5,1,0.399904,0.708615,[483 149] ; [551 189],[476.303207 155.696793] ; [557.696793 182.303207],0
b2,1,0.424013,0.639167,[157 236] ; [162 273],[151.40942029 241.59057971] ; [167.59057971 267.40942029],0
b3,1,0.424013,0.639167,[157 236] ; [162 273],[151.40942029 241.59057971] ; [167.59057971 267.40942029],0
b1,1,0.447871,0.576035,[219 413] ; [271 469],[225.71428571 406.28571429] ; [264.28571429 475.71428571],0
v4,1,0.450741,0.568788,[602  23] ; [701  33],[599.24576895  25.75423105] ; [703.75423105  30.24576895],0
v1,1,0.480808,0.49703,[348 262] ; [398 324],[341.63663664 268.36336336] ; [404.36336336 317.63663664],0
a6,1,0.502286,0.450103,[440 190] ; [503 235],[434.27631579 195.72368421] ; [508.72368421 229.27631579],0
s4,1,0.506972,0.440312,[103 521] ; [131 602],[107.60206338 516.39793662] ; [126.39793662 606.60206338],0
v2,1,0.540731,0.374186,[356 246] ; [408 302],[350.55487805 251.44512195] ; [413.44512195 296.55487805],0
u2,1,0.556994,0.344935,[107  64] ; [124  84],[104.22427441  66.77572559] ; [126.77572559  81.22427441],0
v3,1,0.593285,0.285243,[251 355] ; [287 431],[246.24471299 359.75528701] ; [291.75528701 426.24471299],0
a8,1,0.603252,0.270119,[ 81 500] ; [ 88 592],[ 77.86597938 503.13402062] ; [ 91.13402062 588.86597938],0
s1,1,0.620053,0.245793,[ 16 609] ; [ 22 710],[ 17.5018423 607.4981577] ; [ 20.4981577 711.5018423],0
