Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,142.760801,[631  91] ; [44 67],[585.05402161 136.94597839] ; [89.94597839 21.05402161],1
p2,1,0.0,29.256403,[620 105] ; [74 40],[599.70202622 125.29797378] ; [94.29797378 19.70202622],1
p7,1,0.0,27.866414,[469 240] ; [45 67],[443.88063337 265.11936663] ; [70.11936663 41.88063337],1
p3,1,0.0,25.268872,[365 363] ; [28 85],[340.19500595 387.80499405] ; [52.80499405 60.19500595],1
p8,1,1e-06,23.659967,[401 316] ; [35 77],[377.09529554 339.90470446] ; [58.90470446 53.09529554],1
p4,1,1e-06,23.530082,[439 286] ; [41 72],[415.27446301 309.72553699] ; [64.72553699 48.27446301],1
v4,1,1e-06,23.41142,[692  35] ; [94 19],[680.26428571  46.73571429] ; [105.73571429   7.26428571],1
n5,1,3e-06,21.872124,[554 172] ; [62 50],[533.67064439 192.32935561] ; [82.32935561 29.67064439],1
n6,1,4e-06,21.106186,[624 103] ; [76 35],[607.27923628 119.72076372] ; [92.72076372 18.27923628],1
s6,1,9e-06,19.66115,[469 247] ; [50 64],[447.71566265 268.28433735] ; [71.28433735 42.71566265],1
s8,1,1.2e-05,19.186149,[317 410] ; [25 89],[295.64090369 431.35909631] ; [46.35909631 67.64090369],1
n4,1,1.8e-05,18.384726,[574 158] ; [67 45],[555.93838863 176.06161137] ; [85.06161137 26.93838863],1
r3,1,1.9e-05,18.258157,[701  28] ; [97 15],[691.72651605  37.27348395] ; [106.27348395   5.72651605],1
r4,1,8.2e-05,15.507408,[656  78] ; [87 27],[643.11556604  90.88443396] ; [99.88443396 14.11556604],1
s2,1,0.000494,12.138092,[354 370] ; [35 77],[336.88516746 387.11483254] ; [52.11483254 59.88516746],1
v1,1,0.000742,11.381618,[386 327] ; [41 70],[369.47936893 343.52063107] ; [57.52063107 53.47936893],1
p6,1,0.001,10.82847,[263 454] ; [23 88],[247.65942029 469.34057971] ; [38.34057971 72.65942029],0
s7,1,0.001603,9.956783,[334 368] ; [35 76],[318.6199262 383.3800738] ; [50.3800738 60.6199262],0
a5,1,0.001845,9.697768,[535 198] ; [67 47],[520.97520661 212.02479339] ; [81.02479339 32.97520661],0
s5,1,0.002277,9.311725,[236 471] ; [21 90],[222.12591687 484.87408313] ; [34.87408313 76.12591687],0
u3,1,0.004917,7.909791,[127  91] ; [15 28],[118.60536398  99.39463602] ; [23.39463602 19.60536398],0
v2,1,0.005601,7.674311,[404 301] ; [48 63],[390.51470588 314.48529412] ; [61.48529412 49.51470588],0
p5,1,0.006724,7.345187,[ 87 638] ; [  4 110],[ 78.6352801 646.3647199] ; [ 12.3647199 101.6352801],0
d5,1,0.007842,7.069176,[582 150] ; [78 36],[571.06382979 160.93617021] ; [88.93617021 25.06382979],0
p12,1,0.011397,6.402386,[ 62 661] ; [  2 111],[ 55.3492823 667.6507177] ; [  8.6507177 104.3492823],0
v3,1,0.019581,5.448858,[278 432] ; [30 79],[267.00854701 442.99145299] ; [40.99145299 68.00854701],0
u2,1,0.026971,4.892694,[128  89] ; [17 25],[121.48648649  95.51351351] ; [23.51351351 18.48648649],0
d4,1,0.031864,4.605787,[593 137] ; [82 31],[584.51957295 145.48042705] ; [90.48042705 22.51957295],0
r1,1,0.038957,4.262741,[579 152] ; [79 33],[570.57888493 160.42111507] ; [87.42111507 24.57888493],0
s1,1,0.050566,3.822584,[ 20 701] ; [  7 104],[ 23.39783654 697.60216346] ; [  3.60216346 107.39783654],0
d1,1,0.055424,3.669277,[418 316] ; [54 60],[408.54716981 325.45283019] ; [63.45283019 50.54716981],0
s3,1,0.089658,2.880497,[394 322] ; [51 59],[385.73849879 330.26150121] ; [59.26150121 50.73849879],0
r2,1,0.112225,2.522612,[676  48] ; [99 12],[671.9760479  52.0239521] ; [103.0239521   7.9760479],0
n3,1,0.151148,2.060624,[112  38] ; [28 16],[108.24742268  41.75257732] ; [31.75257732 12.24742268],0
a3,1,0.172879,1.857802,[515 217] ; [71 40],[508.83985765 223.16014235] ; [77.16014235 33.83985765],0
