Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.000642,11.649503,[14  2] ; [209 263],[7.31147541 8.68852459] ; [215.68852459 256.31147541],1
a1,1,0.000672,11.564494,[ 3 13] ; [ 14 461],[ 0.55397149 15.44602851] ; [ 16.44602851 458.55397149],1
b2,1,0.001245,10.421715,[13  3] ; [111 165],[6.79452055 9.20547945] ; [117.20547945 158.79452055],0
b3,1,0.001245,10.421715,[13  3] ; [111 165],[6.79452055 9.20547945] ; [117.20547945 158.79452055],0
a2,1,0.001322,10.311252,[9 7] ; [104 371],[ 3.68228106 12.31771894] ; [109.31771894 365.68228106],0
s8,1,0.003913,8.323846,[13  3] ; [211 261],[7.3442623 8.6557377] ; [216.6557377 255.3442623],0
a4,1,0.006999,7.273292,[12  4] ; [195 279],[6.75918367 9.24081633] ; [200.24081633 273.75918367],0
d1,1,0.007351,7.185117,[15  1] ; [288 187],[9.87372709 6.12627291] ; [293.12627291 181.87372709],0
u1,1,0.007543,7.138996,[7 9] ; [ 83 392],[ 2.93279022 13.06720978] ; [ 87.06720978 387.93279022],0
p5,1,0.013399,6.115662,[ 5 10] ; [ 56 416],[ 1.8788501 13.1211499] ; [ 59.1211499 412.8788501],0
v3,1,0.021681,5.271243,[9 3] ; [191 266],[5.11727079 6.88272921] ; [194.88272921 262.11727079],0
a3,1,0.032697,4.561599,[15  1] ; [326 148],[11.13469388  4.86530612] ; [329.86530612 144.13469388],0
s3,1,0.037003,4.350266,[13  3] ; [257 211],[8.92561983 7.07438017] ; [261.07438017 206.92561983],0
v1,1,0.03958,4.235778,[11  2] ; [259 204],[7.37394958 5.62605042] ; [262.62605042 200.37394958],0
p2,1,0.040984,4.176674,[11  5] ; [411  63],[13.77959184  2.22040816] ; [408.22040816  65.77959184],0
s7,1,0.043637,4.070546,[12  4] ; [225 231],[8.03389831 7.96610169] ; [228.96610169 227.03389831],0
p12,1,0.046822,3.951764,[ 4 12] ; [ 46 428],[ 1.63265306 14.36734694] ; [ 48.36734694 425.63265306],0
n1,1,0.053409,3.731082,[3 1] ; [30 72],[1.24528302 2.75471698] ; [31.75471698 70.24528302],0
s2,1,0.067655,3.33902,[12  4] ; [244 227],[8.41067762 7.58932238] ; [247.58932238 223.41067762],0
n5,1,0.099305,2.716672,[15  1] ; [358 113],[12.25462012  3.74537988] ; [360.74537988 110.25462012],0
s6,1,0.13131,2.276952,[14  2] ; [327 140],[11.29606625  4.70393375] ; [329.70393375 137.29606625],0
a5,1,0.203139,1.619661,[14  2] ; [348 127],[11.79633401  4.20366599] ; [350.20366599 124.79633401],0
n2,1,0.20458,1.609373,[2 2] ; [79 23],[3.05660377 0.94339623] ; [77.94339623 24.05660377],0
s4,1,0.23501,1.41028,[ 1 14] ; [ 88 382],[ 2.75257732 12.24742268] ; [ 86.24742268 383.75257732],0
v2,1,0.2379,1.392992,[10  3] ; [277 179],[7.95522388 5.04477612] ; [279.04477612 176.95522388],0
p3,1,0.257047,1.284593,[10  6] ; [228 246],[7.77142857 8.22857143] ; [230.22857143 243.77142857],0
a8,1,0.307959,1.039409,[ 3 10] ; [ 57 373],[ 1.76072235 11.23927765] ; [ 58.23927765 371.76072235],0
n4,1,0.325777,0.965611,[14  2] ; [366 109],[12.38289206  3.61710794] ; [367.61710794 107.38289206],0
n3,1,0.326064,0.964465,[2 2] ; [74 28],[2.86792453 1.13207547] ; [73.13207547 28.86792453],0
s1,1,0.413855,0.667699,[ 1 15] ; [ 13 456],[ 0.46185567 15.53814433] ; [ 13.53814433 455.46185567],0
d3,1,0.452845,0.563522,[13  3] ; [345 129],[11.68979592  4.31020408] ; [346.31020408 127.68979592],0
v4,1,0.455527,0.556863,[15  1] ; [457  14],[15.50718686  0.49281314] ; [456.49281314  14.50718686],0
r1,1,0.487755,0.481476,[14  2] ; [381  92],[12.92433538  3.07566462] ; [382.07566462  90.92433538],0
a7,1,0.492118,0.471893,[11  5] ; [362 113],[12.15478615  3.84521385] ; [360.84521385 114.15478615],0
p4,1,0.496244,0.46296,[11  5] ; [284 187],[9.69199179 6.30800821] ; [285.30800821 185.69199179],0
p6,1,0.511822,0.430341,[7 9] ; [168 302],[ 5.76131687 10.23868313] ; [169.23868313 300.76131687],0
n6,1,0.559804,0.340043,[15  1] ; [420  51],[14.29158111  1.70841889] ; [420.70841889  50.29158111],0
s5,1,0.573567,0.31675,[ 4 10] ; [164 293],[4.99363057 9.00636943] ; [163.00636943 293.99363057],0
b5,1,0.601005,0.273482,[11  5] ; [296 179],[10.00407332  5.99592668] ; [296.99592668 178.00407332],0
d5,1,0.630322,0.231624,[14  2] ; [393  81],[13.28979592  2.71020408] ; [393.71020408  80.28979592],0
a6,1,0.695257,0.153453,[12  4] ; [334 140],[11.29795918  4.70204082] ; [334.70204082 139.29795918],0
p1,1,0.697793,0.150778,[ 1 15] ; [ 43 431],[ 1.43673469 14.56326531] ; [ 42.56326531 431.43673469],0
p7,1,0.711574,0.13671,[9 6] ; [298 163],[9.67436975 5.32563025] ; [297.32563025 163.67436975],0
b4,1,0.816022,0.054133,[9 7] ; [281 194],[9.45010183 6.54989817] ; [280.54989817 194.45010183],0
p8,1,0.942718,0.005163,[9 7] ; [259 209],[8.85950413 7.14049587] ; [259.14049587 208.85950413],0
