Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,61.2729,[43 89] ; [244  96],[80.26271186 51.73728814] ; [206.73728814 133.26271186],1
p11,1,2.2e-05,17.995617,[66 73] ; [239 112],[86.52040816 52.47959184] ; [218.47959184 132.52040816],1
p2,1,0.001669,9.882353,[69 70] ; [227 122],[84.31147541 54.68852459] ; [211.68852459 137.31147541],0
p8,1,0.035447,4.423497,[ 26 111] ; [ 98 249],[ 35.09917355 101.90082645] ; [ 88.90082645 258.09917355],0
b1,1,0.041981,4.135953,[67 72] ; [134 217],[57.01836735 81.98163265] ; [143.98163265 207.01836735],0
p5,1,0.286985,1.133713,[  2 137] ; [ 11 337],[  3.71047228 135.28952772] ; [  9.28952772 338.71047228],0
p12,1,0.317098,1.00088,[  3 135] ; [ 14 334],[  4.82716049 133.17283951] ; [ 12.17283951 335.82716049],0
p7,1,0.319175,0.992324,[46 90] ; [132 209],[50.75052411 85.24947589] ; [127.24947589 213.75052411],0
p1,1,0.570267,0.322235,[  8 129] ; [ 16 332],[  6.77938144 130.22061856] ; [ 17.22061856 330.77938144],0
p3,1,0.84984,0.035843,[ 25 113] ; [ 66 284],[ 25.73360656 112.26639344] ; [ 65.26639344 284.73360656],0
