Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.001943,9.602703,[2 4] ; [485 104],[4.91092437 1.08907563] ; [482.08907563 106.91092437],0
u1,1,0.032071,4.594676,[3 3] ; [100 494],[1.03 4.97] ; [101.97 492.03],0
n1,1,0.051737,3.784252,[3 1] ; [ 44 105],[1.22875817 2.77124183] ; [ 45.77124183 103.22875817],0
p11,1,0.062536,3.468815,[3 3] ; [478 116],[4.81 1.19] ; [476.19 117.81],0
p7,1,0.074702,3.176567,[1 4] ; [339 232],[2.95138889 2.04861111] ; [337.04861111 233.95138889],0
a4,1,0.190093,1.716894,[4 2] ; [238 353],[2.4321608 3.5678392] ; [239.5678392 351.4321608],0
v4,1,0.273806,1.197581,[5 1] ; [553  35],[5.63636364 0.36363636] ; [552.36363636  35.63636364],0
s7,1,0.290448,1.117545,[4 2] ; [256 312],[2.71777003 3.28222997] ; [257.28222997 310.71777003],0
a6,1,0.309946,1.030905,[3 3] ; [410 182],[4.14381271 1.85618729] ; [408.85618729 183.14381271],0
s6,1,0.332901,0.937581,[5 1] ; [375 208],[3.87096774 2.12903226] ; [376.12903226 206.87096774],0
s2,1,0.350446,0.87184,[4 2] ; [279 308],[2.86340641 3.13659359] ; [280.13659359 306.86340641],0
p6,1,0.364168,0.823468,[3 3] ; [189 392],[1.96252129 4.03747871] ; [190.03747871 390.96252129],0
v3,1,0.395639,0.72154,[1 4] ; [219 349],[1.91972077 3.08027923] ; [218.08027923 349.91972077],0
a2,1,0.44861,0.574163,[2 4] ; [123 471],[1.25 4.75] ; [123.75 470.25],0
v1,1,0.456158,0.555306,[4 2] ; [297 281],[3.09246575 2.90753425] ; [297.90753425 280.09246575],0
a5,1,0.462786,0.539147,[5 1] ; [412 181],[4.1769616 1.8230384] ; [412.8230384 180.1769616],0
p1,1,0.489534,0.477551,[1 5] ; [ 51 538],[0.52436975 5.47563025] ; [ 51.47563025 537.52436975],0
s3,1,0.505204,0.443989,[4 2] ; [307 272],[3.18974359 2.81025641] ; [307.81025641 271.18974359],0
n5,1,0.519457,0.414972,[5 1] ; [417 167],[4.29152542 1.70847458] ; [417.70847458 166.29152542],0
b2,1,0.547182,0.362389,[3 3] ; [134 219],[2.28969359 3.71030641] ; [134.71030641 218.28969359],0
b3,1,0.547182,0.362389,[3 3] ; [134 219],[2.28969359 3.71030641] ; [134.71030641 218.28969359],0
s8,1,0.606657,0.265071,[3 3] ; [234 356],[2.38590604 3.61409396] ; [234.61409396 355.38590604],0
p3,1,0.626581,0.236726,[2 4] ; [255 335],[2.58724832 3.41275168] ; [254.41275168 335.58724832],0
v2,1,0.640729,0.21779,[4 2] ; [326 244],[3.4375 2.5625] ; [326.5625 243.4375],0
b4,1,0.658581,0.195252,[3 3] ; [350 244],[3.53 2.47] ; [349.47 244.53],0
a7,1,0.663925,0.18879,[4 2] ; [440 151],[4.46231156 1.53768844] ; [439.53768844 151.46231156],0
b5,1,0.787458,0.072691,[4 2] ; [364 230],[3.68 2.32] ; [364.32 229.68],0
p4,1,0.798351,0.065271,[3 3] ; [323 262],[3.30964467 2.69035533] ; [322.69035533 262.30964467],0
n3,1,0.822851,0.050122,[3 1] ; [104  45],[2.79738562 1.20261438] ; [104.20261438  44.79738562],0
d3,1,0.854967,0.03341,[4 2] ; [415 177],[4.20401338 1.79598662] ; [414.79598662 177.20401338],0
p9,1,0.878428,0.023398,[5 1] ; [497  84],[5.13117547 0.86882453] ; [496.86882453  84.13117547],0
n6,1,0.911891,0.012244,[5 1] ; [497  88],[5.0964467 0.9035533] ; [496.9035533  88.0964467],0
u2,1,0.942697,0.005167,[1 1] ; [103  93],[1.05050505 0.94949495] ; [102.94949495  93.05050505],0
p8,1,0.969884,0.001425,[3 3] ; [295 286],[3.04599659 2.95400341] ; [294.95400341 286.04599659],0
a3,1,0.976558,0.000863,[4 2] ; [396 193],[4.03361345 1.96638655] ; [395.96638655 193.03361345],0
u3,1,0.977087,0.000825,[1 1] ; [100  96],[1.02020202 0.97979798] ; [99.97979798 96.02020202],0
n2,1,0.987929,0.000229,[3 1] ; [112  38],[2.98701299 1.01298701] ; [112.01298701  37.98701299],0
