Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,2e-06,22.855165,[436  54] ; [40 20],[424.07272727  65.92727273] ; [51.92727273  8.07272727],1
p10,1,3.1e-05,17.341266,[425  63] ; [40 20],[414.08759124  73.91240876] ; [50.91240876  9.08759124],1
p8,1,6.4e-05,15.976285,[325 165] ; [24 36],[310.92727273 179.07272727] ; [38.07272727 21.92727273],1
p7,1,6.4e-05,15.966432,[371 118] ; [31 29],[358.06557377 130.93442623] ; [43.93442623 16.06557377],1
p11,1,0.000968,10.887505,[408  85] ; [39 21],[398.50090416  94.49909584] ; [48.49909584 11.50090416],1
p6,1,0.012496,6.239145,[247 243] ; [20 40],[237.87272727 252.12727273] ; [29.12727273 30.87272727],0
b1,1,0.143833,2.13646,[198 295] ; [30 30],[203.26220615 289.73779385] ; [24.73779385 35.26220615],0
p5,1,0.190181,1.716215,[ 84 408] ; [ 6 52],[ 80.50909091 411.49090909] ; [ 9.49090909 48.50909091],0
p12,1,0.441786,0.59164,[ 48 445] ; [ 4 56],[ 46.35804702 446.64195298] ; [ 5.64195298 54.35804702],0
p1,1,0.748897,0.10246,[ 56 436] ; [ 6 54],[ 55.26086957 436.73913043] ; [ 6.73913043 53.26086957],0
