Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1.8e-05,18.398132,[252  41] ; [68 34],[237.36708861  55.63291139] ; [82.63291139 19.36708861],1
p4,1,5.4e-05,16.30915,[247  52] ; [66 38],[232.22580645  66.77419355] ; [80.77419355 23.22580645],1
p5,1,0.000153,14.335968,[ 58 241] ; [  4 100],[ 46. 253.] ; [16. 88.],1
p3,1,0.000301,13.065768,[198 101] ; [48 56],[182.51612903 116.48387097] ; [63.48387097 40.51612903],1
p11,1,0.000516,12.055357,[247  52] ; [69 35],[234.4516129  64.5483871] ; [81.5483871 22.4516129],1
p12,1,0.006222,7.484882,[ 36 261] ; [  3 101],[ 28.88528678 268.11471322] ; [10.11471322 93.88528678],0
p10,1,0.021129,5.316116,[258  38] ; [80 23],[250.74686717  45.25313283] ; [87.25313283 15.74686717],0
p9,1,0.153248,2.039616,[270  28] ; [89 15],[266.12437811  31.87562189] ; [92.87562189 11.12437811],0
p1,1,0.2744,1.194618,[ 41 257] ; [10 94],[ 37.80597015 260.19402985] ; [13.19402985 90.80597015],0
b1,1,0.976271,0.000885,[126 173] ; [44 60],[126.12903226 172.87096774] ; [43.87096774 60.12903226],0
