Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1.5e-05,18.715174,[336  67] ; [371 150],[308.35606061  94.64393939] ; [398.64393939 122.35606061],1
p5,1,0.064319,3.42236,[ 77 325] ; [ 76 445],[ 66.63705309 335.36294691] ; [ 86.36294691 434.63705309],0
p1,1,0.072841,3.21781,[ 52 350] ; [ 48 472],[ 43.60086768 358.39913232] ; [ 56.39913232 463.60086768],0
p12,1,0.130703,2.284139,[ 45 356] ; [ 43 477],[ 38.31487514 362.68512486] ; [ 49.68512486 470.31487514],0
p9,1,0.219084,1.51036,[363  37] ; [457  61],[357.29847495  42.70152505] ; [462.70152505  55.29847495],0
b1,1,0.273368,1.199766,[175 228] ; [208 314],[166.86378378 236.13621622] ; [216.13621622 305.86378378],0
p10,1,0.602138,0.271784,[349  50] ; [447  71],[346.35114504  52.64885496] ; [449.64885496  68.35114504],0
p6,1,0.727741,0.121196,[198 198] ; [252 264],[195.39473684 200.60526316] ; [254.60526316 261.39473684],0
p11,1,0.750459,0.101146,[335  68] ; [438  84],[336.7772973  66.2227027] ; [436.2227027  85.7772973],0
p8,1,0.85793,0.032045,[274 126] ; [357 160],[275.24536532 124.75463468] ; [355.75463468 161.24536532],0
