Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,99.208675,[431  46] ; [66 60],[393.14925373  83.85074627] ; [103.85074627  22.14925373],1
p10,1,0.0,93.28257,[413  64] ; [60 68],[372.92727273 104.07272727] ; [100.07272727  27.92727273],1
r3,1,0.0,72.266913,[468  14] ; [98 33],[445.04404568  36.95595432] ; [120.95595432  10.04404568],1
n6,1,0.0,51.677354,[427  51] ; [82 48],[400.16776316  77.83223684] ; [108.83223684  21.16776316],1
p2,1,0.0,49.377844,[418  62] ; [78 52],[390.29508197  89.70491803] ; [105.70491803  24.29508197],1
r4,1,0.0,48.639265,[440  45] ; [88 44],[415.04051864  69.95948136] ; [112.95948136  19.04051864],1
p8,1,0.0,36.534672,[256 218] ; [31 98],[225.60199005 248.39800995] ; [61.39800995 67.60199005],1
v4,1,0.0,32.447674,[461  19] ; [107  24],[446.2193126  33.7806874] ; [121.7806874   9.2193126],1
v2,1,1.3e-05,18.958682,[277 191] ; [49 81],[255.13043478 212.86956522] ; [70.86956522 59.13043478],1
r2,1,2e-05,18.212478,[454  24] ; [110  21],[442.67980296  35.32019704] ; [121.32019704   9.67980296],1
a6,1,2.7e-05,17.587036,[338 145] ; [66 65],[317.80456026 165.19543974] ; [86.19543974 44.80456026],1
p7,1,0.00021,13.743141,[294 172] ; [58 71],[275.68403361 190.31596639] ; [76.31596639 52.68403361],1
a1,1,0.00162,9.936739,[ 16 469] ; [ 13 119],[ 22.79578606 462.20421394] ; [  6.20421394 125.79578606],0
r1,1,0.001624,9.931927,[385  98] ; [88 44],[371.47804878 111.52195122] ; [101.52195122  30.47804878],0
a7,1,0.002419,9.200834,[360 123] ; [80 51],[346.1237785 136.8762215] ; [93.8762215 37.1237785],0
n4,1,0.003262,8.654951,[372 111] ; [85 47],[358.91219512 124.08780488] ; [98.08780488 33.91219512],0
p4,1,0.003409,8.574424,[282 196] ; [58 72],[267.30263158 210.69736842] ; [72.69736842 57.30263158],0
d3,1,0.003444,8.555773,[339 144] ; [73 56],[325.15686275 157.84313725] ; [86.84313725 42.15686275],0
n5,1,0.004741,7.975494,[358 119] ; [82 49],[345.19736842 131.80263158] ; [94.80263158 36.19736842],0
v1,1,0.005884,7.585403,[256 214] ; [54 78],[242.02657807 227.97342193] ; [67.97342193 64.02657807],0
s1,1,0.015238,5.888788,[ 12 463] ; [  9 121],[ 16.48760331 458.51239669] ; [  4.51239669 125.48760331],0
p12,1,0.016217,5.779151,[ 46 433] ; [  4 126],[ 39.32676519 439.67323481] ; [ 10.67323481 119.32676519],0
d1,1,0.016257,5.774887,[281 204] ; [61 71],[268.83306321 216.16693679] ; [73.16693679 58.83306321],0
n2,1,0.020765,5.346415,[82 24] ; [33 22],[75.71428571 30.28571429] ; [39.28571429 15.71428571],0
n1,1,0.023448,5.135028,[30 76] ; [25 29],[36.4375 69.5625] ; [18.5625 35.4375],0
d4,1,0.02866,4.787918,[394  88] ; [95 35],[385.12745098  96.87254902] ; [103.87254902  26.12745098],0
a5,1,0.028755,4.782209,[345 139] ; [81 51],[334.71428571 149.28571429] ; [91.28571429 40.71428571],0
v3,1,0.034169,4.486222,[187 278] ; [38 89],[176.73141892 288.26858108] ; [48.26858108 78.73141892],0
s8,1,0.05432,3.70283,[204 277] ; [43 87],[194.44680851 286.55319149] ; [52.55319149 77.44680851],0
p5,1,0.063582,3.44139,[ 52 426] ; [  7 122],[ 46.46128501 431.53871499] ; [ 12.53871499 116.46128501],0
s6,1,0.088002,2.910555,[321 155] ; [76 52],[312.86754967 163.13245033] ; [84.13245033 43.86754967],0
d5,1,0.096928,2.755384,[393  91] ; [97 33],[386.25407166  97.74592834] ; [103.74592834  26.25407166],0
d2,1,0.097551,2.745125,[216 265] ; [69 61],[224.36170213 256.63829787] ; [60.63829787 69.36170213],0
b3,1,0.147743,2.095405,[119 184] ; [22 51],[113.625 189.375] ; [27.375 45.625],0
b2,1,0.147743,2.095405,[119 184] ; [22 51],[113.625 189.375] ; [27.375 45.625],0
p6,1,0.160199,1.972349,[161 314] ; [35 93],[154.3946932 320.6053068] ; [41.6053068 86.3946932],0
n3,1,0.234786,1.411631,[79 28] ; [35 19],[75.76397516 31.23602484] ; [38.23602484 15.76397516],0
u1,1,0.263554,1.249992,[ 82 403] ; [ 17 115],[ 77.82009724 407.17990276] ; [ 21.17990276 110.82009724],0
p3,1,0.263701,1.24922,[223 259] ; [53 77],[217.37254902 264.62745098] ; [58.62745098 71.37254902],0
s3,1,0.274784,1.192708,[256 216] ; [64 67],[250.48092869 221.51907131] ; [69.51907131 61.48092869],0
u2,1,0.345097,0.891404,[86 65] ; [21 22],[83.28350515 67.71649485] ; [23.71649485 19.28350515],0
a8,1,0.353423,0.86113,[ 60 376] ; [ 13 110],[ 56.93738819 379.06261181] ; [ 16.06261181 106.93738819],0
b4,1,0.366553,0.815315,[293 192] ; [74 58],[288.48460292 196.51539708] ; [78.51539708 53.48460292],0
s4,1,0.378218,0.776488,[ 79 398] ; [ 26 105],[ 82.37664474 394.62335526] ; [ 22.62335526 108.37664474],0
a4,1,0.446273,0.5801,[196 287] ; [58 73],[199.80781759 283.19218241] ; [54.19218241 76.80781759],0
u3,1,0.499061,0.456933,[84 67] ; [27 17],[85.95384615 65.04615385] ; [25.04615385 18.95384615],0
u4,1,0.503438,0.447682,[  7 478] ; [  3 129],[  7.86061588 477.13938412] ; [  2.13938412 129.86061588],0
a3,1,0.527089,0.4,[333 151] ; [87 45],[330. 154.] ; [90. 42.],0
p1,1,0.546523,0.363583,[ 43 437] ; [ 14 117],[ 44.77905074 435.22094926] ; [ 12.22094926 118.77905074],0
s5,1,0.606655,0.265075,[160 308] ; [40 86],[157.57575758 310.42424242] ; [42.42424242 83.57575758],0
s2,1,0.658238,0.195671,[233 245] ; [61 70],[230.75862069 247.24137931] ; [63.24137931 67.75862069],0
s7,1,0.741966,0.108406,[223 243] ; [54 63],[221.40994854 244.59005146] ; [55.59005146 61.40994854],0
b5,1,0.910417,0.012659,[295 190] ; [81 51],[295.55915721 189.44084279] ; [80.44084279 51.55915721],0
a2,1,0.991497,0.000114,[ 99 386] ; [ 27 105],[ 99.04376013 385.95623987] ; [ 26.95623987 105.04376013],0
