Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,129.660225,[44 59] ; [431  46],[84.35344828 18.64655172] ; [390.64655172  86.35344828],1
n6,1,6e-06,20.440359,[77 29] ; [427  51],[91.47945205 14.52054795] ; [412.52054795  65.47945205],1
n5,1,1.7e-05,18.534946,[58 49] ; [358 119],[76.21917808 30.78082192] ; [339.78082192 137.21917808],1
p2,1,3.9e-05,16.915695,[76 31] ; [418  62],[90.04770017 16.95229983] ; [403.95229983  76.04770017],1
p4,1,0.000101,15.117614,[41 66] ; [282 196],[59.07863248 47.92136752] ; [263.92136752 214.07863248],1
s6,1,0.000179,14.036446,[51 55] ; [321 155],[67.75257732 38.24742268] ; [304.24742268 171.75257732],1
p8,1,0.000255,13.375662,[36 69] ; [256 218],[52.95336788 52.04663212] ; [239.04663212 234.95336788],1
p3,1,0.00029,13.135047,[29 78] ; [223 259],[45.77928693 61.22071307] ; [206.22071307 275.77928693],1
a7,1,0.001752,9.792311,[63 43] ; [360 123],[76.12563667 29.87436333] ; [346.87436333 136.12563667],0
a5,1,0.002176,9.394886,[60 47] ; [345 139],[73.3248731 33.6751269] ; [331.6751269 152.3248731],0
v4,1,0.002406,9.210758,[95 12] ; [461  19],[101.34923339   5.65076661] ; [454.65076661  25.34923339],0
d5,1,0.00294,8.844468,[73 34] ; [393  91],[84.36886633 22.63113367] ; [381.63113367 102.36886633],0
s7,1,0.003503,8.525165,[33 70] ; [223 243],[46.34094903 56.65905097] ; [209.65905097 256.34094903],0
s2,1,0.004115,8.232403,[35 70] ; [233 245],[48.26758148 56.73241852] ; [219.73241852 258.26758148],0
r4,1,0.004817,7.946966,[87 20] ; [440  45],[95.25168919 11.74831081] ; [431.74831081  53.25168919],0
p7,1,0.00599,7.553344,[51 54] ; [294 172],[63.441331 41.558669] ; [281.558669 184.441331],0
r3,1,0.007235,7.213667,[97  9] ; [468  14],[101.8537415   4.1462585] ; [463.1462585  18.8537415],0
v1,1,0.007307,7.195833,[42 63] ; [256 214],[54.4173913 50.5826087] ; [243.5826087 226.4173913],0
s8,1,0.012266,6.272056,[31 75] ; [204 277],[42.43611584 63.56388416] ; [192.56388416 288.43611584],0
d3,1,0.014065,6.029907,[62 45] ; [339 144],[72.72372881 34.27627119] ; [328.27627119 154.72372881],0
r2,1,0.014694,5.952807,[94 12] ; [454  24],[99.46575342  6.53424658] ; [448.53424658  29.46575342],0
v3,1,0.02259,5.199797,[30 76] ; [187 278],[40.28371278 65.71628722] ; [176.71628722 288.28371278],0
p12,1,0.022741,5.188215,[  3 103] ; [ 46 433],[ 8.87863248 97.12136752] ; [ 40.12136752 438.87863248],0
p5,1,0.023254,5.149464,[  4 103] ; [ 52 426],[10.24273504 96.75726496] ; [ 45.75726496 432.24273504],0
v2,1,0.024488,5.059734,[49 55] ; [277 191],[59.27272727 44.72727273] ; [266.72727273 201.27272727],0
s5,1,0.032318,4.581544,[24 79] ; [160 308],[33.19089317 69.80910683] ; [150.80910683 317.19089317],0
d1,1,0.034533,4.46813,[50 57] ; [281 204],[59.82601351 47.17398649] ; [271.17398649 213.82601351],0
s3,1,0.034741,4.457867,[45 60] ; [256 216],[54.77469671 50.22530329] ; [246.22530329 225.77469671],0
n4,1,0.034856,4.452212,[72 35] ; [372 111],[80.5220339 26.4779661] ; [363.4779661 119.5220339],0
a6,1,0.04115,4.16982,[64 43] ; [338 145],[72.90508475 34.09491525] ; [329.09491525 153.90508475],0
a3,1,0.073156,3.210742,[64 43] ; [333 151],[71.87648054 35.12351946] ; [325.12351946 158.87648054],0
d4,1,0.089988,2.874591,[79 27] ; [394  88],[85.26870748 20.73129252] ; [387.73129252  94.26870748],0
p1,1,0.15582,2.01433,[  5 100] ; [ 43 437],[ 8.61538462 96.38461538] ; [ 39.38461538 440.61538462],0
b2,1,0.169801,1.8847,[22 50] ; [119 184],[27.072 44.928] ; [113.928 189.072],0
b3,1,0.169801,1.8847,[22 50] ; [119 184],[27.072 44.928] ; [113.928 189.072],0
r1,1,0.179444,1.802221,[79 28] ; [385  98],[84.14915254 22.85084746] ; [379.85084746 103.14915254],0
a2,1,0.196384,1.669065,[16 91] ; [ 99 386],[20.78547297 86.21452703] ; [ 94.21452703 390.78547297],0
u2,1,0.282191,1.15651,[20 22] ; [86 65],[23.06735751 18.93264249] ; [82.93264249 68.06735751],0
s4,1,0.287716,1.130277,[13 92] ; [ 79 398],[16.59793814 88.40206186] ; [ 75.40206186 401.59793814],0
u4,1,0.322947,0.976973,[  3 104] ; [  7 478],[  1.80743243 105.19256757] ; [  8.19256757 476.80743243],0
d2,1,0.34072,0.907719,[53 53] ; [216 265],[48.5758092 57.4241908] ; [220.4241908 260.5758092],0
p6,1,0.389064,0.741865,[31 74] ; [161 314],[34.75862069 70.24137931] ; [157.24137931 317.75862069],0
b4,1,0.43392,0.612308,[69 38] ; [293 192],[65.42905405 41.57094595] ; [296.57094595 188.42905405],0
u1,1,0.464991,0.533854,[15 92] ; [ 82 403],[17.53209459 89.46790541] ; [ 79.46790541 405.53209459],0
s1,1,0.467515,0.527844,[  4 101] ; [ 12 463],[  2.89655172 102.10344828] ; [ 13.10344828 461.89655172],0
a1,1,0.486779,0.483637,[  5 102] ; [ 16 469],[  3.79560811 103.20439189] ; [ 17.20439189 467.79560811],0
n1,1,0.634826,0.225573,[12 25] ; [30 76],[10.86713287 26.13286713] ; [31.13286713 74.86713287],0
b5,1,0.730665,0.118502,[67 40] ; [295 190],[65.42905405 41.57094595] ; [296.57094595 188.42905405],0
a8,1,0.833151,0.044379,[14 82] ; [ 60 376],[13.35338346 82.64661654] ; [ 60.64661654 375.35338346],0
n2,1,0.834313,0.043753,[28  9] ; [82 24],[28.46153846  8.53846154] ; [81.53846154 24.46153846],0
a4,1,0.917786,0.010655,[44 63] ; [196 287],[43.52542373 63.47457627] ; [196.47457627 286.52542373],0
u3,1,0.982829,0.000463,[24 19] ; [84 67],[23.93814433 19.06185567] ; [84.06185567 66.93814433],0
n3,1,0.985823,0.000316,[28 10] ; [79 28],[28.04137931  9.95862069] ; [78.95862069 28.04137931],0
