Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,9e-06,19.804988,[119  62] ; [221 256],[93.52583587 87.47416413] ; [246.47416413 230.52583587],1
p6,1,1e-05,19.552135,[ 71 109] ; [109 379],[ 48.50299401 131.49700599] ; [131.49700599 356.50299401],1
p8,1,0.00015,14.371103,[91 89] ; [167 318],[ 69.83458647 110.16541353] ; [188.16541353 296.83458647],1
p2,1,0.000617,11.724785,[156  26] ; [362 133],[139.25553914  42.74446086] ; [378.74446086 116.25553914],1
p10,1,0.025909,4.9621,[140  40] ; [336 151],[128.45577211  51.54422789] ; [347.54422789 139.45577211],0
p9,1,0.08293,3.00653,[145  36] ; [354 127],[136.43353474  44.56646526] ; [362.56646526 118.43353474],0
p11,1,0.090228,2.870309,[140  43] ; [346 149],[131.17699115  51.82300885] ; [354.82300885 140.17699115],0
p1,1,0.268149,1.226192,[ 12 171] ; [ 22 471],[  9.20414201 173.79585799] ; [ 24.79585799 468.20414201],0
b1,1,0.749567,0.101895,[ 66 117] ; [172 323],[ 64.23893805 118.76106195] ; [173.76106195 321.23893805],0
p12,1,0.982451,0.000484,[  7 176] ; [ 19 473],[  7.04888889 175.95111111] ; [ 18.95111111 473.04888889],0
