Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,43.274364,[286  78] ; [74 76],[254.94163424 109.05836576] ; [105.05836576  44.94163424],1
p2,1,0.0,41.433185,[296  70] ; [84 73],[265.92734226 100.07265774] ; [114.07265774  42.92734226],1
p9,1,0.0,40.068535,[298  64] ; [82 66],[269.7254902  92.2745098] ; [110.2745098  37.7254902],1
b1,1,2.5e-05,17.783723,[110 259] ; [77 80],[131.18441065 237.81558935] ; [ 55.81558935 101.18441065],1
p8,1,6.3e-05,15.99759,[149 211] ; [ 35 118],[129.12280702 230.87719298] ; [54.87719298 98.12280702],1
p7,1,0.000293,13.116044,[184 167] ; [53 99],[165.38170974 185.61829026] ; [71.61829026 80.38170974],1
p12,1,0.00812,7.006844,[ 21 344] ; [  1 154],[ 15.44230769 349.55769231] ; [  6.55769231 148.44230769],0
p4,1,0.023042,5.165346,[140 225] ; [ 43 111],[128.69942197 236.30057803] ; [54.30057803 99.69942197],0
p6,1,0.039124,4.255475,[ 92 271] ; [ 26 127],[ 83.01162791 279.98837209] ; [ 34.98837209 118.01162791],0
p5,1,0.515257,0.423377,[ 19 346] ; [  6 149],[ 17.54807692 347.45192308] ; [  7.45192308 147.54807692],0
p1,1,0.704735,0.143593,[ 18 347] ; [  9 148],[ 18.87931034 346.12068966] ; [  8.12068966 148.87931034],0
