Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.05191,3.77866,[31 75] ; [3 1],[32.76363636 73.23636364] ; [1.23636364 2.76363636],0
p6,1,0.053996,3.712819,[31 74] ; [3 1],[32.75229358 72.24770642] ; [1.24770642 2.75229358],0
p1,1,0.081533,3.034077,[  5 100] ; [1 3],[ 5.77981651 99.22018349] ; [0.22018349 3.77981651],0
p8,1,0.095463,2.779757,[36 69] ; [3 1],[37.56880734 67.43119266] ; [1.43119266 2.56880734],0
b4,1,0.10816,2.580897,[69 38] ; [1 3],[67.47747748 39.52252252] ; [2.52252252 1.47747748],0
v1,1,0.162885,1.94724,[42 63] ; [3 1],[43.34862385 61.65137615] ; [1.65137615 2.34862385],0
b1,1,0.165234,1.925664,[43 64] ; [3 1],[44.34234234 62.65765766] ; [1.65765766 2.34234234],0
p9,1,0.201831,1.629074,[44 59] ; [3 1],[45.24299065 57.75700935] ; [1.75700935 2.24299065],0
d1,1,0.266393,1.235225,[50 57] ; [3 1],[51.09009009 55.90990991] ; [1.90990991 2.09009009],0
p3,1,0.316263,1.004338,[29 78] ; [2 2],[29.88288288 77.11711712] ; [1.11711712 2.88288288],0
d2,1,0.326192,0.963955,[53 53] ; [3 1],[53.96363636 52.03636364] ; [2.03636364 1.96363636],0
a8,1,0.372431,0.795536,[14 82] ; [1 2],[14.54545455 81.45454545] ; [0.45454545 2.54545455],0
b2,1,0.415466,0.663105,[22 50] ; [2 2],[22.73684211 49.26315789] ; [1.26315789 2.73684211],0
b3,1,0.415466,0.663105,[22 50] ; [2 2],[22.73684211 49.26315789] ; [1.26315789 2.73684211],0
a7,1,0.532746,0.389151,[63 43] ; [3 1],[63.6 42.4] ; [2.4 1.6],0
u1,1,0.539265,0.376905,[15 92] ; [1 3],[15.42342342 91.57657658] ; [0.57657658 3.42342342],0
a3,1,0.542086,0.371688,[64 43] ; [3 1],[64.58558559 42.41441441] ; [2.41441441 1.58558559],0
a2,1,0.583831,0.300082,[16 91] ; [1 3],[16.38738739 90.61261261] ; [0.61261261 3.38738739],0
b5,1,0.609464,0.260957,[67 40] ; [2 2],[66.51351351 40.48648649] ; [2.48648649 1.51351351],0
a6,1,0.694708,0.154036,[64 43] ; [2 2],[63.62162162 43.37837838] ; [2.37837838 1.62162162],0
a4,1,0.72341,0.125249,[44 63] ; [2 2],[44.34234234 62.65765766] ; [1.65765766 2.34234234],0
d3,1,0.752227,0.099669,[62 45] ; [2 2],[61.69369369 45.30630631] ; [2.30630631 1.69369369],0
p2,1,0.863291,0.029648,[76 31] ; [3 1],[76.15315315 30.84684685] ; [2.84684685 1.15315315],0
v2,1,0.909711,0.01286,[49 55] ; [2 2],[49.11111111 54.88888889] ; [1.88888889 2.11111111],0
s5,1,0.937201,0.006208,[24 79] ; [1 3],[24.06542056 78.93457944] ; [0.93457944 3.06542056],0
p7,1,0.955258,0.003148,[51 54] ; [2 2],[51.05504587 53.94495413] ; [1.94495413 2.05504587],0
d4,1,0.983038,0.000452,[79 27] ; [3 1],[79.01818182 26.98181818] ; [2.98181818 1.01818182],0
