Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,235.742051,[457  17] ; [44 67],[405.93846154  68.06153846] ; [95.06153846 15.93846154],1
p11,1,0.0,56.660012,[413  62] ; [64 50],[384.67741935  90.32258065] ; [92.32258065 21.67741935],1
p2,1,0.0,30.217482,[411  63] ; [74 40],[390.96938776  83.03061224] ; [94.03061224 19.96938776],1
p7,1,2e-06,22.443428,[298 163] ; [45 67],[275.95636998 185.04363002] ; [67.04363002 44.95636998],1
p4,1,4e-06,21.294137,[284 187] ; [41 72],[262.11472603 208.88527397] ; [62.88527397 50.11472603],1
p8,1,5e-06,20.985528,[259 209] ; [35 77],[237.22758621 230.77241379] ; [56.77241379 55.22758621],1
p3,1,7e-06,20.182609,[228 246] ; [28 85],[206.71890971 267.28109029] ; [49.28109029 63.71890971],1
p6,1,0.00244,9.184761,[168 302] ; [23 88],[154.50946644 315.49053356] ; [36.49053356 74.50946644],0
p12,1,0.005673,7.651193,[ 46 428] ; [  2 111],[ 38.75979557 435.24020443] ; [  9.24020443 103.75979557],0
p5,1,0.008264,6.975356,[ 56 416] ; [  4 110],[ 48.32764505 423.67235495] ; [ 11.67235495 102.32764505],0
p1,1,0.499297,0.456431,[ 43 431] ; [  8 105],[ 41.18228279 432.81771721] ; [  9.81771721 103.18228279],0
