Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1.4e-05,18.812411,[35 18] ; [ 99 189],[20.82697947 32.17302053] ; [113.17302053 174.82697947],1
p3,1,0.000926,10.970847,[26 27] ; [ 76 212],[15.85337243 37.14662757] ; [ 86.14662757 201.85337243],1
p9,1,0.00215,9.416895,[47  6] ; [190  90],[37.72072072 15.27927928] ; [199.27927928  80.72072072],0
p2,1,0.010723,6.510726,[41 12] ; [170 119],[32.69883041 20.30116959] ; [178.30116959 110.69883041],0
p1,1,0.02969,4.727175,[ 9 44] ; [ 22 266],[ 4.81818182 48.18181818] ; [ 26.18181818 261.81818182],0
p10,1,0.358584,0.842846,[36 17] ; [174 110],[33.02670623 19.97329377] ; [176.97329377 107.02670623],0
b1,1,0.37187,0.797406,[18 35] ; [117 172],[20.92105263 32.07894737] ; [114.07894737 174.92105263],0
p12,1,0.399679,0.709291,[ 5 48] ; [ 18 269],[ 3.58529412 49.41470588] ; [ 19.41470588 267.58529412],0
p11,1,0.520964,0.411985,[36 17] ; [183 106],[33.93859649 19.06140351] ; [185.06140351 103.93859649],0
p5,1,0.54207,0.371716,[ 3 50] ; [ 11 275],[ 2.18879056 50.81120944] ; [ 11.81120944 274.18879056],0
