Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,339.91609,[600  31] ; [32 83],[534.57372654  96.42627346] ; [97.42627346 17.57372654],1
p2,1,0.0,99.924916,[550  79] ; [57 61],[511.11512718 117.88487282] ; [95.88487282 22.11512718],1
r3,1,0.0,91.511575,[609  19] ; [85 32],[585.00939597  42.99060403] ; [108.99060403   8.00939597],1
r4,1,0.0,79.726103,[578  54] ; [72 46],[547.73333333  84.26666667] ; [102.26666667  15.73333333],1
n6,1,0.0,76.001232,[554  74] ; [64 52],[521.64516129 106.35483871] ; [96.35483871 19.64516129],1
v4,1,0.0,68.156621,[602  23] ; [87 29],[581.14035088  43.85964912] ; [107.85964912   8.14035088],1
p8,1,0.0,46.559063,[370 253] ; [29 87],[336.36941813 286.63058187] ; [62.63058187 53.36941813],1
p7,1,0.0,46.401626,[424 191] ; [42 75],[391.51639344 223.48360656] ; [74.48360656 42.51639344],1
s8,1,0.0,35.80805,[296 332] ; [20 96],[266.7311828 361.2688172] ; [49.2688172 66.7311828],1
n5,1,0.0,33.038003,[506 122] ; [65 51],[481.97311828 146.02688172] ; [89.02688172 26.97311828],1
p4,1,0.0,30.302938,[407 222] ; [44 73],[380.26675603 248.73324397] ; [70.73324397 46.26675603],1
s6,1,0.0,25.36721,[427 191] ; [52 64],[403.29972752 214.70027248] ; [75.70027248 40.29972752],1
r1,1,1e-06,24.809005,[506 122] ; [69 47],[485.34946237 142.65053763] ; [89.65053763 26.34946237],1
n4,1,1e-06,24.270132,[508 124] ; [69 47],[487.51871658 144.48128342] ; [89.48128342 26.51871658],1
v2,1,1e-06,23.160064,[356 246] ; [40 75],[332.48535565 269.51464435] ; [63.51464435 51.48535565],1
b1,1,2e-06,22.218606,[219 413] ; [68 50],[241.84533333 390.15466667] ; [45.15466667 72.84533333],1
r2,1,2e-06,22.193679,[589  35] ; [94 21],[576.71447903  47.28552097] ; [106.28552097   8.71447903],1
v1,1,2e-06,22.178772,[348 262] ; [39 78],[324.71801926 285.28198074] ; [62.28198074 54.71801926],1
s5,1,2.2e-05,17.985091,[214 396] ; [17 97],[194.62707182 415.37292818] ; [36.37292818 77.62707182],1
p6,1,2.4e-05,17.828042,[237 386] ; [20 94],[217.24694708 405.75305292] ; [39.75305292 74.24694708],1
s2,1,3.5e-05,17.151435,[328 297] ; [37 80],[307.44609164 317.55390836] ; [57.55390836 59.44609164],1
s7,1,3.7e-05,17.021193,[311 297] ; [32 76],[291.26256983 316.73743017] ; [51.73743017 56.26256983],1
p3,1,0.000101,15.115932,[344 286] ; [41 76],[324.69879518 305.30120482] ; [60.30120482 56.69879518],1
a5,1,0.000225,13.609586,[483 149] ; [71 47],[466.83733333 165.16266667] ; [87.16266667 30.83733333],1
s1,1,0.000287,13.156162,[ 16 609] ; [ 11 106],[ 22.7425876 602.2574124] ; [  4.2574124 112.7425876],1
d4,1,0.000884,11.055766,[523 107] ; [81 35],[510.08042895 119.91957105] ; [93.91957105 22.08042895],1
p12,1,0.001094,10.662119,[ 63 566] ; [  1 117],[ 53.89022758 575.10977242] ; [ 10.10977242 107.89022758],0
d1,1,0.001194,10.499652,[380 252] ; [52 66],[364.032 267.968] ; [67.968 50.032],0
d5,1,0.001674,9.87662,[516 114] ; [81 36],[503.4939759 126.5060241] ; [93.5060241 23.4939759],0
a6,1,0.002427,9.19484,[440 190] ; [65 52],[425.90361446 204.09638554] ; [79.09638554 37.90361446],0
a3,1,0.002825,8.91715,[460 171] ; [68 47],[446.60589812 184.39410188] ; [81.39410188 33.60589812],0
v3,1,0.003534,8.509054,[251 355] ; [29 80],[237.31468531 368.68531469] ; [42.68531469 66.31468531],0
n2,1,0.004135,8.223429,[87 28] ; [29 25],[78.93491124 36.06508876] ; [37.06508876 16.93491124],0
u2,1,0.004408,8.107689,[107  64] ; [19 29],[98.38356164 72.61643836] ; [27.61643836 20.38356164],0
a7,1,0.006672,7.359244,[461 170] ; [71 46],[448.78609626 182.21390374] ; [83.21390374 33.78609626],0
p5,1,0.007766,7.086578,[ 88 539] ; [  6 111],[ 79.21774194 547.78225806] ; [ 14.78225806 102.21774194],0
s3,1,0.007921,7.05121,[358 262] ; [51 64],[345.00680272 274.99319728] ; [63.99319728 51.00680272],0
d3,1,0.009962,6.641662,[438 193] ; [67 50],[426.00935829 204.99064171] ; [78.99064171 38.00935829],0
n3,1,0.016954,5.701122,[84 30] ; [28 23],[77.38181818 36.61818182] ; [34.61818182 16.38181818],0
u3,1,0.030272,4.693751,[102  70] ; [21 29],[95.2972973 76.7027027] ; [27.7027027 22.2972973],0
a1,1,0.044761,4.027635,[ 30 602] ; [ 11 107],[ 34.54933333 597.45066667] ; [  6.45066667 111.54933333],0
u1,1,0.269942,1.217041,[112 520] ; [ 16 102],[107.86133333 524.13866667] ; [20.13866667 97.86133333],0
a8,1,0.306537,1.045536,[ 81 500] ; [11 96],[ 77.69186047 503.30813953] ; [14.30813953 92.69186047],0
b5,1,0.38035,0.769571,[369 263] ; [74 44],[373.30133333 258.69866667] ; [69.69866667 48.30133333],0
b4,1,0.384411,0.756548,[370 262] ; [64 54],[365.71733333 266.28266667] ; [68.28266667 49.71733333],0
b3,1,0.403483,0.697921,[157 236] ; [25 47],[153.81935484 239.18064516] ; [28.18064516 43.81935484],0
b2,1,0.403483,0.697921,[157 236] ; [25 47],[153.81935484 239.18064516] ; [28.18064516 43.81935484],0
n1,1,0.413009,0.670123,[44 70] ; [24 29],[46.41916168 67.58083832] ; [21.58083832 31.41916168],0
a4,1,0.550288,0.356801,[280 351] ; [48 68],[277.06559572 353.93440428] ; [50.93440428 65.06559572],0
u4,1,0.739526,0.110544,[ 13 618] ; [  3 115],[ 13.47930574 617.52069426] ; [  2.52069426 115.47930574],0
a2,1,0.743738,0.106869,[148 484] ; [26 92],[146.624 485.376] ; [27.376 90.624],0
s4,1,0.875434,0.024574,[103 521] ; [20 97],[103.57894737 520.42105263] ; [19.42105263 97.57894737],0
d2,1,0.970073,0.001407,[294 335] ; [54 62],[293.8147651 335.1852349] ; [54.1852349 61.8147651],0
p1,1,0.988244,0.000217,[ 59 571] ; [ 11 107],[ 58.95721925 571.04278075] ; [ 11.04278075 106.95721925],0
