Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,175.349587,[32 83] ; [497  84],[87.4066092 27.5933908] ; [441.5933908 139.4066092],1
p2,1,0.0,63.658767,[57 61] ; [485 104],[90.46110325 27.53889675] ; [451.53889675 137.46110325],1
r3,1,0.0,58.59201,[85 32] ; [558  31],[106.55949008  10.44050992] ; [536.44050992  52.55949008],1
n6,1,0.0,53.731856,[64 52] ; [497  88],[92.83309558 23.16690442] ; [468.16690442 116.83309558],1
r4,1,0.0,52.377381,[72 46] ; [523  71],[98.60955056 19.39044944] ; [496.39044944  97.60955056],1
v4,1,0.0,42.533333,[87 29] ; [553  35],[105.45454545  10.54545455] ; [534.54545455  53.45454545],1
p8,1,0.0,25.822272,[29 87] ; [295 286],[53.92252511 62.07747489] ; [270.07747489 310.92252511],1
r2,1,2e-06,22.330854,[94 21] ; [551  32],[106.26790831   8.73209169] ; [538.73209169  44.26790831],1
p7,1,3e-06,21.649637,[42 75] ; [339 232],[64.79215116 52.20784884] ; [316.20784884 254.79215116],1
s8,1,4e-06,21.154352,[20 96] ; [234 356],[41.73371105 74.26628895] ; [212.26628895 377.73371105],1
v2,1,1.1e-05,19.314777,[40 75] ; [326 244],[61.44525547 53.55474453] ; [304.55474453 265.44525547],1
r1,1,2.2e-05,18.022534,[69 47] ; [461 129],[87.08215297 28.91784703] ; [442.91784703 147.08215297],1
s6,1,8.4e-05,15.468501,[52 64] ; [375 208],[70.86123033 45.13876967] ; [356.13876967 226.86123033],1
s5,1,0.000171,14.125738,[17 97] ; [185 384],[33.715959 80.284041] ; [168.284041 400.715959],1
v1,1,0.000367,12.69566,[39 78] ; [297 281],[56.56402878 60.43597122] ; [279.43597122 298.56402878],1
p4,1,0.0005,12.115203,[44 73] ; [323 262],[61.16666667 55.83333333] ; [305.83333333 279.16666667],1
n5,1,0.001094,10.660854,[65 51] ; [417 167],[79.87428571 36.12571429] ; [402.12571429 181.87428571],0
p6,1,0.001421,10.178173,[20 94] ; [189 392],[34.28201439 79.71798561] ; [174.71798561 406.28201439],0
s2,1,0.001585,9.976846,[37 80] ; [279 308],[52.51704545 64.48295455] ; [263.48295455 323.51704545],0
a1,1,0.001588,9.974015,[ 11 107] ; [ 18 576],[  4.80617978 113.19382022] ; [ 24.19382022 569.80617978],0
n4,1,0.002198,9.376569,[69 47] ; [434 156],[82.64589235 33.35410765] ; [420.35410765 169.64589235],0
a7,1,0.002399,9.216275,[71 46] ; [440 151],[84.44491525 32.55508475] ; [426.55508475 164.44491525],0
s7,1,0.002934,8.847769,[32 76] ; [256 312],[46.01183432 61.98816568] ; [241.98816568 326.01183432],0
a6,1,0.003978,8.293954,[65 52] ; [410 182],[78.38504937 38.61495063] ; [396.61495063 195.38504937],0
n2,1,0.004248,8.174494,[29 25] ; [112  38],[37.32352941 16.67647059] ; [103.67647059  46.32352941],0
p12,1,0.004844,7.936895,[  1 117] ; [ 47 540],[  8.03404255 109.96595745] ; [ 39.96595745 547.03404255],0
s1,1,0.006125,7.513283,[ 11 106] ; [ 21 562],[  5.34857143 111.65142857] ; [ 26.65142857 556.34857143],0
d3,1,0.006539,7.395491,[67 50] ; [415 177],[79.54019746 37.45980254] ; [402.45980254 189.54019746],0
d4,1,0.008597,6.904744,[81 35] ; [477 114],[91.55304102 24.44695898] ; [466.44695898 124.55304102],0
d1,1,0.009519,6.722763,[52 66] ; [339 255],[64.8005618 53.1994382] ; [326.1994382 267.8005618],0
d5,1,0.01044,6.558221,[81 36] ; [474 119],[91.45774648 25.54225352] ; [463.54225352 129.45774648],0
v3,1,0.017689,5.626663,[29 80] ; [219 349],[39.92909897 69.07090103] ; [208.07090103 359.92909897],0
n1,1,0.037134,4.344265,[24 29] ; [ 44 105],[17.84158416 35.15841584] ; [50.15841584 98.84158416],0
a5,1,0.047887,3.91393,[71 47] ; [412 181],[80.16033755 37.83966245] ; [402.83966245 190.16033755],0
n3,1,0.052575,3.757367,[28 23] ; [104  45],[33.66 17.34] ; [98.34 50.66],0
s3,1,0.089088,2.890781,[51 64] ; [307 272],[59.32276657 55.67723343] ; [298.67723343 280.32276657],0
p5,1,0.09303,2.821141,[  6 111] ; [ 59 528],[ 10.80255682 106.19744318] ; [ 54.19744318 532.80255682],0
a3,1,0.093621,2.810985,[68 47] ; [396 193],[75.79545455 39.20454545] ; [388.20454545 200.79545455],0
p3,1,0.101442,2.682723,[41 76] ; [255 335],[48.9844413 68.0155587] ; [247.0155587 342.9844413],0
u2,1,0.1073,2.593537,[19 29] ; [103  93],[24. 24.] ; [98. 98.],0
u3,1,0.254774,1.296935,[21 29] ; [100  96],[24.59349593 25.40650407] ; [96.40650407 99.59349593],0
b4,1,0.346026,0.887976,[64 54] ; [350 244],[68.61235955 49.38764045] ; [345.38764045 248.61235955],0
u1,1,0.378812,0.774553,[ 16 102] ; [100 494],[19.2247191 98.7752809] ; [ 96.7752809 497.2247191],0
a8,1,0.477072,0.505549,[11 96] ; [ 68 465],[13.2078125 93.7921875] ; [ 65.7921875 467.2078125],0
b3,1,0.604815,0.267795,[25 47] ; [134 219],[26.93647059 45.06352941] ; [132.06352941 220.93647059],0
b2,1,0.604815,0.267795,[25 47] ; [134 219],[26.93647059 45.06352941] ; [132.06352941 220.93647059],0
d2,1,0.695769,0.152911,[54 62] ; [263 327],[52.08498584 63.91501416] ; [264.91501416 325.08498584],0
a2,1,0.746222,0.104733,[26 92] ; [123 471],[24.69382022 93.30617978] ; [124.30617978 469.69382022],0
b5,1,0.770212,0.085321,[74 44] ; [364 230],[72.58988764 45.41011236] ; [365.41011236 228.58988764],0
p1,1,0.816144,0.05406,[ 11 107] ; [ 51 538],[ 10.34794908 107.65205092] ; [ 51.65205092 537.34794908],0
a4,1,0.823986,0.049471,[48 68] ; [238 353],[46.92503536 69.07496464] ; [239.07496464 351.92503536],0
s4,1,0.871635,0.026109,[20 97] ; [104 483],[20.60795455 96.39204545] ; [103.39204545 483.60795455],0
