Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000178,14.054983,[2 4] ; [411  63],[5.1625 0.8375] ; [407.8375  66.1625],1
p11,1,0.00852,6.920704,[3 3] ; [413  62],[5.18918919 0.81081081] ; [410.81081081  64.18918919],0
p7,1,0.038404,4.287045,[1 4] ; [298 163],[3.20815451 1.79184549] ; [295.79184549 165.20815451],0
u1,1,0.038805,4.269373,[3 3] ; [ 83 392],[1.07276507 4.92723493] ; [ 84.92723493 390.07276507],0
n1,1,0.053409,3.731082,[3 1] ; [30 72],[1.24528302 2.75471698] ; [31.75471698 70.24528302],0
v4,1,0.056142,3.647833,[5 1] ; [457  14],[5.81132075 0.18867925] ; [456.18867925  14.81132075],0
p9,1,0.093763,2.808556,[5 1] ; [457  17],[5.775 0.225] ; [456.225  17.775],0
a4,1,0.207207,1.590836,[4 2] ; [195 279],[2.4875 3.5125] ; [196.5125 277.4875],0
a6,1,0.276079,1.186292,[3 3] ; [334 140],[4.2125 1.7875] ; [332.7875 141.2125],0
v3,1,0.325361,0.967274,[1 4] ; [191 266],[2.07792208 2.92207792] ; [189.92207792 267.07792208],0
s7,1,0.3991,0.711035,[4 2] ; [225 231],[2.97402597 3.02597403] ; [226.02597403 229.97402597],0
s2,1,0.469025,0.524273,[4 2] ; [244 227],[3.11949686 2.88050314] ; [244.88050314 226.11949686],0
p6,1,0.469558,0.523015,[3 3] ; [168 302],[2.15546218 3.84453782] ; [168.84453782 301.15546218],0
p3,1,0.471792,0.517777,[2 4] ; [228 246],[2.875 3.125] ; [227.125 246.875],0
s6,1,0.478749,0.501711,[5 1] ; [327 140],[4.21141649 1.78858351] ; [327.78858351 139.21141649],0
a2,1,0.501751,0.45123,[2 4] ; [104 371],[1.32224532 4.67775468] ; [104.67775468 370.32224532],0
p1,1,0.521732,0.410469,[1 5] ; [ 43 431],[0.55 5.45] ; [ 43.45 430.55],0
s3,1,0.565267,0.330666,[4 2] ; [257 211],[3.30379747 2.69620253] ; [257.69620253 210.30379747],0
a5,1,0.579116,0.307666,[5 1] ; [348 127],[4.4033264 1.5966736] ; [348.5966736 126.4033264],0
a7,1,0.585984,0.29666,[4 2] ; [362 113],[4.56548857 1.43451143] ; [361.43451143 113.56548857],0
v1,1,0.598855,0.276726,[4 2] ; [259 204],[3.36460554 2.63539446] ; [259.63539446 203.36460554],0
p4,1,0.608669,0.262118,[3 3] ; [284 187],[3.61006289 2.38993711] ; [283.38993711 187.61006289],0
b3,1,0.629052,0.233348,[3 3] ; [111 165],[2.42553191 3.57446809] ; [111.57446809 164.42553191],0
b2,1,0.629052,0.233348,[3 3] ; [111 165],[2.42553191 3.57446809] ; [111.57446809 164.42553191],0
n6,1,0.648393,0.207932,[5 1] ; [420  51],[5.34591195 0.65408805] ; [419.65408805  51.34591195],0
b4,1,0.650323,0.205493,[3 3] ; [281 194],[3.54261954 2.45738046] ; [280.45738046 194.54261954],0
n5,1,0.675904,0.174773,[5 1] ; [358 113],[4.56603774 1.43396226] ; [358.43396226 112.56603774],0
d3,1,0.738141,0.111767,[4 2] ; [345 129],[4.3625 1.6375] ; [344.6375 129.3625],0
v2,1,0.767857,0.087131,[4 2] ; [277 179],[3.64935065 2.35064935] ; [277.35064935 178.64935065],0
p8,1,0.793711,0.06838,[3 3] ; [259 209],[3.3164557 2.6835443] ; [258.6835443 209.3164557],0
s8,1,0.795428,0.06722,[3 3] ; [211 261],[2.68619247 3.31380753] ; [211.31380753 260.68619247],0
b5,1,0.826953,0.047791,[4 2] ; [296 179],[3.74220374 2.25779626] ; [296.25779626 178.74220374],0
u2,1,0.863365,0.029616,[1 1] ; [83 65],[1.12 0.88] ; [82.88 65.12],0
u3,1,0.878606,0.023328,[1 1] ; [82 66],[1.10666667 0.89333333] ; [81.89333333 66.10666667],0
n2,1,0.908526,0.013201,[3 1] ; [79 23],[3.09433962 0.90566038] ; [78.90566038 23.09433962],0
a3,1,0.911782,0.012275,[4 2] ; [326 148],[4.125 1.875] ; [325.875 148.125],0
n3,1,0.914103,0.011635,[3 1] ; [74 28],[2.90566038 1.09433962] ; [74.09433962 27.90566038],0
