Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.00291,8.863058,[30 30] ; [116 264],[19.90909091 40.09090909] ; [126.09090909 253.90909091],0
p9,1,0.005006,7.877229,[40 20] ; [306  66],[48.05555556 11.94444444] ; [297.94444444  74.05555556],0
p4,1,0.026509,4.922529,[34 26] ; [156 221],[26.08695652 33.91304348] ; [163.91304348 213.08695652],0
p11,1,0.029432,4.742184,[39 21] ; [296  84],[45.68181818 14.31818182] ; [289.31818182  90.68181818],0
p1,1,0.042201,4.127128,[ 6 54] ; [ 15 363],[ 2.87671233 57.12328767] ; [ 18.12328767 359.87671233],0
p10,1,0.059706,3.545534,[40 20] ; [291  83],[45.76036866 14.23963134] ; [285.23963134  88.76036866],0
p5,1,0.062737,3.463521,[ 6 52] ; [ 17 362],[ 3.05263158 54.94736842] ; [ 19.94736842 359.05263158],0
p12,1,0.287245,1.132491,[ 4 56] ; [ 14 362],[ 2.47706422 57.52293578] ; [ 15.52293578 360.47706422],0
p6,1,0.310227,1.029707,[20 40] ; [101 273],[16.7281106 43.2718894] ; [104.2718894 269.7281106],0
p7,1,0.530341,0.393739,[31 29] ; [205 161],[33.23943662 26.76056338] ; [202.76056338 163.23943662],0
p8,1,0.598358,0.277479,[24 36] ; [161 208],[25.87412587 34.12587413] ; [159.12587413 209.87412587],0
