Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.001019,10.791895,[44 67] ; [137  97],[58.23478261 52.76521739] ; [122.76521739 111.23478261],0
s2,1,0.020043,5.408166,[35 77] ; [108 136],[44.98876404 67.01123596] ; [ 98.01123596 145.98876404],0
s6,1,0.031804,4.609055,[50 64] ; [134 105],[59.42209632 54.57790368] ; [124.57790368 114.42209632],0
p3,1,0.036154,4.389832,[28 85] ; [ 87 155],[36.6056338 76.3943662] ; [ 78.3943662 163.6056338],0
s5,1,0.045756,3.990541,[21 90] ; [ 67 164],[28.56140351 82.43859649] ; [ 59.43859649 171.56140351],0
s8,1,0.067579,3.340872,[25 89] ; [ 76 167],[32.25210084 81.74789916] ; [ 68.74789916 174.25210084],0
r3,1,0.100455,2.698306,[97 15] ; [192  50],[91.43502825 20.56497175] ; [197.56497175  44.43502825],0
s4,1,0.129128,2.302958,[16 97] ; [ 51 193],[21.20728291 91.79271709] ; [ 45.79271709 198.20728291],0
u3,1,0.130367,2.28813,[15 28] ; [43 45],[19.03816794 23.96183206] ; [38.96183206 49.03816794],0
s7,1,0.135448,2.228923,[35 76] ; [ 89 134],[41.20958084 69.79041916] ; [ 82.79041916 140.20958084],0
a6,1,0.226263,1.464199,[74 40] ; [142 102],[68.78212291 45.21787709] ; [147.21787709  96.78212291],0
d5,1,0.231274,1.433012,[78 36] ; [181  62],[82.70588235 31.29411765] ; [176.29411765  66.70588235],0
p5,1,0.23236,1.426358,[  4 110] ; [ 16 225],[  6.42253521 107.57746479] ; [ 13.57746479 227.42253521],0
p6,1,0.245684,1.34768,[23 88] ; [ 63 175],[27.35243553 83.64756447] ; [ 58.64756447 179.35243553],0
p4,1,0.314078,1.013447,[41 72] ; [101 140],[45.32768362 67.67231638] ; [ 96.67231638 144.32768362],0
r4,1,0.331672,0.942358,[87 27] ; [175  70],[83.19777159 30.80222841] ; [178.80222841  66.19777159],0
n1,1,0.340692,0.907825,[14 30] ; [39 58],[16.53900709 27.46099291] ; [36.46099291 60.53900709],0
b5,1,0.368877,0.807444,[66 48] ; [154  91],[69.86072423 44.13927577] ; [150.13927577  94.86072423],0
v3,1,0.396841,0.717876,[30 79] ; [ 75 159],[33.36734694 75.63265306] ; [ 71.63265306 162.36734694],0
p7,1,0.400071,0.708114,[45 67] ; [107 131],[48.64 63.36] ; [103.36 134.64],0
n5,1,0.418075,0.655721,[62 50] ; [145  97],[65.49152542 46.50847458] ; [141.50847458 100.49152542],0
b4,1,0.418454,0.654652,[68 46] ; [135 110],[64.46239554 49.53760446] ; [138.53760446 106.46239554],0
a2,1,0.432238,0.616803,[21 93] ; [ 54 191],[23.81615599 90.18384401] ; [ 51.18384401 193.81615599],0
n6,1,0.491774,0.472643,[76 35] ; [156  85],[73.15909091 37.84090909] ; [158.84090909  82.15909091],0
v1,1,0.497095,0.461134,[41 70] ; [ 99 144],[43.89830508 67.10169492] ; [ 96.10169492 146.89830508],0
p2,1,0.513058,0.427825,[74 40] ; [149  94],[71.21008403 42.78991597] ; [151.78991597  91.21008403],0
a1,1,0.546133,0.364291,[  6 108] ; [ 17 228],[  7.30362117 106.69637883] ; [ 15.69637883 229.30362117],0
a5,1,0.554421,0.349456,[67 47] ; [152  93],[69.54317549 44.45682451] ; [149.45682451  95.54317549],0
p1,1,0.623295,0.241264,[  8 105] ; [ 21 223],[  9.17927171 103.82072829] ; [ 19.82072829 224.17927171],0
d4,1,0.640077,0.218642,[82 31] ; [182  61],[83.79775281 29.20224719] ; [180.20224719  62.79775281],0
a8,1,0.640165,0.218527,[12 87] ; [ 23 199],[10.79439252 88.20560748] ; [ 24.20560748 197.79439252],0
d1,1,0.668424,0.183451,[54 60] ; [122 123],[55.88857939 58.11142061] ; [120.11142061 124.88857939],0
p12,1,0.674831,0.176002,[  2 111] ; [  6 236],[  2.54647887 110.45352113] ; [  5.45352113 236.54647887],0
d2,1,0.678962,0.171296,[58 55] ; [119 124],[56.18258427 56.81741573] ; [120.81741573 122.18258427],0
s1,1,0.700353,0.148105,[  7 104] ; [ 18 224],[  7.8611898 103.1388102] ; [ 17.1388102 224.8611898],0
u1,1,0.703689,0.144662,[19 95] ; [ 37 208],[17.78272981 96.21727019] ; [ 38.21727019 206.78272981],0
n2,1,0.724521,0.124202,[30 15] ; [63 36],[29.0625 15.9375] ; [63.9375 35.0625],0
s3,1,0.729844,0.119255,[51 59] ; [117 125],[52.5 57.5] ; [115.5 126.5],0
r2,1,0.729978,0.119132,[99 12] ; [211  29],[98.03418803 12.96581197] ; [211.96581197  28.03418803],0
u2,1,0.730405,0.11874,[17 25] ; [38 49],[17.90697674 24.09302326] ; [37.09302326 49.90697674],0
r1,1,0.73096,0.118232,[79 33] ; [167  76],[77.61126761 34.38873239] ; [168.38873239  74.61126761],0
n4,1,0.731951,0.117328,[67 45] ; [150  93],[68.46197183 43.53802817] ; [148.53802817  94.46197183],0
p8,1,0.750881,0.100793,[35 77] ; [ 71 169],[33.72727273 78.27272727] ; [ 72.27272727 167.72727273],0
a4,1,0.765027,0.089333,[46 67] ; [103 140],[47.29494382 65.70505618] ; [101.70505618 141.29494382],0
d3,1,0.80455,0.061238,[71 43] ; [154  88],[72.0505618 41.9494382] ; [152.9494382  89.0505618],0
b2,1,0.826966,0.047783,[26 51] ; [41 86],[25.28921569 51.71078431] ; [41.71078431 85.28921569],0
b3,1,0.826966,0.047783,[26 51] ; [41 86],[25.28921569 51.71078431] ; [41.71078431 85.28921569],0
