Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,129.660225,[431  46] ; [44 59],[390.64655172  86.35344828] ; [84.35344828 18.64655172],1
n6,1,6e-06,20.440359,[427  51] ; [77 29],[412.52054795  65.47945205] ; [91.47945205 14.52054795],1
n5,1,1.7e-05,18.534946,[358 119] ; [58 49],[339.78082192 137.21917808] ; [76.21917808 30.78082192],1
p2,1,3.9e-05,16.915695,[418  62] ; [76 31],[403.95229983  76.04770017] ; [90.04770017 16.95229983],1
p4,1,0.000101,15.117614,[282 196] ; [41 66],[263.92136752 214.07863248] ; [59.07863248 47.92136752],1
s6,1,0.000179,14.036446,[321 155] ; [51 55],[304.24742268 171.75257732] ; [67.75257732 38.24742268],1
p8,1,0.000255,13.375662,[256 218] ; [36 69],[239.04663212 234.95336788] ; [52.95336788 52.04663212],1
p3,1,0.00029,13.135047,[223 259] ; [29 78],[206.22071307 275.77928693] ; [45.77928693 61.22071307],1
a7,1,0.001752,9.792311,[360 123] ; [63 43],[346.87436333 136.12563667] ; [76.12563667 29.87436333],0
a5,1,0.002176,9.394886,[345 139] ; [60 47],[331.6751269 152.3248731] ; [73.3248731 33.6751269],0
v4,1,0.002406,9.210758,[461  19] ; [95 12],[454.65076661  25.34923339] ; [101.34923339   5.65076661],0
d5,1,0.00294,8.844468,[393  91] ; [73 34],[381.63113367 102.36886633] ; [84.36886633 22.63113367],0
s7,1,0.003503,8.525165,[223 243] ; [33 70],[209.65905097 256.34094903] ; [46.34094903 56.65905097],0
s2,1,0.004115,8.232403,[233 245] ; [35 70],[219.73241852 258.26758148] ; [48.26758148 56.73241852],0
r4,1,0.004817,7.946966,[440  45] ; [87 20],[431.74831081  53.25168919] ; [95.25168919 11.74831081],0
p7,1,0.00599,7.553344,[294 172] ; [51 54],[281.558669 184.441331] ; [63.441331 41.558669],0
r3,1,0.007235,7.213667,[468  14] ; [97  9],[463.1462585  18.8537415] ; [101.8537415   4.1462585],0
v1,1,0.007307,7.195833,[256 214] ; [42 63],[243.5826087 226.4173913] ; [54.4173913 50.5826087],0
s8,1,0.012266,6.272056,[204 277] ; [31 75],[192.56388416 288.43611584] ; [42.43611584 63.56388416],0
d3,1,0.014065,6.029907,[339 144] ; [62 45],[328.27627119 154.72372881] ; [72.72372881 34.27627119],0
r2,1,0.014694,5.952807,[454  24] ; [94 12],[448.53424658  29.46575342] ; [99.46575342  6.53424658],0
v3,1,0.02259,5.199797,[187 278] ; [30 76],[176.71628722 288.28371278] ; [40.28371278 65.71628722],0
p12,1,0.022741,5.188215,[ 46 433] ; [  3 103],[ 40.12136752 438.87863248] ; [ 8.87863248 97.12136752],0
p5,1,0.023254,5.149464,[ 52 426] ; [  4 103],[ 45.75726496 432.24273504] ; [10.24273504 96.75726496],0
v2,1,0.024488,5.059734,[277 191] ; [49 55],[266.72727273 201.27272727] ; [59.27272727 44.72727273],0
s5,1,0.032318,4.581544,[160 308] ; [24 79],[150.80910683 317.19089317] ; [33.19089317 69.80910683],0
d1,1,0.034533,4.46813,[281 204] ; [50 57],[271.17398649 213.82601351] ; [59.82601351 47.17398649],0
s3,1,0.034741,4.457867,[256 216] ; [45 60],[246.22530329 225.77469671] ; [54.77469671 50.22530329],0
n4,1,0.034856,4.452212,[372 111] ; [72 35],[363.4779661 119.5220339] ; [80.5220339 26.4779661],0
a6,1,0.04115,4.16982,[338 145] ; [64 43],[329.09491525 153.90508475] ; [72.90508475 34.09491525],0
a3,1,0.073156,3.210742,[333 151] ; [64 43],[325.12351946 158.87648054] ; [71.87648054 35.12351946],0
d4,1,0.089988,2.874591,[394  88] ; [79 27],[387.73129252  94.26870748] ; [85.26870748 20.73129252],0
p1,1,0.15582,2.01433,[ 43 437] ; [  5 100],[ 39.38461538 440.61538462] ; [ 8.61538462 96.38461538],0
b2,1,0.169801,1.8847,[119 184] ; [22 50],[113.928 189.072] ; [27.072 44.928],0
b3,1,0.169801,1.8847,[119 184] ; [22 50],[113.928 189.072] ; [27.072 44.928],0
r1,1,0.179444,1.802221,[385  98] ; [79 28],[379.85084746 103.14915254] ; [84.14915254 22.85084746],0
a2,1,0.196384,1.669065,[ 99 386] ; [16 91],[ 94.21452703 390.78547297] ; [20.78547297 86.21452703],0
u2,1,0.282191,1.15651,[86 65] ; [20 22],[82.93264249 68.06735751] ; [23.06735751 18.93264249],0
s4,1,0.287716,1.130277,[ 79 398] ; [13 92],[ 75.40206186 401.59793814] ; [16.59793814 88.40206186],0
u4,1,0.322947,0.976973,[  7 478] ; [  3 104],[  8.19256757 476.80743243] ; [  1.80743243 105.19256757],0
d2,1,0.34072,0.907719,[216 265] ; [53 53],[220.4241908 260.5758092] ; [48.5758092 57.4241908],0
p6,1,0.389064,0.741865,[161 314] ; [31 74],[157.24137931 317.75862069] ; [34.75862069 70.24137931],0
b4,1,0.43392,0.612308,[293 192] ; [69 38],[296.57094595 188.42905405] ; [65.42905405 41.57094595],0
u1,1,0.464991,0.533854,[ 82 403] ; [15 92],[ 79.46790541 405.53209459] ; [17.53209459 89.46790541],0
s1,1,0.467515,0.527844,[ 12 463] ; [  4 101],[ 13.10344828 461.89655172] ; [  2.89655172 102.10344828],0
