Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.001327,10.304309,[216 265] ; [11  1],[221.47464503 259.52535497] ; [5.52535497 6.47464503],0
s2,1,0.003313,8.626569,[233 245] ; [11  1],[238.0244898 239.9755102] ; [5.9755102 6.0244898],0
p2,1,0.004129,8.226205,[418  62] ; [7 5],[414.63414634  65.36585366] ; [10.36585366  1.63414634],0
s8,1,0.004727,7.981094,[204 277] ; [10  2],[208.79107505 272.20892495] ; [5.20892495 6.79107505],0
p10,1,0.005498,7.707808,[413  64] ; [7 5],[409.69325153  67.30674847] ; [10.30674847  1.69325153],0
s3,1,0.010035,6.628616,[256 216] ; [11  1],[260.38016529 211.61983471] ; [6.61983471 5.38016529],0
a2,1,0.013126,6.152113,[ 99 386] ; [6 6],[102.46478873 382.53521127] ; [2.53521127 9.46478873],0
b2,1,0.013462,6.107358,[119 184] ; [9 3],[123.12380952 179.87619048] ; [4.87619048 7.12380952],0
b3,1,0.013462,6.107358,[119 184] ; [9 3],[123.12380952 179.87619048] ; [4.87619048 7.12380952],0
s7,1,0.015191,5.894162,[223 243] ; [10  2],[227.15062762 238.84937238] ; [5.84937238 6.15062762],0
a4,1,0.016796,5.71756,[196 287] ; [9 3],[200.03030303 282.96969697] ; [4.96969697 7.03030303],0
u1,1,0.025773,4.971166,[ 82 403] ; [5 7],[ 84.89939638 400.10060362] ; [2.10060362 9.89939638],0
n1,1,0.045428,4.002695,[30 76] ; [3 1],[31.8 74.2] ; [1.2 2.8],0
p6,1,0.078603,3.093545,[161 314] ; [7 5],[163.86036961 311.13963039] ; [4.13963039 7.86036961],0
p12,1,0.078818,3.089107,[ 46 433] ; [3 9],[ 47.80244399 431.19755601] ; [ 1.19755601 10.80244399],0
p5,1,0.125876,2.342637,[ 52 426] ; [3 9],[ 53.65306122 424.34693878] ; [ 1.34693878 10.65306122],0
p3,1,0.161784,1.957469,[223 259] ; [8 4],[225.38866397 256.61133603] ; [5.61133603 6.38866397],0
n5,1,0.186523,1.744868,[358 119] ; [11  1],[359.94478528 117.05521472] ; [9.05521472 2.94478528],0
b4,1,0.190466,1.714011,[293 192] ; [5 7],[290.80482897 194.19517103] ; [7.19517103 4.80482897],0
n2,1,0.206128,1.598417,[82 24] ; [2 2],[80.94545455 25.05454545] ; [3.05454545 0.94545455],0
s1,1,0.217755,1.519107,[ 12 463] ; [ 1 11],[ 12.67967146 462.32032854] ; [ 0.32032854 11.67967146],0
n4,1,0.230938,1.435078,[372 111] ; [11  1],[373.71515152 109.28484848] ; [9.28484848 2.71515152],0
p7,1,0.231953,1.428846,[294 172] ; [5 6],[292.1048218 173.8951782] ; [6.8951782 4.1048218],0
s6,1,0.244332,1.355426,[321 155] ; [10  2],[322.86065574 153.13934426] ; [8.13934426 3.86065574],0
p4,1,0.264863,1.243158,[282 196] ; [9 3],[283.87346939 194.12653061] ; [7.12653061 4.87346939],0
a3,1,0.281634,1.159189,[333 151] ; [10  2],[334.7016129 149.2983871] ; [8.2983871 3.7016129],0
n3,1,0.291998,1.110384,[79 28] ; [2 2],[78.08108108 28.91891892] ; [2.91891892 1.08108108],0
r1,1,0.306385,1.046196,[385  98] ; [11  1],[386.4  96.6] ; [9.6 2.4],0
v1,1,0.328801,0.953616,[256 214] ; [7 3],[257.52083333 212.47916667] ; [5.47916667 4.52083333],0
a1,1,0.343206,0.898418,[ 16 469] ; [ 1 11],[ 16.58953722 468.41046278] ; [ 0.41046278 11.58953722],0
s5,1,0.348294,0.879663,[160 308] ; [2 8],[158.61087866 309.38912134] ; [3.38912134 6.61087866],0
d5,1,0.356733,0.849362,[393  91] ; [11  1],[394.22580645  89.77419355] ; [9.77419355 2.22580645],0
p1,1,0.360221,0.837122,[ 43 437] ; [ 2 10],[ 43.90243902 436.09756098] ; [ 1.09756098 10.90243902],0
a5,1,0.360545,0.835995,[345 139] ; [10  2],[346.41129032 137.58870968] ; [8.58870968 3.41129032],0
p8,1,0.384658,0.755762,[256 218] ; [8 4],[257.48148148 216.51851852] ; [6.51851852 5.48148148],0
s4,1,0.446621,0.579212,[ 79 398] ; [ 1 11],[ 78.03680982 398.96319018] ; [ 1.96319018 10.03680982],0
v4,1,0.448434,0.574608,[461  19] ; [11  1],[460.48780488  19.51219512] ; [11.51219512  0.48780488],0
v2,1,0.490861,0.474639,[277 191] ; [7 3],[278.05857741 189.94142259] ; [5.94142259 4.05857741],0
a7,1,0.537617,0.379975,[360 123] ; [8 4],[359.07878788 123.92121212] ; [8.92121212 3.07878788],0
v3,1,0.575979,0.31278,[187 278] ; [4 4],[187.76955603 277.23044397] ; [3.23044397 4.76955603],0
a8,1,0.655843,0.198613,[ 60 376] ; [ 1 10],[ 59.49888143 376.50111857] ; [1.50111857 9.49888143],0
d3,1,0.792496,0.069206,[339 144] ; [8 4],[338.58787879 144.41212121] ; [8.41212121 3.58787879],0
n6,1,0.795239,0.067347,[427  51] ; [11  1],[427.27346939  50.72653061] ; [10.72653061  1.27346939],0
a6,1,0.804815,0.061068,[338 145] ; [8 4],[337.61212121 145.38787879] ; [8.38787879 3.61212121],0
u2,1,0.843627,0.03891,[86 65] ; [1 1],[85.8627451 65.1372549] ; [1.1372549 0.8627451],0
b5,1,0.861388,0.030488,[295 190] ; [7 5],[294.7082495 190.2917505] ; [7.2917505 4.7082495],0
u3,1,0.873545,0.025331,[84 67] ; [1 1],[83.88888889 67.11111111] ; [1.11111111 0.88888889],0
p9,1,0.879115,0.023132,[431  46] ; [11  1],[431.15337423  45.84662577] ; [10.84662577  1.15337423],0
