Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,106.09495,[304  24] ; [26 37],[276.8286445  51.1713555] ; [53.1713555  9.8286445],1
p7,1,0.000264,13.312268,[148 174] ; [46 19],[161.41602067 160.58397933] ; [32.58397933 32.41602067],1
p11,1,0.000401,12.527017,[253  77] ; [36 29],[241.44303797  88.55696203] ; [47.55696203 17.44303797],1
p6,1,0.000897,11.027983,[ 80 246] ; [28 34],[ 90.74226804 235.25773196] ; [17.25773196 44.74226804],1
p4,1,0.046687,3.956644,[153 176] ; [39 26],[160.3248731 168.6751269] ; [31.6751269 33.3248731],0
p1,1,0.126613,2.333543,[ 19 311] ; [ 7 57],[ 21.77664975 308.22335025] ; [ 4.22335025 59.77664975],0
p12,1,0.137467,2.206086,[ 20 310] ; [ 1 64],[ 17.5443038 312.4556962] ; [ 3.4556962 61.5443038],0
b1,1,0.15024,2.069817,[121 209] ; [30 35],[126.15189873 203.84810127] ; [24.84810127 40.15189873],0
p3,1,0.234391,1.414015,[121 208] ; [29 36],[125.25380711 203.74619289] ; [24.74619289 40.25380711],0
p5,1,0.31244,1.020334,[ 19 305] ; [ 6 59],[ 20.82262211 303.17737789] ; [ 4.17737789 60.82262211],0
p2,1,0.774791,0.081861,[252  76] ; [51 14],[252.88549618  75.11450382] ; [50.11450382 14.88549618],0
