Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.001673,9.877768,[336 394] ; [11  1],[341.38814016 388.61185984] ; [5.61185984 6.38814016],0
s2,1,0.003291,8.638586,[354 370] ; [11  1],[359.04891304 364.95108696] ; [5.95108696 6.04891304],0
s8,1,0.00599,7.553373,[317 410] ; [10  2],[321.69012179 405.30987821] ; [5.30987821 6.69012179],0
b2,1,0.007638,7.116502,[170 288] ; [9 3],[174.42978723 283.57021277] ; [4.57021277 7.42978723],0
b3,1,0.007638,7.116502,[170 288] ; [9 3],[174.42978723 283.57021277] ; [4.57021277 7.42978723],0
p10,1,0.008439,6.937946,[618 104] ; [7 5],[614.78201635 107.21798365] ; [10.21798365  1.78201635],0
p2,1,0.008766,6.869898,[620 105] ; [7 5],[616.79104478 108.20895522] ; [10.20895522  1.79104478],0
s3,1,0.011292,6.418729,[394 322] ; [11  1],[398.32417582 317.67582418] ; [6.67582418 5.32417582],0
s7,1,0.013975,6.041289,[334 368] ; [10  2],[338.21848739 363.78151261] ; [5.78151261 6.21848739],0
a2,1,0.016589,5.739328,[156 578] ; [6 6],[159.39410188 574.60589812] ; [2.60589812 9.39410188],0
u1,1,0.019841,5.425873,[120 614] ; [5 7],[122.98927614 611.01072386] ; [2.01072386 9.98927614],0
a4,1,0.02634,4.933556,[314 417] ; [9 3],[317.7833109 413.2166891] ; [5.2166891 6.7833109],0
p12,1,0.046868,3.950112,[ 62 661] ; [3 9],[ 63.93877551 659.06122449] ; [ 1.06122449 10.93877551],0
n1,1,0.1062,2.609884,[53 96] ; [3 1],[54.53594771 94.46405229] ; [1.46405229 2.53594771],0
p6,1,0.123459,2.372883,[263 454] ; [7 5],[265.55555556 451.44444444] ; [4.44444444 7.55555556],0
p7,1,0.150966,2.062468,[469 240] ; [5 6],[466.75833333 242.24166667] ; [7.24166667 3.75833333],0
p5,1,0.172519,1.860916,[ 87 638] ; [3 9],[ 88.53459973 636.46540027] ; [ 1.46540027 10.53459973],0
s6,1,0.196617,1.667323,[469 247] ; [10  2],[471.1043956 244.8956044] ; [7.8956044 4.1043956],0
n5,1,0.212912,1.551516,[554 172] ; [11  1],[555.81300813 170.18699187] ; [9.18699187 2.81300813],0
b4,1,0.215165,1.536332,[436 298] ; [5 7],[433.90616622 300.09383378] ; [7.09383378 4.90616622],0
n2,1,0.217949,1.517826,[115  35] ; [2 2],[113.96103896  36.03896104] ; [3.03896104 0.96103896],0
s1,1,0.252227,1.310926,[ 20 701] ; [ 1 11],[ 20.65620737 700.34379263] ; [ 0.34379263 11.65620737],0
p3,1,0.255999,1.290264,[365 363] ; [8 4],[366.95135135 361.04864865] ; [6.04864865 5.95135135],0
n4,1,0.266675,1.233768,[574 158] ; [11  1],[575.56451613 156.43548387] ; [9.43548387 2.56451613],0
n3,1,0.266844,1.232901,[112  38] ; [2 2],[111.03896104  38.96103896] ; [2.96103896 1.03896104],0
r1,1,0.289714,1.120952,[579 152] ; [11  1],[580.47106326 150.52893674] ; [9.52893674 2.47106326],0
d5,1,0.298938,1.078926,[582 150] ; [11  1],[583.43548387 148.56451613] ; [9.56451613 2.43548387],0
p4,1,0.309264,1.033815,[439 286] ; [9 3],[440.70556309 284.29443691] ; [7.29443691 4.70556309],0
v1,1,0.317273,1.000155,[386 327] ; [7 3],[387.56431535 325.43568465] ; [5.43568465 4.56431535],0
a3,1,0.327846,0.957386,[515 217] ; [10  2],[516.53225806 215.46774194] ; [8.46774194 3.53225806],0
p1,1,0.332778,0.938056,[ 63 663] ; [ 2 10],[ 63.94308943 662.05691057] ; [ 1.05691057 10.94308943],0
s5,1,0.372261,0.796104,[236 471] ; [2 8],[234.68061367 472.31938633] ; [3.31938633 6.68061367],0
v2,1,0.420041,0.650201,[404 301] ; [7 3],[405.25174825 299.74825175] ; [5.74825175 4.25174825],0
a5,1,0.422458,0.643469,[535 198] ; [10  2],[536.22147651 196.77852349] ; [8.77852349 3.22147651],0
p8,1,0.457212,0.552711,[401 316] ; [8 4],[402.26748971 314.73251029] ; [6.73251029 5.26748971],0
s4,1,0.475454,0.509272,[115 608] ; [ 1 11],[114.10612245 608.89387755] ; [ 1.89387755 10.10612245],0
a1,1,0.48582,0.48577,[ 31 703] ; [ 1 11],[ 31.48525469 702.51474531] ; [ 0.51474531 11.48525469],0
v3,1,0.532235,0.390123,[278 432] ; [4 4],[278.85793872 431.14206128] ; [3.14206128 4.85793872],0
n6,1,0.564296,0.332321,[624 103] ; [11  1],[624.68876861 102.31123139] ; [10.31123139  1.68876861],0
v4,1,0.574347,0.315462,[692  35] ; [11  1],[691.58457375  35.41542625] ; [11.41542625  0.58457375],0
p9,1,0.657673,0.196362,[631  91] ; [11  1],[631.50408719  90.49591281] ; [10.49591281  1.50408719],0
a8,1,0.65785,0.196146,[ 92 579] ; [ 1 10],[ 91.5 579.5] ; [1.5 9.5],0
a7,1,0.751238,0.100494,[518 213] ; [8 4],[517.50471063 213.49528937] ; [8.49528937 3.50471063],0
u2,1,0.797091,0.066108,[128  89] ; [1 1],[127.82191781  89.17808219] ; [1.17808219 0.82191781],0
u3,1,0.813702,0.055532,[127  91] ; [1 1],[126.83636364  91.16363636] ; [1.16363636 0.83636364],0
a6,1,0.914334,0.011572,[498 233] ; [8 4],[497.82772544 233.17227456] ; [8.17227456 3.82772544],0
d3,1,0.960086,0.002505,[493 239] ; [8 4],[492.91935484 239.08064516] ; [8.08064516 3.91935484],0
b5,1,0.986099,0.000304,[430 304] ; [7 5],[429.97050938 304.02949062] ; [7.02949062 4.97050938],0
