Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,53.352695,[ 40 609] ; [28 68],[ 59.23758389 589.76241611] ; [ 8.76241611 87.23758389],1
p1,1,0.0,45.777094,[ 42 606] ; [27 70],[ 60.01610738 587.98389262] ; [ 8.98389262 88.01610738],1
p4,1,0.0,30.220503,[378 270] ; [84 12],[402.38709677 245.61290323] ; [59.61290323 36.38709677],1
p6,1,0.0,28.518284,[223 421] ; [60 35],[246.61975643 397.38024357] ; [36.38024357 58.61975643],1
p3,1,0.0,27.749725,[314 336] ; [74 22],[338.06970509 311.93029491] ; [49.93029491 46.06970509],1
p8,1,0.0,26.680495,[337 305] ; [78 19],[360.52774019 281.47225981] ; [54.47225981 42.52774019],1
p7,1,0.002128,9.435331,[412 223] ; [76 18],[425.07544582 209.92455418] ; [62.92455418 31.07544582],0
p9,1,0.026547,4.920045,[605  44] ; [96  1],[609.85120643  39.14879357] ; [91.14879357  5.85120643],0
p11,1,0.047967,3.911147,[539 112] ; [88  9],[545.69117647 105.30882353] ; [81.30882353 15.69117647],0
p2,1,0.154542,2.026836,[553  96] ; [87  9],[557.53020134  91.46979866] ; [82.46979866 13.53020134],0
b1,1,0.240071,1.38018,[235 416] ; [41 56],[240.20855615 410.79144385] ; [35.79144385 61.20855615],0
