Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,69.20479,[217  45] ; [44 67],[183.32975871  78.67024129] ; [77.67024129 33.32975871],1
p3,1,0.0,35.310307,[153 110] ; [28 85],[126.6037234 136.3962766] ; [54.3962766 58.6037234],1
p7,1,0.0,32.407445,[185  74] ; [45 67],[160.56603774  98.43396226] ; [69.43396226 42.56603774],1
p8,1,1e-06,25.204998,[155 105] ; [35 77],[132.79569892 127.20430108] ; [57.20430108 54.79569892],1
p4,1,1e-06,24.663191,[169  95] ; [41 72],[147.05570292 116.94429708] ; [62.94429708 50.05570292],1
n5,1,1e-06,23.4166,[212  54] ; [62 50],[192.81481481  73.18518519] ; [81.18518519 30.81481481],1
s8,1,2e-06,22.354181,[126 137] ; [25 89],[105.33952255 157.66047745] ; [45.66047745 68.33952255],1
n4,1,8e-06,19.969353,[217  49] ; [67 45],[199.85185185  66.14814815] ; [84.14814815 27.85185185],1
p6,1,6.5e-05,15.964519,[110 149] ; [23 88],[ 93.1 165.9] ; [39.9 71.1],1
a5,1,0.000291,13.130382,[205  61] ; [67 47],[190.4  75.6] ; [81.6 32.4],1
p2,1,0.000416,12.457623,[214  48] ; [74 40],[200.68085106  61.31914894] ; [87.31914894 26.68085106],1
s6,1,0.000488,12.159722,[162  94] ; [50 64],[146.68108108 109.31891892] ; [65.31891892 48.68108108],1
s2,1,0.000511,12.074759,[133 129] ; [35 77],[117.68983957 144.31016043] ; [50.31016043 61.68983957],1
p5,1,0.000891,11.041474,[ 41 222] ; [  4 110],[ 31.39257294 231.60742706] ; [ 13.60742706 100.39257294],1
v1,1,0.001409,10.19336,[141 115] ; [41 70],[126.95367847 129.04632153] ; [55.04632153 55.95367847],0
v4,1,0.001764,9.780136,[246  17] ; [94 19],[237.81914894  25.18085106] ; [102.18085106  10.81914894],0
u3,1,0.00216,9.408561,[44 24] ; [15 28],[36.14414414 31.85585586] ; [22.85585586 20.14414414],0
s7,1,0.002463,9.167566,[123 130] ; [35 76],[109.81868132 143.18131868] ; [48.18131868 62.81868132],0
r3,1,0.007419,7.168722,[249  14] ; [97 15],[242.66133333  20.33866667] ; [103.33866667   8.66133333],0
r4,1,0.007977,7.038535,[232  34] ; [87 27],[223.3  42.7] ; [95.7 18.3],0
s5,1,0.012714,6.208504,[ 80 173] ; [21 90],[ 70.20054945 182.79945055] ; [30.79945055 80.20054945],0
n6,1,0.015172,5.896366,[213  53] ; [76 35],[203.90981432  62.09018568] ; [85.09018568 25.90981432],0
u2,1,0.015476,5.861473,[43 24] ; [17 25],[36.88073394 30.11926606] ; [23.11926606 18.88073394],0
n1,1,0.023997,5.094871,[26 21] ; [14 30],[20.65934066 26.34065934] ; [19.34065934 24.65934066],0
p12,1,0.026145,4.946373,[ 20 241] ; [  2 111],[ 15.35294118 245.64705882] ; [  6.64705882 106.35294118],0
a3,1,0.035044,4.443051,[198  67] ; [71 40],[189.58776596  75.41223404] ; [79.41223404 31.58776596],0
v3,1,0.037367,4.333587,[100 157] ; [30 79],[ 91.28415301 165.71584699] ; [38.71584699 70.28415301],0
s3,1,0.038603,4.278235,[151 109] ; [51 59],[141.94594595 118.05405405] ; [60.05405405 49.94594595],0
v2,1,0.04265,4.109204,[137 113] ; [48 63],[128.11634349 121.88365651] ; [56.88365651 54.11634349],0
d4,1,0.051333,3.797365,[216  49] ; [82 31],[208.91534392  56.08465608] ; [89.08465608 23.91534392],0
d1,1,0.068639,3.315262,[153 113] ; [54 60],[144.9 121.1] ; [62.1 51.9],0
d5,1,0.079893,3.067077,[204  61] ; [78 36],[197.176781  67.823219] ; [84.823219 29.176781],0
r1,1,0.085139,2.963969,[208  56] ; [79 33],[201.5106383  62.4893617] ; [85.4893617 26.5106383],0
a4,1,0.119598,2.422574,[131 134] ; [46 67],[124.08730159 140.91269841] ; [52.91269841 60.08730159],0
a2,1,0.151861,2.05346,[ 67 199] ; [21 93],[ 61.6 204.4] ; [26.4 87.6],0
u4,1,0.160561,1.968935,[  9 256] ; [  1 113],[  6.99208443 258.00791557] ; [  3.00791557 110.99208443],0
s1,1,0.207945,1.585675,[  9 254] ; [  7 104],[ 11.2513369 251.7486631] ; [  4.7486631 106.2513369],0
n3,1,0.263235,1.251666,[35 12] ; [28 16],[32.53846154 14.46153846] ; [30.46153846 13.53846154],0
a1,1,0.498208,0.458753,[ 19 247] ; [  6 108],[ 17.5 248.5] ; [  7.5 106.5],0
n2,1,0.511427,0.431147,[35 13] ; [30 15],[33.5483871 14.4516129] ; [31.4516129 13.5483871],0
