Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,181.118262,[600  31] ; [66 60],[555.14663144  75.85336856] ; [110.85336856  15.14663144],1
r3,1,0.0,83.444865,[609  19] ; [98 33],[584.97496706  43.02503294] ; [122.02503294   8.97496706],1
r4,1,0.0,60.007166,[578  54] ; [88 44],[550.93193717  81.06806283] ; [115.06806283  16.93193717],1
p2,1,0.0,56.804812,[550  79] ; [78 52],[520.43741765 108.56258235] ; [107.56258235  22.43741765],1
p8,1,0.0,53.684022,[370 253] ; [31 98],[332.21143617 290.78856383] ; [68.78856383 60.21143617],1
n6,1,0.0,50.40496,[554  74] ; [82 48],[526.92348285 101.07651715] ; [109.07651715  20.92348285],1
v4,1,0.0,39.815062,[602  23] ; [107  24],[586.14417989  38.85582011] ; [122.85582011   8.14417989],1
p7,1,0.0,26.881578,[424 191] ; [58 71],[398.42741935 216.57258065] ; [83.57258065 45.42741935],1
n5,1,7e-06,20.071219,[506 122] ; [82 49],[486.51383399 141.48616601] ; [101.48616601  29.51383399],1
v2,1,8e-06,19.890967,[356 246] ; [49 81],[333.07377049 268.92622951] ; [71.92622951 58.07377049],1
a6,1,1.8e-05,18.432031,[440 190] ; [66 65],[418.89618922 211.10381078] ; [87.10381078 43.89618922],1
p4,1,1.9e-05,18.323857,[407 222] ; [58 72],[385.35573123 243.64426877] ; [79.64426877 50.35573123],1
r2,1,3.5e-05,17.123916,[589  35] ; [110  21],[577.71655629  46.28344371] ; [121.28344371   9.71655629],1
n4,1,6.1e-05,16.062115,[508 124] ; [85 47],[490.54450262 141.45549738] ; [102.45549738  29.54450262],1
a5,1,0.000344,12.8159,[483 149] ; [81 51],[466.55497382 165.44502618] ; [97.44502618 34.55497382],1
r1,1,0.000439,12.356442,[506 122] ; [88 44],[490.83157895 137.16842105] ; [103.16842105  28.83157895],1
v1,1,0.00074,11.387138,[348 262] ; [54 78],[330.4851752 279.5148248] ; [71.5148248 60.4851752],1
d1,1,0.003247,8.663154,[380 252] ; [61 71],[364.80628272 267.19371728] ; [76.19371728 55.80628272],0
s8,1,0.003346,8.608621,[296 332] ; [43 87],[280.86015831 347.13984169] ; [58.13984169 71.86015831],0
p3,1,0.00404,8.265942,[344 286] ; [53 77],[329.09210526 300.90789474] ; [67.90789474 62.09210526],0
d3,1,0.004687,7.996355,[438 193] ; [73 56],[424.26447368 206.73552632] ; [86.73552632 42.26447368],0
a7,1,0.005923,7.573554,[461 170] ; [80 51],[447.99343832 183.00656168] ; [93.00656168 37.99343832],0
p5,1,0.007223,7.216594,[ 88 539] ; [  7 122],[ 78.78968254 548.21031746] ; [ 16.21031746 112.78968254],0
d4,1,0.008121,7.006509,[523 107] ; [95 35],[512.28947368 117.71052632] ; [105.71052632  24.28947368],0
p12,1,0.011124,6.445336,[ 63 566] ; [  4 126],[ 55.52437418 573.47562582] ; [ 11.47562582 118.52437418],0
s1,1,0.01142,6.398721,[ 16 609] ; [  9 121],[ 20.69536424 604.30463576] ; [  4.30463576 125.69536424],0
v3,1,0.015916,5.812128,[251 355] ; [38 89],[238.92769441 367.07230559] ; [50.07230559 76.92769441],0
a1,1,0.020715,5.350592,[ 30 602] ; [ 13 119],[ 35.57068063 596.42931937] ; [  7.42931937 124.57068063],0
p6,1,0.021813,5.260626,[237 386] ; [35 93],[225.64047936 397.35952064] ; [46.35952064 81.64047936],0
s6,1,0.032721,4.560294,[427 191] ; [76 52],[416.69436997 201.30563003] ; [86.30563003 41.69436997],0
n2,1,0.036141,4.390435,[87 28] ; [33 22],[81.17647059 33.82352941] ; [38.82352941 16.17647059],0
d5,1,0.05539,3.670291,[516 114] ; [97 33],[508.14473684 121.85526316] ; [104.85526316  25.14473684],0
s3,1,0.062499,3.469783,[358 262] ; [64 67],[348.38881491 271.61118509] ; [73.61118509 57.38881491],0
u2,1,0.100536,2.697016,[107  64] ; [21 22],[102.28037383  68.71962617] ; [25.71962617 17.28037383],0
a3,1,0.104935,2.628898,[460 171] ; [87 45],[452.36828309 178.63171691] ; [94.63171691 37.36828309],0
b3,1,0.11345,2.505488,[157 236] ; [22 51],[150.95922747 242.04077253] ; [28.04077253 44.95922747],0
b2,1,0.11345,2.505488,[157 236] ; [22 51],[150.95922747 242.04077253] ; [28.04077253 44.95922747],0
u1,1,0.17675,1.824743,[112 520] ; [ 17 115],[106.71204188 525.28795812] ; [ 22.28795812 109.71204188],0
d2,1,0.18799,1.733298,[294 335] ; [69 61],[300.82608696 328.17391304] ; [62.17391304 67.82608696],0
s2,1,0.218075,1.516994,[328 297] ; [61 70],[321.59391534 303.40608466] ; [67.40608466 63.59391534],0
n3,1,0.23752,1.395253,[84 30] ; [35 19],[80.75 33.25] ; [38.25 15.75],0
a8,1,0.31783,0.997856,[ 81 500] ; [ 13 110],[ 77.57670455 503.42329545] ; [ 16.42329545 106.57670455],0
