Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,8.5e-05,15.44744,[36 80] ; [197 183],[54.49193548 61.50806452] ; [178.50806452 201.49193548],1
p7,1,0.000696,11.498798,[51 62] ; [237 139],[66.55214724 46.44785276] ; [221.44785276 154.55214724],1
p10,1,0.000985,10.855319,[62 50] ; [271 106],[76.26993865 35.73006135] ; [256.73006135 120.26993865],1
n4,1,0.001094,10.661289,[68 46] ; [290  95],[81.78757515 32.21242485] ; [276.21242485 108.78757515],0
u3,1,0.001408,10.195501,[16 29] ; [70 40],[24.96774194 20.03225806] ; [61.03225806 48.96774194],0
n5,1,0.001847,9.695353,[67 48] ; [282 102],[80.43086172 34.56913828] ; [268.56913828 115.43086172],0
p4,1,0.002445,9.181185,[47 68] ; [217 164],[61.20967742 53.79032258] ; [202.79032258 178.20967742],0
p2,1,0.013674,6.0798,[74 43] ; [284  95],[84.44758065 32.55241935] ; [273.55241935 105.44758065],0
u2,1,0.02037,5.379889,[17 28] ; [63 45],[23.52941176 21.47058824] ; [56.47058824 51.52941176],0
a7,1,0.025993,4.956499,[86 30] ; [241 142],[76.01603206 39.98396794] ; [250.98396794 132.01603206],0
s8,1,0.031963,4.6005,[36 81] ; [159 221],[45.9054326 71.0945674] ; [149.0945674 230.9054326],0
s7,1,0.03649,4.374038,[39 71] ; [167 190],[48.52248394 61.47751606] ; [157.47751606 199.52248394],0
d3,1,0.045259,4.008976,[83 34] ; [232 150],[73.85771543 43.14228457] ; [241.14228457 140.85771543],0
p6,1,0.063349,3.447466,[31 83] ; [137 237],[39.24590164 74.75409836] ; [128.75409836 245.24590164],0
p8,1,0.067658,3.338949,[43 72] ; [177 199],[51.52749491 63.47250509] ; [168.47250509 207.52749491],0
a3,1,0.083942,2.986881,[71 42] ; [274 110],[78.44064386 34.55935614] ; [266.55935614 117.44064386],0
p12,1,0.086665,2.935263,[  2 114] ; [ 21 357],[  5.40080972 110.59919028] ; [ 17.59919028 360.40080972],0
n1,1,0.088472,2.901952,[15 29] ; [48 49],[19.65957447 24.34042553] ; [43.34042553 53.65957447],0
a1,1,0.099216,2.718096,[  4 113] ; [ 30 355],[  7.92430279 109.07569721] ; [ 26.07569721 358.92430279],0
a5,1,0.130946,2.281253,[75 42] ; [275 110],[81.57370518 35.42629482] ; [268.42629482 116.57370518],0
v1,1,0.132815,2.259288,[48 67] ; [188 190],[55.05070994 59.94929006] ; [180.94929006 197.05070994],0
r2,1,0.153512,2.037,[105   8] ; [336  45],[100.87651822  12.12348178] ; [340.12348178  40.87651822],0
s1,1,0.157958,1.993668,[  9 106] ; [ 17 363],[  6.04040404 108.95959596] ; [ 19.95959596 360.04040404],0
s6,1,0.158895,1.984714,[62 53] ; [228 144],[68.48049281 46.51950719] ; [221.51950719 150.48049281],0
b5,1,0.180481,1.793659,[75 42] ; [220 165],[68.75498008 48.24501992] ; [226.24501992 158.75498008],0
a6,1,0.197922,1.657638,[78 39] ; [230 153],[72.072 44.928] ; [235.928 147.072],0
