Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.012358,6.258788,[365 363] ; [255 335],[342.45827011 385.54172989] ; [277.54172989 312.45827011],0
p7,1,0.012448,6.245909,[469 240] ; [339 232],[447.55625 261.44375] ; [360.44375 210.55625],0
p10,1,0.01572,5.833946,[618 104] ; [469 113],[601.85122699 120.14877301] ; [485.14877301  96.85122699],0
n4,1,0.039167,4.253612,[574 158] ; [434 156],[558.13615734 173.86384266] ; [449.86384266 140.13615734],0
n5,1,0.043946,4.058625,[554 172] ; [417 167],[538.12671756 187.87328244] ; [432.87328244 151.12671756],0
p4,1,0.051518,3.791358,[439 286] ; [323 262],[421.71755725 303.28244275] ; [340.28244275 244.71755725],0
p8,1,0.06415,3.426699,[401 316] ; [295 286],[384.46224961 332.53775039] ; [311.53775039 269.46224961],0
p2,1,0.117666,2.448119,[620 105] ; [485 104],[609.68417047 115.31582953] ; [495.31582953  93.68417047],0
p6,1,0.118585,2.435906,[263 454] ; [189 392],[249.67950693 467.32049307] ; [202.32049307 378.67950693],0
u3,1,0.139613,2.182224,[127  91] ; [100  96],[119.53140097  98.46859903] ; [107.46859903  88.53140097],0
a7,1,0.146454,2.108799,[518 213] ; [440 151],[529.72617247 201.27382753] ; [428.27382753 162.72617247],0
s8,1,0.149172,2.080697,[317 410] ; [234 356],[304.158694 422.841306] ; [246.841306 343.158694],0
a5,1,0.159495,1.979009,[535 198] ; [412 181],[523.49245852 209.50754148] ; [423.50754148 169.49245852],0
u2,1,0.188383,1.730217,[128  89] ; [103  93],[121.37288136  95.62711864] ; [109.62711864  86.37288136],0
r3,1,0.214444,1.54117,[701  28] ; [558  31],[696.36646434  32.63353566] ; [562.63353566  26.36646434],0
a3,1,0.222711,1.486818,[515 217] ; [396 193],[504.80847843 227.19152157] ; [406.19152157 182.80847843],0
a1,1,0.251456,1.315193,[ 31 703] ; [ 18 576],[ 27.08283133 706.91716867] ; [ 21.91716867 572.08283133],0
p5,1,0.264364,1.24576,[ 87 638] ; [ 59 528],[ 80.67835366 644.32164634] ; [ 65.32164634 521.67835366],0
n1,1,0.26585,1.238037,[53 96] ; [ 44 105],[ 48.5 100.5] ; [ 48.5 100.5],0
d3,1,0.283537,1.150059,[493 239] ; [415 177],[502.0060423 229.9939577] ; [405.9939577 186.0060423],0
b5,1,0.319053,0.992826,[430 304] ; [364 230],[438.85240964 295.14759036] ; [355.14759036 238.85240964],0
v1,1,0.32436,0.971285,[386 327] ; [297 281],[377.21068939 335.78931061] ; [305.78931061 272.21068939],0
a4,1,0.325158,0.968084,[314 417] ; [238 353],[305.22844175 425.77155825] ; [246.77155825 344.22844175],0
p9,1,0.329282,0.951718,[631  91] ; [497  84],[625.03146585  96.96853415] ; [502.96853415  78.03146585],0
n3,1,0.347293,0.883323,[112  38] ; [104  45],[108.36120401  41.63879599] ; [107.63879599  41.36120401],0
v4,1,0.360706,0.835434,[692  35] ; [553  35],[688.30038023  38.69961977] ; [556.69961977  31.30038023],0
s7,1,0.372928,0.793885,[334 368] ; [256 312],[326.12598425 375.87401575] ; [263.87401575 304.12598425],0
s4,1,0.382273,0.763378,[115 608] ; [104 483],[120.86793893 602.13206107] ; [ 98.13206107 488.86793893],0
r2,1,0.392347,0.731656,[676  48] ; [551  32],[679.68477429  44.31522571] ; [547.31522571  35.68477429],0
s1,1,0.394206,0.72593,[ 20 701] ; [ 21 562],[ 22.66947853 698.33052147] ; [ 18.33052147 564.66947853],0
r4,1,0.446446,0.579658,[656  78] ; [523  71],[651.64608434  82.35391566] ; [527.35391566  66.64608434],0
s3,1,0.471459,0.518554,[394 322] ; [307 272],[387.57992278 328.42007722] ; [313.42007722 265.57992278],0
d2,1,0.598541,0.277202,[336 394] ; [263 327],[331.26515152 398.73484848] ; [267.73484848 322.26515152],0
s2,1,0.622792,0.241963,[354 370] ; [279 308],[349.57437071 374.42562929] ; [283.42562929 303.57437071],0
a8,1,0.628518,0.234075,[ 92 579] ; [ 68 465],[ 89.16943522 581.83056478] ; [ 70.83056478 462.16943522],0
r1,1,0.636304,0.223609,[579 152] ; [461 129],[575.50340651 155.49659349] ; [464.49659349 125.50340651],0
