Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.002162,9.406474,[11  1] ; [347 390],[5.73564753 6.26435247] ; [352.26435247 384.73564753],0
s2,1,0.007314,7.194282,[11  1] ; [387 347],[6.40214477 5.59785523] ; [391.59785523 342.40214477],0
b2,1,0.007933,7.048636,[9 3] ; [162 273],[4.59060403 7.40939597] ; [166.40939597 268.59060403],0
b3,1,0.007933,7.048636,[9 3] ; [162 273],[4.59060403 7.40939597] ; [166.40939597 268.59060403],0
p2,1,0.008986,6.825603,[7 5] ; [629 107],[10.20320856  1.79679144] ; [625.79679144 110.20320856],0
s8,1,0.010542,6.540924,[10  2] ; [340 396],[5.61497326 6.38502674] ; [344.38502674 391.61497326],0
s3,1,0.014681,5.95432,[11  1] ; [412 317],[6.85020243 5.14979757] ; [416.14979757 312.85020243],0
a2,1,0.025101,5.016892,[6 6] ; [167 573],[2.7606383 9.2393617] ; [170.2393617 569.7606383],0
s7,1,0.025261,5.005888,[10  2] ; [359 348],[6.15855355 5.84144645] ; [362.84144645 344.15855355],0
u1,1,0.026864,4.89956,[5 7] ; [127 613],[2.10638298 9.89361702] ; [129.89361702 610.10638298],0
a4,1,0.03115,4.644677,[9 3] ; [324 415],[5.32090546 6.67909454] ; [327.67909454 411.32090546],0
p12,1,0.049471,3.859282,[3 9] ; [ 64 673],[ 1.07343124 10.92656876] ; [ 65.92656876 671.07343124],0
n1,1,0.119412,2.425022,[3 1] ; [57 98],[1.50943396 2.49056604] ; [58.49056604 96.50943396],0
p7,1,0.139506,2.183403,[5 6] ; [480 240],[7.29822161 3.70177839] ; [477.70177839 242.29822161],0
p6,1,0.142473,2.151048,[7 5] ; [275 456],[4.55450875 7.44549125] ; [277.44549125 453.55450875],0
p5,1,0.191085,1.709233,[3 9] ; [ 91 644],[ 1.51004016 10.48995984] ; [ 92.48995984 642.51004016],0
n2,1,0.226705,1.461413,[2 2] ; [119  37],[3.025 0.975] ; [117.975  38.025],0
b4,1,0.244438,1.354817,[5 7] ; [432 308],[6.97340426 5.02659574] ; [430.02659574 309.97340426],0
n5,1,0.246889,1.340822,[11  1] ; [571 164],[9.34939759 2.65060241] ; [572.65060241 162.34939759],0
n4,1,0.254483,1.298527,[11  1] ; [577 163],[9.38297872 2.61702128] ; [578.61702128 161.38297872],0
s6,1,0.271814,1.207567,[10  2] ; [496 228],[8.25 3.75] ; [497.75 226.25],0
s5,1,0.289536,1.121776,[2 8] ; [258 455],[3.59612725 6.40387275] ; [256.40387275 456.59612725],0
s1,1,0.290201,1.118689,[ 1 11] ; [ 22 710],[ 0.37096774 11.62903226] ; [ 22.62903226 709.37096774],0
n3,1,0.29516,1.095935,[2 2] ; [114  41],[2.91823899 1.08176101] ; [113.08176101  41.91823899],0
p3,1,0.298874,1.079213,[8 4] ; [380 357],[6.21628838 5.78371162] ; [381.78371162 355.21628838],0
r1,1,0.316287,1.004241,[11  1] ; [590 147],[9.62883845 2.37116155] ; [591.37116155 145.62883845],0
p4,1,0.346121,0.887629,[9 3] ; [454 282],[7.42780749 4.57219251] ; [455.57219251 280.42780749],0
v1,1,0.347371,0.883039,[7 3] ; [398 324],[5.53278689 4.46721311] ; [399.46721311 322.53278689],0
p1,1,0.368043,0.810261,[ 2 10] ; [ 67 670],[ 1.10547397 10.89452603] ; [ 67.89452603 669.10547397],0
d5,1,0.368384,0.809109,[11  1] ; [601 136],[9.80507343 2.19492657] ; [602.19492657 134.80507343],0
a3,1,0.378066,0.776982,[10  2] ; [530 208],[8.64 3.36] ; [531.36 206.64],0
s4,1,0.390682,0.736819,[ 1 11] ; [131 602],[2.1261745 9.8738255] ; [129.8738255 603.1261745],0
v2,1,0.42567,0.634609,[7 3] ; [408 302],[5.76388889 4.23611111] ; [409.23611111 300.76388889],0
p11,1,0.43196,0.617548,[9 3] ; [618 122],[10.00531915  1.99468085] ; [616.99468085 123.00531915],0
p8,1,0.436051,0.606653,[8 4] ; [405 326],[6.67025572 5.32974428] ; [406.32974428 324.67025572],0
a5,1,0.483593,0.490751,[10  2] ; [551 189],[8.95212766 3.04787234] ; [552.04787234 187.95212766],0
a1,1,0.501227,0.452337,[ 1 11] ; [ 32 708],[ 0.52659574 11.47340426] ; [ 32.47340426 707.52659574],0
v4,1,0.527243,0.399702,[11  1] ; [701  33],[11.45308311  0.54691689] ; [700.54691689  33.45308311],0
v3,1,0.564911,0.331272,[4 4] ; [287 431],[3.20661157 4.79338843] ; [287.79338843 430.20661157],0
n6,1,0.579498,0.307047,[11  1] ; [632 102],[10.34316354  1.65683646] ; [632.65683646 101.34316354],0
a7,1,0.622331,0.242604,[8 4] ; [539 199],[8.752 3.248] ; [538.248 199.752],0
a8,1,0.705304,0.143013,[ 1 10] ; [ 88 592],[1.41678726 9.58321274] ; [ 87.58321274 592.41678726],0
p9,1,0.748822,0.102524,[11  1] ; [693  45],[11.264  0.736] ; [692.736  45.264],0
u2,1,0.782768,0.076018,[1 1] ; [124  84],[1.19047619 0.80952381] ; [123.80952381  84.19047619],0
u3,1,0.804707,0.061137,[1 1] ; [122  86],[1.17142857 0.82857143] ; [121.82857143  86.17142857],0
d3,1,0.850525,0.035513,[8 4] ; [510 227],[8.29906542 3.70093458] ; [509.70093458 227.29906542],0
a6,1,0.912473,0.012082,[8 4] ; [503 235],[8.176 3.824] ; [502.824 235.176],0
b5,1,0.967376,0.001673,[7 5] ; [436 304],[7.06914894 4.93085106] ; [435.93085106 304.06914894],0
