Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,26.303293,[271 106] ; [122 115],[241.30456026 135.69543974] ; [151.69543974  85.30456026],1
a4,1,0.286463,1.136168,[179 204] ; [103 140],[172.53354633 210.46645367] ; [109.46645367 133.53354633],0
a7,1,0.289729,1.120879,[241 142] ; [163  80],[247.17571885 135.82428115] ; [156.82428115  86.17571885],0
a8,1,0.331575,0.942738,[ 47 313] ; [ 23 199],[ 43.29896907 316.70103093] ; [ 26.70103093 195.29896907],0
s2,1,0.356754,0.849286,[183 198] ; [108 136],[177.3936 203.6064] ; [113.6064 130.3936],0
v3,1,0.364023,0.823966,[134 242] ; [ 75 159],[128.82622951 247.17377049] ; [ 80.17377049 153.82622951],0
d4,1,0.36872,0.807973,[298  84] ; [182  61],[293.376  88.624] ; [186.624  56.376],0
s5,1,0.442736,0.589181,[118 251] ; [ 67 164],[113.775 255.225] ; [ 71.225 159.775],0
d3,1,0.466899,0.529306,[232 150] ; [154  88],[236.30128205 145.69871795] ; [149.69871795  92.30128205],0
d1,1,0.554903,0.348607,[201 184] ; [122 123],[197.38888889 187.61111111] ; [125.61111111 119.38888889],0
b4,1,0.570152,0.322428,[221 164] ; [135 110],[217.55555556 167.44444444] ; [138.44444444 106.55555556],0
a6,1,0.644687,0.212664,[230 153] ; [142 102],[227.23444976 155.76555024] ; [144.76555024  99.23444976],0
n2,1,0.654558,0.200202,[66 33] ; [63 36],[64.5 34.5] ; [64.5 34.5],0
a1,1,0.691044,0.157957,[ 30 355] ; [ 17 228],[ 28.72222222 356.27777778] ; [ 18.27777778 226.72222222],0
d5,1,0.741511,0.108803,[289  93] ; [181  62],[287.264  94.736] ; [182.736  60.264],0
d2,1,0.777384,0.079936,[192 191] ; [119 124],[190.27635783 192.72364217] ; [120.72364217 122.27635783],0
b3,1,0.861262,0.030544,[ 77 155] ; [41 86],[ 76.25626741 155.74373259] ; [41.74373259 85.25626741],0
b2,1,0.861262,0.030544,[ 77 155] ; [41 86],[ 76.25626741 155.74373259] ; [41.74373259 85.25626741],0
a2,1,0.870203,0.0267,[ 87 298] ; [ 54 191],[ 86.16666667 298.83333333] ; [ 54.83333333 190.16666667],0
r2,1,0.918763,0.010402,[336  45] ; [211  29],[335.59903382  45.40096618] ; [211.40096618  28.59903382],0
u1,1,0.9188,0.010393,[ 57 328] ; [ 37 208],[ 57.44444444 327.55555556] ; [ 36.55555556 208.44444444],0
p1,1,0.981001,0.000567,[ 33 348] ; [ 21 223],[ 32.9184 348.0816] ; [ 21.0816 222.9184],0
