Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,3e-06,21.592034,[389  88] ; [44 32],[373.49186257 103.50813743] ; [59.50813743 16.49186257],1
p2,1,0.107493,2.590693,[392  82] ; [57 19],[386.95636364  87.04363636] ; [62.04363636 13.95636364],0
p8,1,0.110528,2.546659,[210 262] ; [26 49],[203.6416819 268.3583181] ; [32.3583181 42.6416819],0
b1,1,0.135264,2.23103,[159 318] ; [32 44],[164.75045208 312.24954792] ; [26.24954792 49.75045208],0
p3,1,0.151107,2.061044,[198 278] ; [25 51],[192.29710145 283.70289855] ; [30.70289855 45.29710145],0
p12,1,0.223633,1.480907,[ 29 447] ; [ 2 74],[ 26.73188406 449.26811594] ; [ 4.26811594 71.73188406],0
p7,1,0.31658,1.003025,[247 220] ; [35 40],[242.97785978 224.02214022] ; [39.02214022 35.97785978],0
p4,1,0.336529,0.923609,[231 244] ; [32 43],[227.13636364 247.86363636] ; [35.86363636 39.13636364],0
p5,1,0.423253,0.641265,[ 37 433] ; [ 4 72],[ 35.29304029 434.70695971] ; [ 5.70695971 70.29304029],0
p1,1,0.60503,0.267476,[ 30 445] ; [ 6 70],[ 31.03448276 443.96551724] ; [ 4.96551724 71.03448276],0
