Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,66.580791,[392  73] ; [82 75],[354.35691318 110.64308682] ; [119.64308682  37.35691318],1
p7,1,0.0,52.54555,[264 201] ; [ 37 121],[224.66292135 240.33707865] ; [76.33707865 81.66292135],1
p10,1,0.0,50.053389,[377  91] ; [83 77],[342.80254777 125.19745223] ; [117.19745223  42.80254777],1
p8,1,0.0,49.817162,[220 245] ; [ 26 137],[182.14968153 282.85031847] ; [63.85031847 99.14968153],1
p11,1,0.0,47.269932,[376  96] ; [85 79],[342.12578616 129.87421384] ; [118.87421384  45.12578616],1
p4,1,0.0,36.632402,[243 227] ; [ 39 122],[210.04754358 259.95245642] ; [71.95245642 89.04754358],1
p3,1,5.8e-05,16.168162,[198 273] ; [ 40 124],[176.53228346 294.46771654] ; [ 61.46771654 102.53228346],1
b1,1,0.000849,11.130326,[161 311] ; [80 84],[178.85534591 293.14465409] ; [ 62.14465409 101.85534591],1
p5,1,0.339068,0.913953,[ 34 437] ; [  8 151],[ 31.4 439.6] ; [ 10.6 148.4],0
p1,1,0.470552,0.52068,[ 27 443] ; [ 12 152],[ 28.91167192 441.08832808] ; [ 10.08832808 153.91167192],0
p12,1,0.752544,0.099406,[ 23 446] ; [  7 156],[ 22.26265823 446.73734177] ; [  7.73734177 155.26265823],0
