Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,59.298839,[219  43] ; [122 115],[179.04208417  82.95791583] ; [161.95791583  75.04208417],1
p8,1,0.0,45.442853,[155 105] ; [ 71 169],[117.52 142.48] ; [108.48 131.52],1
p7,1,0.0,35.861098,[185  74] ; [107 131],[152.16901408 106.83098592] ; [139.83098592  98.16901408],1
p9,1,0.0,35.654327,[217  45] ; [137  97],[186.99193548  75.00806452] ; [167.00806452  66.99193548],1
r3,1,0.0,26.790407,[249  14] ; [192  50],[229.66930693  33.33069307] ; [211.33069307  30.66930693],1
p2,1,0.0,25.862285,[214  48] ; [149  94],[188.32871287  73.67128713] ; [174.67128713  68.32871287],1
p3,1,1e-06,24.961406,[153 110] ; [ 87 155],[124.99009901 138.00990099] ; [115.00990099 126.99009901],1
n4,1,1e-06,24.876912,[217  49] ; [150  93],[191.79174853  74.20825147] ; [175.20825147  67.79174853],1
p4,1,1e-06,24.746755,[169  95] ; [101 140],[141.14851485 122.85148515] ; [128.85148515 112.14851485],1
n5,1,1e-06,23.738389,[212  54] ; [145  97],[186.93307087  79.06692913] ; [170.06692913  71.93307087],1
r4,1,9e-06,19.614452,[232  34] ; [175  70],[211.8630137  54.1369863] ; [195.1369863  49.8630137],1
n6,1,0.000106,15.028968,[213  53] ; [156  85],[193.59763314  72.40236686] ; [175.40236686  65.59763314],1
s8,1,0.000135,14.569011,[126 137] ; [ 76 167],[104.99209486 158.00790514] ; [ 97.00790514 145.99209486],1
p6,1,0.000184,13.992864,[110 149] ; [ 63 175],[ 90.15492958 168.84507042] ; [ 82.84507042 155.15492958],1
a5,1,0.000217,13.677784,[205  61] ; [152  93],[185.83561644  80.16438356] ; [171.16438356  73.83561644],1
v4,1,0.00038,12.627956,[246  17] ; [203  40],[233.37351779  29.62648221] ; [215.62648221  27.37351779],1
v1,1,0.001355,10.265394,[141 115] ; [ 99 144],[123.12625251 132.87374749] ; [116.87374749 126.12625251],0
p5,1,0.001529,10.043867,[ 41 222] ; [ 16 225],[ 29.74404762 233.25595238] ; [ 27.25595238 213.74404762],0
p12,1,0.008702,6.882999,[ 20 241] ; [  6 236],[ 13.49105368 247.50894632] ; [ 12.50894632 229.49105368],0
v2,1,0.009253,6.773365,[137 113] ; [101 134],[122.68041237 127.31958763] ; [115.31958763 119.68041237],0
r1,1,0.00989,6.654564,[208  56] ; [167  76],[195.26627219  68.73372781] ; [179.73372781  63.26627219],0
a3,1,0.010948,6.473661,[198  67] ; [155  86],[184.8715415  80.1284585] ; [168.1284585  72.8715415],0
u2,1,0.011538,6.380498,[43 24] ; [38 49],[35.24025974 31.75974026] ; [45.75974026 41.24025974],0
s3,1,0.028991,4.768162,[151 109] ; [117 125],[138.80478088 121.19521912] ; [129.19521912 112.80478088],0
s1,1,0.045057,4.016523,[  9 254] ; [ 18 224],[ 14.06138614 248.93861386] ; [ 12.93861386 229.06138614],0
s4,1,0.046482,3.964044,[ 37 224] ; [ 51 193],[ 45.48118812 215.51881188] ; [ 42.51881188 201.48118812],0
u3,1,0.048204,3.902845,[44 24] ; [43 45],[37.92307692 30.07692308] ; [49.07692308 38.92307692],0
