Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,41.110297,[446  19] ; [70 21],[431.54676259  33.45323741] ; [84.45323741  6.54676259],1
p2,1,0.0,29.65598,[425  38] ; [67 26],[409.70503597  53.29496403] ; [82.29496403 10.70503597],1
p6,1,9e-06,19.702155,[234 227] ; [22 66],[214.96539162 246.03460838] ; [41.03460838 46.96539162],1
p11,1,6.5e-05,15.962031,[407  59] ; [66 27],[394.30769231  71.69230769] ; [78.69230769 14.30769231],1
p8,1,7.9e-05,15.591186,[309 153] ; [41 50],[292.40506329 169.59493671] ; [57.59493671 33.40506329],1
p5,1,0.002137,9.428298,[ 84 378] ; [ 5 88],[ 74.08648649 387.91351351] ; [14.91351351 78.08648649],0
p12,1,0.021204,5.309975,[ 52 413] ; [ 3 88],[ 45.99820144 419.00179856] ; [ 9.00179856 81.99820144],0
b1,1,0.062249,3.476428,[182 284] ; [46 47],[190.06797853 275.93202147] ; [37.93202147 55.06797853],0
p7,1,0.442665,0.589364,[353 108] ; [67 25],[350.12658228 110.87341772] ; [69.87341772 22.12658228],0
p1,1,0.556353,0.346058,[ 50 413] ; [12 81],[ 51.6294964 411.3705036] ; [10.3705036 82.6294964],0
