Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n1,1,0.016102,5.791664,[26 21] ; [53 96],[18.94387755 28.05612245] ; [60.05612245 88.94387755],0
p3,1,0.025306,5.002838,[153 110] ; [365 363],[137.47124117 125.52875883] ; [380.52875883 347.47124117],0
n6,1,0.02726,4.874247,[213  53] ; [624 103],[224.21148036  41.78851964] ; [612.78851964 114.21148036],0
a7,1,0.042869,4.100564,[170  95] ; [518 213],[183.05220884  81.94779116] ; [504.94779116 226.05220884],0
a1,1,0.061246,3.503309,[ 19 247] ; [ 31 703],[ 13.3 252.7] ; [ 36.7 697.3],0
p9,1,0.066261,3.373286,[217  45] ; [631  91],[225.78861789  36.21138211] ; [622.21138211  99.78861789],0
a4,1,0.069143,3.303248,[131 134] ; [314 417],[118.39859438 146.60140562] ; [326.60140562 404.39859438],0
p6,1,0.100231,2.701867,[110 149] ; [263 454],[ 98.98258197 160.01741803] ; [274.01741803 442.98258197],0
p7,1,0.120387,2.412282,[185  74] ; [469 240],[174.98553719  84.01446281] ; [479.01446281 229.98553719],0
p5,1,0.137579,2.204828,[ 41 222] ; [ 87 638],[ 34.07287449 228.92712551] ; [ 93.92712551 631.07287449],0
p2,1,0.141268,2.164091,[214  48] ; [620 105],[221.38601824  40.61398176] ; [612.61398176 112.38601824],0
r2,1,0.177329,1.819872,[238  24] ; [676  48],[242.86815416  19.13184584] ; [671.13184584  52.86815416],0
a3,1,0.177661,1.817079,[198  67] ; [515 217],[189.51354062  75.48645938] ; [523.48645938 208.51354062],0
d2,1,0.186407,1.74579,[135 131] ; [336 394],[125.78915663 140.21084337] ; [345.21084337 384.78915663],0
a2,1,0.186583,1.744396,[ 67 199] ; [156 578],[ 59.318 206.682] ; [163.682 570.318],0
a5,1,0.193374,1.691721,[205  61] ; [535 198],[197.03703704  68.96296296] ; [542.96296296 190.03703704],0
d3,1,0.215685,1.53285,[168  98] ; [493 239],[176.17835671  89.82164329] ; [484.82164329 247.17835671],0
s8,1,0.228908,1.447635,[126 137] ; [317 410],[117.68585859 145.31414141] ; [325.31414141 401.68585859],0
n5,1,0.259344,1.272253,[212  54] ; [554 172],[205.39919355  60.60080645] ; [560.60080645 165.39919355],0
n4,1,0.275769,1.187825,[217  49] ; [574 158],[210.82765531  55.17234469] ; [580.17234469 151.82765531],0
p8,1,0.303613,1.058256,[155 105] ; [401 316],[147.96315251 112.03684749] ; [408.03684749 308.96315251],0
v4,1,0.30413,1.055996,[246  17] ; [692  35],[249.18585859  13.81414141] ; [688.81414141  38.18585859],0
r3,1,0.306112,1.047378,[249  14] ; [701  28],[251.86491935  11.13508065] ; [698.13508065  30.86491935],0
p4,1,0.322145,0.980216,[169  95] ; [439 286],[162.29726997 101.70273003] ; [445.70273003 279.29726997],0
r4,1,0.339613,0.911891,[232  34] ; [656  78],[236.208  29.792] ; [651.792  82.208],0
u3,1,0.343682,0.896649,[44 24] ; [127  91],[40.65734266 27.34265734] ; [130.34265734  87.65734266],0
b5,1,0.347735,0.881707,[147 119] ; [430 304],[153.482 112.518] ; [423.518 310.482],0
d5,1,0.38816,0.744697,[204  61] ; [582 150],[208.91675025  56.08324975] ; [577.08324975 154.91675025],0
s3,1,0.396447,0.719075,[151 109] ; [394 322],[145.18442623 114.81557377] ; [399.81557377 316.18442623],0
a6,1,0.397781,0.715024,[173  92] ; [498 233],[178.52911647  86.47088353] ; [492.47088353 238.52911647],0
p10,1,0.434844,0.609851,[219  43] ; [618 104],[222.8597561  39.1402439] ; [614.1402439 107.8597561],0
u2,1,0.44779,0.57624,[43 24] ; [128  89],[40.3415493 26.6584507] ; [130.6584507  86.3415493],0
v2,1,0.49227,0.471561,[137 113] ; [404 301],[141.62303665 108.37696335] ; [399.37696335 305.62303665],0
s4,1,0.507466,0.439288,[ 37 224] ; [115 608],[ 40.31707317 220.68292683] ; [111.68292683 611.31707317],0
b4,1,0.521563,0.4108,[152 114] ; [436 298],[156.408 109.592] ; [431.592 302.408],0
s6,1,0.522659,0.408644,[162  94] ; [469 247],[166.18930041  89.81069959] ; [464.81069959 251.18930041],0
s1,1,0.594733,0.283013,[  9 254] ; [ 20 701],[  7.75101626 255.24898374] ; [ 21.24898374 699.75101626],0
n2,1,0.597727,0.278438,[35 13] ; [115  35],[36.36363636 11.63636364] ; [113.63636364  36.36363636],0
s2,1,0.604235,0.268655,[133 129] ; [354 370],[129.40567951 132.59432049] ; [357.59432049 366.40567951],0
s5,1,0.609192,0.261353,[ 80 173] ; [236 471],[ 83.27916667 169.72083333] ; [232.72083333 474.27916667],0
p12,1,0.647508,0.209056,[ 20 241] ; [ 62 661],[ 21.75 239.25] ; [ 60.25 662.75],0
u1,1,0.72283,0.125797,[ 46 220] ; [120 614],[ 44.156 221.844] ; [121.844 612.156],0
s7,1,0.77684,0.080338,[123 130] ; [334 368],[121.06910995 131.93089005] ; [335.93089005 366.06910995],0
v1,1,0.795474,0.06719,[141 115] ; [386 327],[139.22807018 116.77192982] ; [387.77192982 325.22807018],0
d1,1,0.872028,0.025948,[153 113] ; [418 316],[151.886 114.114] ; [419.114 314.886],0
a8,1,0.875435,0.024573,[ 35 213] ; [ 92 579],[ 34.27203482 213.72796518] ; [ 92.72796518 578.27203482],0
p1,1,0.876821,0.024025,[ 22 241] ; [ 63 663],[ 22.60364004 240.39635996] ; [ 62.39635996 663.60364004],0
r1,1,0.885976,0.020563,[208  56] ; [579 152],[208.8120603  55.1879397] ; [578.1879397 152.8120603],0
d4,1,0.921208,0.009784,[216  49] ; [593 137],[215.46231156  49.53768844] ; [593.53768844 136.46231156],0
v3,1,0.945141,0.004735,[100 157] ; [278 432],[100.46122027 156.53877973] ; [277.53877973 432.46122027],0
n3,1,0.978222,0.000745,[35 12] ; [112  38],[35.07106599 11.92893401] ; [111.92893401  38.07106599],0
b3,1,0.983124,0.000447,[ 64 108] ; [170 288],[ 63.88571429 108.11428571] ; [170.11428571 287.88571429],0
b2,1,0.983124,0.000447,[ 64 108] ; [170 288],[ 63.88571429 108.11428571] ; [170.11428571 287.88571429],0
