Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.146575,2.107537,[142 102] ; [66 65],[135.33866667 108.66133333] ; [72.66133333 58.33866667],0
u3,1,0.17494,1.840092,[43 45] ; [27 17],[46.66666667 41.33333333] ; [23.33333333 20.66666667],0
d3,1,0.184668,1.759648,[154  88] ; [73 56],[148.07008086  93.92991914] ; [78.92991914 50.07008086],0
a7,1,0.245163,1.350661,[163  80] ; [80 51],[157.88502674  85.11497326] ; [85.11497326 45.88502674],0
p8,1,0.255459,1.2932,[ 71 169] ; [31 98],[ 66.34146341 173.65853659] ; [35.65853659 93.34146341],0
p9,1,0.260478,1.266217,[137  97] ; [66 60],[131.95 102.05] ; [71.05 54.95],0
s7,1,0.26789,1.227519,[ 89 134] ; [54 63],[ 93.79117647 129.20882353] ; [49.20882353 67.79117647],0
r2,1,0.287286,1.132296,[211  29] ; [110  21],[207.65498652  32.34501348] ; [113.34501348  17.65498652],0
r3,1,0.315386,1.007987,[192  50] ; [98 33],[188.15013405  53.84986595] ; [101.84986595  29.15013405],0
a1,1,0.319355,0.991585,[ 17 228] ; [ 13 119],[ 19.49602122 225.50397878] ; [ 10.50397878 121.49602122],0
v2,1,0.325613,0.966267,[101 134] ; [49 81],[ 96.57534247 138.42465753] ; [53.42465753 76.57534247],0
r4,1,0.336922,0.922109,[175  70] ; [88 44],[170.91511936  74.08488064] ; [92.08488064 39.91511936],0
p3,1,0.360344,0.836694,[ 87 155] ; [53 77],[ 91.07526882 150.92473118] ; [48.92473118 81.07526882],0
p10,1,0.401437,0.704017,[122 115] ; [60 68],[118.17534247 118.82465753] ; [63.82465753 64.17534247],0
d2,1,0.449823,0.571097,[119 124] ; [69 61],[122.4772118 120.5227882] ; [65.5227882 64.4772118],0
n1,1,0.467931,0.526858,[39 58] ; [25 29],[41.11258278 55.88741722] ; [22.88741722 31.11258278],0
d1,1,0.506603,0.441078,[122 123] ; [61 71],[118.92572944 126.07427056] ; [64.07427056 67.92572944],0
p1,1,0.509069,0.43598,[ 21 223] ; [ 14 117],[ 22.77333333 221.22666667] ; [ 12.22666667 118.77333333],0
s6,1,0.541564,0.372649,[134 105] ; [76 52],[136.75749319 102.24250681] ; [73.24250681 54.75749319],0
u1,1,0.556665,0.345512,[ 37 208] ; [ 17 115],[ 35.0928382 209.9071618] ; [ 18.9071618 113.0928382],0
u2,1,0.578294,0.309001,[38 49] ; [21 22],[39.48461538 47.51538462] ; [19.51538462 23.48461538],0
s5,1,0.588948,0.29199,[ 67 164] ; [40 86],[ 69.23529412 161.76470588] ; [37.76470588 88.23529412],0
n4,1,0.610279,0.259769,[150  93] ; [85 47],[152.28  90.72] ; [82.72 49.28],0
n5,1,0.612956,0.255893,[145  97] ; [82 49],[147.27613941  94.72386059] ; [79.72386059 51.27613941],0
p4,1,0.615234,0.252623,[101 140] ; [58 72],[103.28571429 137.71428571] ; [55.71428571 74.28571429],0
p5,1,0.645248,0.211944,[ 16 225] ; [  7 122],[ 14.98108108 226.01891892] ; [  8.01891892 120.98108108],0
v4,1,0.648705,0.207537,[203  40] ; [107  24],[201.4171123  41.5828877] ; [108.5828877  22.4171123],0
n2,1,0.655418,0.199138,[63 36] ; [33 22],[61.71428571 37.28571429] ; [34.28571429 20.71428571],0
s2,1,0.669194,0.182546,[108 136] ; [61 70],[109.96266667 134.03733333] ; [59.03733333 71.96266667],0
v3,1,0.676856,0.173686,[ 75 159] ; [38 89],[ 73.2465374 160.7534626] ; [39.7534626 87.2465374],0
r1,1,0.683309,0.166425,[167  76] ; [88 44],[165.24  77.76] ; [89.76 42.24],0
d4,1,0.701607,0.146806,[182  61] ; [95 35],[180.45844504  62.54155496] ; [96.54155496 33.45844504],0
a2,1,0.720561,0.127956,[ 54 191] ; [ 27 105],[ 52.63925729 192.36074271] ; [ 28.36074271 103.63925729],0
s8,1,0.722116,0.126475,[ 76 167] ; [43 87],[ 77.52546917 165.47453083] ; [41.47453083 88.52546917],0
a4,1,0.725005,0.123748,[103 140] ; [58 73],[104.60695187 138.39304813] ; [56.39304813 74.60695187],0
p12,1,0.734023,0.115449,[  6 236] ; [  4 126],[  6.50537634 235.49462366] ; [  3.49462366 126.50537634],0
n6,1,0.751375,0.100379,[156  85] ; [82 48],[154.60377358  86.39622642] ; [83.39622642 46.60377358],0
b2,1,0.753057,0.09898,[41 86] ; [22 51],[40.005 86.995] ; [22.995 50.005],0
b3,1,0.753057,0.09898,[41 86] ; [22 51],[40.005 86.995] ; [22.995 50.005],0
a3,1,0.757827,0.095071,[155  86] ; [87 45],[156.35924933  84.64075067] ; [85.64075067 46.35924933],0
b5,1,0.775279,0.081497,[154  91] ; [81 51],[152.71883289  92.28116711] ; [82.28116711 49.71883289],0
n3,1,0.777644,0.079745,[60 36] ; [35 19],[60.8 35.2] ; [34.2 19.8],0
p2,1,0.803899,0.061655,[149  94] ; [78 52],[147.8847185  95.1152815] ; [79.1152815 50.8847185],0
s4,1,0.809579,0.058066,[ 51 193] ; [ 26 105],[ 50.10133333 193.89866667] ; [ 26.89866667 104.10133333],0
s1,1,0.855173,0.033314,[ 18 224] ; [  9 121],[ 17.56451613 224.43548387] ; [  9.43548387 120.56451613],0
p6,1,0.857226,0.032367,[ 63 175] ; [35 93],[ 63.72677596 174.27322404] ; [34.27322404 93.72677596],0
b4,1,0.858235,0.031906,[135 110] ; [74 58],[135.82228117 109.17771883] ; [73.17771883 58.82228117],0
a5,1,0.897288,0.016664,[152  93] ; [81 51],[151.41909814  93.58090186] ; [81.58090186 50.41909814],0
s3,1,0.925363,0.008776,[117 125] ; [64 67],[117.43163539 124.56836461] ; [63.56836461 67.43163539],0
a8,1,0.951561,0.00369,[ 23 199] ; [ 13 110],[ 23.16521739 198.83478261] ; [ 12.83478261 110.16521739],0
v1,1,0.974727,0.001004,[ 99 144] ; [54 78],[ 99.144 143.856] ; [53.856 78.144],0
d5,1,0.978129,0.000752,[181  62] ; [97 33],[181.10991957  61.89008043] ; [96.89008043 33.10991957],0
p7,1,0.999522,0.0,[107 131] ; [58 71],[107.0027248 130.9972752] ; [57.9972752 71.0027248],0
