Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,40.047099,[62 43] ; [ 27 111],[38.45679012 66.54320988] ; [50.54320988 87.45679012],1
p2,1,0.0,28.408936,[85 20] ; [66 73],[64.9795082 40.0204918] ; [86.0204918 52.9795082],1
p6,1,9.3e-05,15.281919,[42 62] ; [ 24 112],[28.6 75.4] ; [37.4 98.6],1
p8,1,0.000115,14.866019,[45 59] ; [ 28 110],[31.37190083 72.62809917] ; [41.62809917 96.37190083],1
p5,1,0.000417,12.45639,[13 91] ; [  2 136],[ 6.44628099 97.55371901] ; [  8.55371901 129.44628099],1
p7,1,0.002118,9.444712,[59 46] ; [49 86],[47.25 57.75] ; [60.75 74.25],0
p9,1,0.005088,7.847993,[72 32] ; [67 64],[61.51489362 42.48510638] ; [77.48510638 53.51489362],0
p12,1,0.04454,4.035989,[  5 100] ; [  1 137],[  2.59259259 102.40740741] ; [  3.40740741 134.59259259],0
p10,1,0.082529,3.014387,[59 44] ; [62 73],[52.36554622 50.63445378] ; [68.63445378 66.36554622],0
p1,1,0.159302,1.980843,[12 92] ; [  9 131],[ 8.95081967 95.04918033] ; [ 12.04918033 127.95081967],0
b1,1,0.554334,0.34961,[58 47] ; [72 68],[55.71428571 49.28571429] ; [74.28571429 65.71428571],0
