Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,29.399659,[29 16] ; [ 33 119],[14.16243655 30.83756345] ; [ 47.83756345 104.16243655],1
p6,1,0.0,26.583013,[21 26] ; [ 17 137],[ 8.88557214 38.11442786] ; [ 29.11442786 124.88557214],1
p4,1,6.8e-05,15.858761,[24 21] ; [ 35 120],[13.275 31.725] ; [ 45.725 109.275],1
p3,1,0.000147,14.404239,[24 22] ; [ 36 120],[13.66336634 32.33663366] ; [ 46.33663366 109.66336634],1
p5,1,0.00019,13.929385,[ 9 38] ; [  5 148],[ 3.29 43.71] ; [ 10.71 142.29],1
p10,1,0.013389,6.116934,[33 14] ; [76 77],[25.615 21.385] ; [83.385 69.615],0
p9,1,0.041174,4.168822,[33 14] ; [80 70],[26.95939086 20.04060914] ; [86.04060914 63.95939086],0
b1,1,0.053296,3.734607,[17 30] ; [82 75],[22.80882353 24.19117647] ; [76.19117647 80.80882353],0
p11,1,0.120331,2.413011,[30 17] ; [80 77],[25.34313725 21.65686275] ; [84.65686275 72.34313725],0
p12,1,0.176183,1.829529,[ 5 42] ; [  8 148],[ 3.00985222 43.99014778] ; [  9.99014778 146.00985222],0
p1,1,0.721713,0.126857,[ 5 42] ; [ 14 143],[ 4.37745098 42.62254902] ; [ 14.62254902 142.37745098],0
